N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
4,60,1.8,89.9,0.6,6.78,1.195731284,0.356800693,142.7635914
4,60,1.8,89.9,0.8,6.78,1.145638079,0.33042834,147.6997343
4,60,1.8,89.9,1,6.78,1.098946277,0.313100184,149.521175
4,60,1.8,89.9,1.2,6.78,1.058042577,0.287197906,156.9392009
4,65,0.8,9.9,0.4,6.78,2.34297366,0.950022258,105.061401
4,65,0.8,9.9,0.6,6.78,2.209819042,0.852328809,110.4483179
4,65,0.8,9.9,0.8,6.78,2.103115202,0.748434743,119.7067625
4,65,0.8,9.9,1,6.78,2.007687892,0.690564193,123.8516242
4,65,0.8,9.9,1.2,6.78,1.920964747,0.662899892,123.4471333
4,65,1,9.9,0.4,6.78,2.198300435,0.843641328,111.0040339
4,65,1,9.9,0.6,6.78,2.079417113,0.727578119,121.7507223
4,65,1,9.9,0.8,6.78,1.978422562,0.68058065,123.8366004
4,65,1,9.9,1,6.78,1.894161977,0.612306085,131.782609
4,65,1,9.9,1.2,6.78,1.814160646,0.579101224,133.4537621
4,65,1.2,9.9,0.4,6.78,2.069072035,0.735984319,119.7613304
4,65,1.2,9.9,0.6,6.78,1.961491027,0.627890218,133.0798095
4,65,1.2,9.9,0.8,6.78,1.871163169,0.568844776,140.1288148
4,65,1.2,9.9,1,6.78,1.787208479,0.552093932,137.9023937
4,65,1.2,9.9,1.2,6.78,1.715263173,0.516115245,141.5773041
4,65,1.4,9.9,0.4,6.78,1.946758699,0.689412373,120.293625
4,65,1.4,9.9,0.6,6.78,1.848934193,0.624031186,126.2189962
4,65,1.4,9.9,0.8,6.78,1.767321164,0.523242141,143.8872547
4,65,1.4,9.9,1,6.78,1.688685136,0.517848561,138.9170235
4,65,1.4,9.9,1.2,6.78,1.620737403,0.485141714,142.3159574
4,65,1.6,9.9,0.4,6.78,1.835965097,0.613343754,127.5175723
4,65,1.6,9.9,0.6,6.78,1.747347992,0.531510269,140.048128
4,65,1.6,9.9,0.8,6.78,1.670832463,0.484907185,146.7857337
4,65,1.6,9.9,1,6.78,1.599097033,0.463299755,147.0355362
4,65,1.6,9.9,1.2,6.78,1.537716901,0.424601636,154.2781017
4,65,1.8,9.9,0.4,6.78,1.732446326,0.557714119,132.3298167
4,65,1.8,9.9,0.6,6.78,1.652246686,0.495561276,142.0322901
4,65,1.8,9.9,0.8,6.78,1.581220834,0.453187757,148.6359698
4,65,1.8,9.9,1,6.78,1.518877348,0.412205164,156.9707882
4,65,1.8,9.9,1.2,6.78,1.457481686,0.397497198,156.1991252
4,65,0.8,29.9,0.4,6.78,2.232116909,0.861821073,110.3340069
4,65,0.8,29.9,0.6,6.78,2.111801279,0.741645476,121.3015245
4,65,0.8,29.9,0.8,6.78,2.007500368,0.699343282,122.2854507
4,65,0.8,29.9,1,6.78,1.920530687,0.633248778,129.1981968
4,65,0.8,29.9,1.2,6.78,1.838819783,0.611677984,128.0636514
4,65,1,29.9,0.4,6.78,2.094937821,0.751455092,118.7620453
4,65,1,29.9,0.6,6.78,1.986881242,0.644245495,131.3802493
4,65,1,29.9,0.8,6.78,1.893458893,0.602791223,133.8130665
4,65,1,29.9,1,6.78,1.811573127,0.56695561,136.1182556
4,65,1,29.9,1.2,6.78,1.740182441,0.520471729,142.4318776
4,65,1.2,29.9,0.4,6.78,1.97429772,0.669678084,125.5903063
4,65,1.2,29.9,0.6,6.78,1.872043451,0.592429151,134.6136397
4,65,1.2,29.9,0.8,6.78,1.788980893,0.542016291,140.6056992
4,65,1.2,29.9,1,6.78,1.71373241,0.506701998,144.0787578
4,65,1.2,29.9,1.2,6.78,1.643578233,0.481649385,145.3680393
4,65,1.4,29.9,0.4,6.78,1.859897677,0.61076359,129.7255364
4,65,1.4,29.9,0.6,6.78,1.767803702,0.548978821,137.1791196
4,65,1.4,29.9,0.8,6.78,1.691397552,0.485416215,148.4365939
4,65,1.4,29.9,1,6.78,1.623711279,0.448861606,154.101161
4,65,1.4,29.9,1.2,6.78,1.556510156,0.434750276,152.5181942
4,65,1.6,29.9,0.4,6.78,1.753376062,0.570926839,130.8290463
4,65,1.6,29.9,0.6,6.78,1.673362339,0.489178589,145.7243454
4,65,1.6,29.9,0.8,6.78,1.600488189,0.45888244,148.5800831
4,65,1.6,29.9,1,6.78,1.534170576,0.431214889,151.5616985
4,65,1.6,29.9,1.2,6.78,1.476574407,0.394957686,159.2627938
4,65,1.8,29.9,0.4,6.78,1.65833451,0.516947572,136.6580441
4,65,1.8,29.9,0.6,6.78,1.583298791,0.451281193,149.4600791
4,65,1.8,29.9,0.8,6.78,1.517037123,0.413288345,156.3697035
4,65,1.8,29.9,1,6.78,1.457599763,0.384796179,161.3678824
4,65,1.8,29.9,1.2,6.78,1.402691249,0.360798824,165.6176188
4,65,0.8,49.9,0.4,6.78,2.128458323,0.78032242,116.1985284
4,65,0.8,49.9,0.6,6.78,2.008966388,0.721677698,118.5875095
4,65,0.8,49.9,0.8,6.78,1.917307984,0.627985093,130.0625032
4,65,0.8,49.9,1,6.78,1.832196425,0.600224061,130.0373747
4,65,0.8,49.9,1.2,6.78,1.752046117,0.58751463,127.038808
4,65,1,49.9,0.4,6.78,1.997312155,0.686719462,123.9013822
4,65,1,49.9,0.6,6.78,1.896829725,0.589068868,137.1740111
4,65,1,49.9,0.8,6.78,1.808328176,0.553777607,139.1077805
4,65,1,49.9,1,6.78,1.731141163,0.518122001,142.3344448
4,65,1,49.9,1.2,6.78,1.658072854,0.507643294,139.140807
4,65,1.2,49.9,0.4,6.78,1.879641681,0.629364805,127.2278464
4,65,1.2,49.9,0.6,6.78,1.787275592,0.546566804,139.3021552
4,65,1.2,49.9,0.8,6.78,1.70898655,0.49304462,147.6597004
4,65,1.2,49.9,1,6.78,1.631903633,0.613357088,113.3419508
4,65,1.2,49.9,1.2,6.78,1.572061546,0.444412946,150.6927662
4,65,1.4,49.9,0.4,6.78,1.77506612,0.558515851,135.3906253
4,65,1.4,49.9,0.6,6.78,1.687293812,0.503417755,142.7814367
4,65,1.4,49.9,0.8,6.78,1.614863264,0.457224559,150.4581672
4,65,1.4,49.9,1,6.78,1.548744188,0.427229632,154.4286534
4,65,1.4,49.9,1.2,6.78,1.489768714,0.401946285,157.8920968
4,65,1.6,49.9,0.4,6.78,1.673692536,0.55005729,129.6215816
4,65,1.6,49.9,0.6,6.78,1.596913108,0.457156982,148.8077296
4,65,1.6,49.9,0.8,6.78,1.529571073,0.429467429,151.7221512
4,65,1.6,49.9,1,6.78,1.4684402,0.400154346,156.3285462
4,65,1.6,49.9,1.2,6.78,1.41353296,0.36924577,163.0797261
4,65,1.8,49.9,0.4,6.78,1.582569778,0.493384819,136.642767
4,65,1.8,49.9,0.6,6.78,1.51170225,0.422989824,152.2460039
4,65,1.8,49.9,0.8,6.78,1.448639635,0.394925387,156.2625378
4,65,1.8,49.9,1,6.78,1.39022154,0.375442282,157.7431084
4,65,1.8,49.9,1.2,6.78,1.343467353,0.336995981,169.8290413
4,65,0.8,69.9,0.4,6.78,2.025387964,0.746849086,115.5273824
4,65,0.8,69.9,0.6,6.78,1.918021542,0.654757459,124.7908055
4,65,0.8,69.9,0.8,6.78,1.825380348,0.612301987,126.9981118
4,65,0.8,69.9,1,6.78,1.747258544,0.567191696,131.2311307
4,65,0.8,69.9,1.2,6.78,1.675517582,0.541993687,131.693495
4,65,1,69.9,0.4,6.78,1.902043622,0.649870767,124.6817914
4,65,1,69.9,0.6,6.78,1.805364244,0.577599435,133.1519832
4,65,1,69.9,0.8,6.78,1.720149501,0.541831967,135.2418591
4,65,1,69.9,1,6.78,1.651196265,0.495246366,142.0322485
4,65,1,69.9,1.2,6.78,1.583369423,0.4737473,142.3787146
4,65,1.2,69.9,0.4,6.78,1.792400425,0.581610455,131.2841799
4,65,1.2,69.9,0.6,6.78,1.703298764,0.526336806,137.8594852
4,65,1.2,69.9,0.8,6.78,1.625135615,0.507941902,136.2966335
4,65,1.2,69.9,1,6.78,1.561250365,0.453414329,146.685395
4,65,1.2,69.9,1.2,6.78,1.499694034,0.428110378,149.2301138
4,65,1.4,69.9,0.4,6.78,1.691763973,0.527976477,136.5006629
4,65,1.4,69.9,0.6,6.78,1.609527137,0.470968216,145.5848778
4,65,1.4,69.9,0.8,6.78,1.543762374,0.43197104,152.2423159
4,65,1.4,69.9,1,6.78,1.482506062,0.393544162,160.4769147
4,65,1.4,69.9,1.2,6.78,1.422017123,0.387245481,156.432876
4,65,1.6,69.9,0.4,6.78,1.598092171,0.523956102,129.9321077
4,65,1.6,69.9,0.6,6.78,1.5254178,0.430325926,151.0083146
4,65,1.6,69.9,0.8,6.78,1.46110469,0.397550731,156.5663189
4,65,1.6,69.9,1,6.78,1.400614875,0.387893657,153.8209958
4,65,1.6,69.9,1.2,6.78,1.351701836,0.348141073,165.3998846
4,65,1.8,69.9,0.4,6.78,1.510296925,0.460645434,139.6706422
4,65,1.8,69.9,0.6,6.78,1.441037464,0.411387232,149.2224017
4,65,1.8,69.9,0.8,6.78,1.384476967,0.371263053,158.8596371
4,65,1.8,69.9,1,6.78,1.329036569,0.350817895,161.3855903
4,65,1.8,69.9,1.2,6.78,1.281521154,0.331234203,164.8163021
4,65,0.8,89.9,0.4,6.78,1.919061196,0.795181579,102.8092227
4,65,0.8,89.9,0.6,6.78,1.82131485,0.681597262,113.8326258
4,65,0.8,89.9,0.8,6.78,1.742371461,0.54464815,136.2806757
4,65,0.8,89.9,1,6.78,1.661785017,0.549926344,128.7300318
4,65,0.8,89.9,1.2,6.78,1.593767444,0.527986182,128.5914095
4,65,1,89.9,0.4,6.78,1.802892935,0.64185953,119.6573843
4,65,1,89.9,0.6,6.78,1.721027779,0.548538816,133.6564979
4,65,1,89.9,0.8,6.78,1.635709867,0.534973881,130.251657
4,65,1,89.9,1,6.78,1.572346039,0.464026136,144.3494889
4,65,1,89.9,1.2,6.78,1.509185338,0.454258063,141.5303221
4,65,1.2,89.9,0.4,6.78,1.69929258,0.572685482,126.4042131
4,65,1.2,89.9,0.6,6.78,1.620607296,0.530835941,130.0549938
4,65,1.2,89.9,0.8,6.78,1.547683489,0.503366842,130.9806398
4,65,1.2,89.9,1,6.78,1.486771149,0.432626163,146.3999428
4,65,1.2,89.9,1.2,6.78,1.429373149,0.448702477,135.7052703
4,65,1.4,89.9,0.4,6.78,1.605595182,0.513057996,133.3150432
4,65,1.4,89.9,0.6,6.78,1.535325296,0.44200186,147.9741556
4,65,1.4,89.9,0.8,6.78,1.463766559,0.436172614,142.9627814
4,65,1.4,89.9,1,6.78,1.411025546,0.377993791,159.0229379
4,65,1.4,89.9,1.2,6.78,1.3539938,0.385518312,149.6170978
4,65,1.6,89.9,0.4,6.78,1.517653972,0.468996148,137.8519931
4,65,1.6,89.9,0.6,6.78,1.452278712,0.420476835,147.1354967
4,65,1.6,89.9,0.8,6.78,1.390837164,0.398106473,148.8286732
4,65,1.6,89.9,1,6.78,1.337326883,0.356640663,159.7409557
4,65,1.6,89.9,1.2,6.78,1.285602805,0.35016334,156.4032229
4,65,1.8,89.9,0.4,6.78,1.43685902,0.439009878,139.4278172
4,65,1.8,89.9,0.6,6.78,1.374186787,0.408478306,143.3132466
4,65,1.8,89.9,0.8,6.78,1.318710442,0.390659133,143.8007084
4,65,1.8,89.9,1,6.78,1.26712498,0.345880958,156.063866
4,65,1.8,89.9,1.2,6.78,1.221879921,0.32390401,160.7021791
4,70,0.8,9.9,0.4,6.78,2.64425196,1.103901025,102.042775
4,70,0.8,9.9,0.6,6.78,2.490596038,0.949885535,111.6970185
4,70,0.8,9.9,0.8,6.78,2.366703554,0.835522886,120.6688226
4,70,0.8,9.9,1,6.78,2.259019546,0.797713251,120.6376156
4,70,0.8,9.9,1.2,6.78,2.165822767,0.736901775,125.2053464
4,70,1,9.9,0.4,6.78,2.488448345,1.006542718,105.3188191
4,70,1,9.9,0.6,6.78,2.348230913,0.836764109,119.5493776
4,70,1,9.9,0.8,6.78,2.233156626,0.734427585,129.5328036
4,70,1,9.9,1,6.78,2.13724801,0.692735938,131.430683
4,70,1,9.9,1.2,6.78,2.049914681,0.645939926,135.1926929
4,70,1.2,9.9,0.4,6.78,2.341167452,0.845355381,117.9784587
4,70,1.2,9.9,0.6,6.78,2.217348827,0.731398055,129.1486235
4,70,1.2,9.9,0.8,6.78,2.114730973,0.673309634,133.7980733
4,70,1.2,9.9,1,6.78,2.022145005,0.632139778,136.2726614
4,70,1.2,9.9,1.2,6.78,1.942770225,0.58776213,140.8086714
4,70,1.4,9.9,0.4,6.78,2.212591034,0.793496754,118.7860815
4,70,1.4,9.9,0.6,6.78,2.097812733,0.687316039,130.0228858
4,70,1.4,9.9,0.8,6.78,2.003736409,0.612629809,139.332371
4,70,1.4,9.9,1,6.78,1.920361463,0.573761404,142.5808546
4,70,1.4,9.9,1.2,6.78,1.844533287,0.523053604,150.2276454
4,70,1.6,9.9,0.4,6.78,2.091848142,0.689936882,129.1606893
4,70,1.6,9.9,0.6,6.78,1.987968114,0.602739029,140.5043152
4,70,1.6,9.9,0.8,6.78,1.900585035,0.557645816,145.190573
4,70,1.6,9.9,1,6.78,1.820367378,0.524024548,147.9847537
4,70,1.6,9.9,1.2,6.78,1.754731822,0.474965572,157.3831319
4,70,1.8,9.9,0.4,6.78,1.979486311,0.661755358,127.4279213
4,70,1.8,9.9,0.6,6.78,1.88106485,0.559107735,143.3236401
4,70,1.8,9.9,0.8,6.78,1.803766542,0.511108248,150.3408495
4,70,1.8,9.9,1,6.78,1.733337521,0.470529733,156.9298748
4,70,1.8,9.9,1.2,6.78,1.667438379,0.441185056,161.0047031
4,70,0.8,29.9,0.4,6.78,2.513289882,0.930630133,115.0469301
4,70,0.8,29.9,0.6,6.78,2.371768298,0.850558419,118.7893961
4,70,0.8,29.9,0.8,6.78,2.256681074,0.781861083,122.9561206
4,70,0.8,29.9,1,6.78,2.158742718,0.71385444,128.8251874
4,70,0.8,29.9,1.2,6.78,2.068695172,0.677900537,129.999022
4,70,1,29.9,0.4,6.78,2.367368155,0.874659814,115.3018274
4,70,1,29.9,0.6,6.78,2.23858697,0.746977956,127.666146
4,70,1,29.9,0.8,6.78,2.135745672,0.665030732,136.8098548
4,70,1,29.9,1,6.78,2.04258981,0.633041713,137.4543206
4,70,1,29.9,1.2,6.78,1.959316308,0.658347995,126.7822919
4,70,1.2,29.9,0.4,6.78,2.232030774,0.752336166,126.3856601
4,70,1.2,29.9,0.6,6.78,2.11655657,0.663403646,135.9131847
4,70,1.2,29.9,0.8,6.78,2.022332308,0.604208495,142.5854646
4,70,1.2,29.9,1,6.78,1.938595917,0.556583051,148.3771
4,70,1.2,29.9,1.2,6.78,1.86198125,0.52850316,150.0849959
4,70,1.4,29.9,0.4,6.78,2.10975415,0.682261247,131.731825
4,70,1.4,29.9,0.6,6.78,2.005204559,0.599779802,142.4217799
4,70,1.4,29.9,0.8,6.78,1.916752047,0.554831155,147.1684305
4,70,1.4,29.9,1,6.78,1.839935621,0.510870724,153.4267812
4,70,1.4,29.9,1.2,6.78,1.768114744,0.482829025,156.0007326
4,70,1.6,29.9,0.4,6.78,1.996438412,0.651032827,130.6359152
4,70,1.6,29.9,0.6,6.78,1.899854461,0.559757111,144.5873424
4,70,1.6,29.9,0.8,6.78,1.820344001,0.503322881,154.0693874
4,70,1.6,29.9,1,6.78,1.746973333,0.470536294,158.1622049
4,70,1.6,29.9,1.2,6.78,1.682373842,0.432833971,165.5810873
4,70,1.8,29.9,0.4,6.78,1.889402024,0.600453304,134.0462593
4,70,1.8,29.9,0.6,6.78,1.801409764,0.518462043,148.014788
4,70,1.8,29.9,0.8,6.78,1.729069348,0.458699307,160.580901
4,70,1.8,29.9,1,6.78,1.659910165,0.537612462,131.5299999
4,70,1.8,29.9,1.2,6.78,1.600487231,0.406375888,167.7775484
4,70,0.8,49.9,0.4,6.78,2.389279342,0.867037809,117.3919872
4,70,0.8,49.9,0.6,6.78,2.259202952,0.765787418,125.677225
4,70,0.8,49.9,0.8,6.78,2.151955949,0.719674656,127.3816091
4,70,0.8,49.9,1,6.78,2.054881209,0.670550978,130.5462745
4,70,0.8,49.9,1.2,6.78,1.973508366,0.636649759,132.0529036
4,70,1,49.9,0.4,6.78,2.253288664,0.789464653,121.588837
4,70,1,49.9,0.6,6.78,2.136037982,0.643394803,141.4298186
4,70,1,49.9,0.8,6.78,2.037936281,0.606597089,143.1198399
4,70,1,49.9,1,6.78,1.949199985,0.589883699,140.7665825
4,70,1,49.9,1.2,6.78,1.870306742,0.567668369,140.354941
4,70,1.2,49.9,0.4,6.78,2.126793958,0.706811752,128.1832321
4,70,1.2,49.9,0.6,6.78,2.016000202,0.625859133,137.2219351
4,70,1.2,49.9,0.8,6.78,1.927011127,0.567956185,144.5369716
4,70,1.2,49.9,1,6.78,1.850305972,0.522444656,150.8734502
4,70,1.2,49.9,1.2,6.78,1.779220562,0.488516593,155.1529477
4,70,1.4,49.9,0.4,6.78,2.010760443,0.66147641,129.4957556
4,70,1.4,49.9,0.6,6.78,1.911454809,0.54387671,149.7176959
4,70,1.4,49.9,0.8,6.78,1.829209849,0.510516084,152.6383504
4,70,1.4,49.9,1,6.78,1.755414158,0.480327038,155.6869193
4,70,1.4,49.9,1.2,6.78,1.689894309,0.451799372,159.339512
4,70,1.6,49.9,0.4,6.78,1.901249405,0.587041482,137.9684746
4,70,1.6,49.9,0.6,6.78,1.811859109,0.516461131,149.4501463
4,70,1.6,49.9,0.8,6.78,1.738965317,0.460336205,160.9256787
4,70,1.6,49.9,1,6.78,1.670533709,0.427093482,166.625652
4,70,1.6,49.9,1.2,6.78,1.608172758,0.409516596,167.2902986
4,70,1.8,49.9,0.4,6.78,1.803287138,0.546214258,140.6408282
4,70,1.8,49.9,0.6,6.78,1.719764957,0.480298832,152.5341644
4,70,1.8,49.9,0.8,6.78,1.650890084,0.438064847,160.5422396
4,70,1.8,49.9,1,6.78,1.586791443,0.399756764,169.0961001
4,70,1.8,49.9,1.2,6.78,1.530171144,0.382824569,170.2745606
4,70,0.8,69.9,0.4,6.78,2.265816585,0.869338542,111.0312884
4,70,0.8,69.9,0.6,6.78,2.149753343,0.762663311,120.078524
4,70,0.8,69.9,0.8,6.78,2.046577554,0.700584003,124.4450287
4,70,0.8,69.9,1,6.78,1.962355459,0.63218559,132.2338516
4,70,0.8,69.9,1.2,6.78,1.878953736,0.621575684,128.775022
4,70,1,69.9,0.4,6.78,2.139416092,0.756050603,120.5463198
4,70,1,69.9,0.6,6.78,2.030540238,0.682696237,126.7049708
4,70,1,69.9,0.8,6.78,1.937754348,0.612141406,134.851731
4,70,1,69.9,1,6.78,1.859889539,0.547568651,144.696537
4,70,1,69.9,1.2,6.78,1.787440103,0.522631288,145.6953376
4,70,1.2,69.9,0.4,6.78,2.023091581,0.685146124,125.7887785
4,70,1.2,69.9,0.6,6.78,1.92290587,0.574917765,142.482609
4,70,1.2,69.9,0.8,6.78,1.836374618,0.542453986,144.2141714
4,70,1.2,69.9,1,6.78,1.757718457,0.509968321,146.8302966
4,70,1.2,69.9,1.2,6.78,1.694572986,0.479198554,150.6448683
4,70,1.4,69.9,0.4,6.78,1.911979515,0.613049433,132.8609343
4,70,1.4,69.9,0.6,6.78,1.8201502,0.545728147,142.0824496
4,70,1.4,69.9,0.8,6.78,1.742028326,0.496518085,149.4616261
4,70,1.4,69.9,1,6.78,1.672881871,0.461245101,154.5051891
4,70,1.4,69.9,1.2,6.78,1.614641793,0.416671947,165.0788708
4,70,1.6,69.9,0.4,6.78,1.810162896,0.564553442,136.5910242
4,70,1.6,69.9,0.6,6.78,1.729086118,0.489412443,150.5050872
4,70,1.6,69.9,0.8,6.78,1.656920627,0.442536244,159.5006368
4,70,1.6,69.9,1,6.78,1.593924216,0.417103805,162.7920078
4,70,1.6,69.9,1.2,6.78,1.535235647,0.393744762,166.100071
4,70,1.8,69.9,0.4,6.78,1.717111406,0.518108771,141.1845229
4,70,1.8,69.9,0.6,6.78,1.638987038,0.454724714,153.5452982
4,70,1.8,69.9,0.8,6.78,1.573443503,0.417843295,160.4158505
4,70,1.8,69.9,1,6.78,1.515664609,0.389147351,165.9199445
4,70,1.8,69.9,1.2,6.78,1.458511824,0.372876827,166.630356
4,70,0.8,89.9,0.4,6.78,2.151057445,0.796418238,115.0589413
4,70,0.8,89.9,0.6,6.78,2.048881687,0.724004332,120.5550141
4,70,0.8,89.9,0.8,6.78,1.945376778,0.654303765,126.658363
4,70,0.8,89.9,1,6.78,1.859344515,0.67345907,117.613784
4,70,0.8,89.9,1.2,6.78,1.788385101,0.605978003,125.7227135
4,70,1,89.9,0.4,6.78,2.027040579,0.728203436,118.5821394
4,70,1,89.9,0.6,6.78,1.932363211,0.61092154,134.7450703
4,70,1,89.9,0.8,6.78,1.841362608,0.570746972,137.4375061
4,70,1,89.9,1,6.78,1.768519629,0.538784797,139.8312095
4,70,1,89.9,1.2,6.78,1.700511988,0.509871116,142.0786591
4,70,1.2,89.9,0.4,6.78,1.920695502,0.665094437,123.0225617
4,70,1.2,89.9,0.6,6.78,1.829462375,0.597760225,130.3785151
4,70,1.2,89.9,0.8,6.78,1.746076632,0.514317475,144.6244039
4,70,1.2,89.9,1,6.78,1.677233331,0.501629717,142.436007
4,70,1.2,89.9,1.2,6.78,1.611617615,0.489961665,140.1230126
4,70,1.4,89.9,0.4,6.78,1.817493212,0.5769636,134.1942615
4,70,1.4,89.9,0.6,6.78,1.731926483,0.526744075,140.0681383
4,70,1.4,89.9,0.8,6.78,1.658561903,0.477749495,147.89075
4,70,1.4,89.9,1,6.78,1.594471272,0.440104125,154.3372728
4,70,1.4,89.9,1.2,6.78,1.534638875,0.419694929,155.7693601
4,70,1.6,89.9,0.4,6.78,1.724825661,0.571760248,128.5111497
4,70,1.6,89.9,0.6,6.78,1.640963757,0.49675432,140.7235876
4,70,1.6,89.9,0.8,6.78,1.578161145,0.435936828,154.2188105
4,70,1.6,89.9,1,6.78,1.514432105,0.400461292,161.1012187
4,70,1.6,89.9,1.2,6.78,1.459294683,0.402802841,154.3334403
4,70,1.8,89.9,0.4,6.78,1.635643152,0.505659275,137.7971211
4,70,1.8,89.9,0.6,6.78,1.561216858,0.450378475,147.6709838
4,70,1.8,89.9,0.8,6.78,1.501654685,0.399075846,160.296557
4,70,1.8,89.9,1,6.78,1.439881611,0.371632031,165.0529186
4,70,1.8,89.9,1.2,6.78,1.39446942,0.350535728,169.4674394
4,75,0.8,9.9,0.4,6.78,2.962531021,1.261337731,100.0555265
4,75,0.8,9.9,0.6,6.78,2.781301033,1.07485178,110.232328
4,75,0.8,9.9,0.8,6.78,2.642961246,0.970076964,116.0630998
4,75,0.8,9.9,1,6.78,2.523413718,0.886306589,121.2869413
4,75,0.8,9.9,1.2,6.78,2.418127115,0.830603979,124.0208439
4,75,1,9.9,0.4,6.78,2.790151199,1.111208247,106.9650368
4,75,1,9.9,0.6,6.78,2.6307284,0.932725375,120.1522156
4,75,1,9.9,0.8,6.78,2.501289754,0.83398164,127.766523
4,75,1,9.9,1,6.78,2.392805171,0.787105734,129.5041915
4,75,1,9.9,1.2,6.78,2.29410197,0.739751162,132.1102833
4,75,1.2,9.9,0.4,6.78,2.638723753,0.988246093,113.7465892
4,75,1.2,9.9,0.6,6.78,2.49061056,0.861268917,123.1903286
4,75,1.2,9.9,0.8,6.78,2.372286819,0.753985444,134.0336351
4,75,1.2,9.9,1,6.78,2.27183893,0.67862184,142.6130497
4,75,1.2,9.9,1.2,6.78,2.181807777,0.65215088,142.5207053
4,75,1.4,9.9,0.4,6.78,2.495360655,0.890354777,119.3932549
4,75,1.4,9.9,0.6,6.78,2.359965313,0.763273237,131.714973
4,75,1.4,9.9,0.8,6.78,2.251361491,0.675212566,142.0411826
4,75,1.4,9.9,1,6.78,2.16020498,0.638323278,144.16633
4,75,1.4,9.9,1.2,6.78,2.077848727,0.580040841,152.603648
4,75,1.6,9.9,0.4,6.78,2.361690188,0.807074928,124.6575628
4,75,1.6,9.9,0.6,6.78,2.240578342,0.703013176,135.7707544
4,75,1.6,9.9,0.8,6.78,2.140816725,0.640865758,142.3055977
4,75,1.6,9.9,1,6.78,2.056480069,0.573107091,152.8615593
4,75,1.6,9.9,1.2,6.78,1.979969356,0.524959277,160.67282
4,75,1.8,9.9,0.4,6.78,2.23911994,0.759537839,125.5849234
4,75,1.8,9.9,0.6,6.78,2.129263075,0.639258381,141.8934846
4,75,1.8,9.9,0.8,6.78,2.037840271,0.563359871,154.0968619
4,75,1.8,9.9,1,6.78,1.957689886,0.530753719,157.1304715
4,75,1.8,9.9,1.2,6.78,1.884981957,0.493661094,162.6626556
4,75,0.8,29.9,0.4,6.78,2.808525196,1.105622749,108.2133696
4,75,0.8,29.9,0.6,6.78,2.646195469,0.948611441,118.8346594
4,75,0.8,29.9,0.8,6.78,2.514481289,0.87690582,122.1532476
4,75,0.8,29.9,1,6.78,2.410564552,0.793710969,129.3796422
4,75,0.8,29.9,1.2,6.78,2.303094243,0.761863141,128.7787807
4,75,1,29.9,0.4,6.78,2.651482511,0.971428198,116.2753414
4,75,1,29.9,0.6,6.78,2.505229216,0.829123395,128.7175783
4,75,1,29.9,0.8,6.78,2.384065278,0.773560664,131.2905076
4,75,1,29.9,1,6.78,2.28432466,0.715799545,135.9489859
4,75,1,29.9,1.2,6.78,2.196296354,0.641850708,145.7694376
4,75,1.2,29.9,0.4,6.78,2.506795247,0.866292033,123.2719042
4,75,1.2,29.9,0.6,6.78,2.37276109,0.766450311,131.8801916
4,75,1.2,29.9,0.8,6.78,2.264063446,0.677651948,142.3283661
4,75,1.2,29.9,1,6.78,2.172424789,0.62315812,148.5101216
4,75,1.2,29.9,1.2,6.78,2.086120797,0.599277354,148.2931697
4,75,1.4,29.9,0.4,6.78,2.371196079,0.780237092,129.4644223
4,75,1.4,29.9,0.6,6.78,2.251690135,0.681799348,140.6894739
4,75,1.4,29.9,0.8,6.78,2.152703782,0.62712084,146.2320618
4,75,1.4,29.9,1,6.78,2.062228069,0.572726122,153.390783
4,75,1.4,29.9,1.2,6.78,1.98637106,0.538925205,157.0151095
4,75,1.6,29.9,0.4,6.78,2.249827423,0.735485834,130.3120136
4,75,1.6,29.9,0.6,6.78,2.1396946,0.619356833,147.1703829
4,75,1.6,29.9,0.8,6.78,2.047340023,0.562339396,155.096154
4,75,1.6,29.9,1,6.78,1.967068499,0.527328409,158.9087741
4,75,1.6,29.9,1.2,6.78,1.894180214,0.492561229,163.8214003
4,75,1.8,29.9,0.4,6.78,2.136716883,0.670440327,135.7676855
4,75,1.8,29.9,0.6,6.78,2.031350262,0.580579443,149.0502545
4,75,1.8,29.9,0.8,6.78,1.949700535,0.515850203,161.0103771
4,75,1.8,29.9,1,6.78,1.87505194,0.482399102,165.5832391
4,75,1.8,29.9,1.2,6.78,1.808579914,0.443738386,173.6282014
4,75,0.8,49.9,0.4,6.78,2.669245522,1.01843307,111.6517648
4,75,0.8,49.9,0.6,6.78,2.517168713,0.887566813,120.8149927
4,75,0.8,49.9,0.8,6.78,2.39627039,0.818562859,124.7077226
4,75,0.8,49.9,1,6.78,2.295736428,0.740780965,132.0206217
4,75,0.8,49.9,1.2,6.78,2.200928565,0.706983506,132.6191462
4,75,1,49.9,0.4,6.78,2.522863204,0.896045761,119.9424941
4,75,1,49.9,0.6,6.78,2.378218805,0.77308925,131.0484042
4,75,1,49.9,0.8,6.78,2.271329765,0.698770019,138.469936
4,75,1,49.9,1,6.78,2.175362522,0.649441778,142.6924457
4,75,1,49.9,1.2,6.78,2.09302167,0.615315331,144.9057272
4,75,1.2,49.9,0.4,6.78,2.381543105,0.806239174,125.8357704
