N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
2,30,0.4,9.9,0.2,0.1411,0.3277,0.3578,0.2725,0.221,52.5259
2,30,0.4,9.9,0.4,0.1402,0.3196,0.3578,0.2653,0.2047,55.1935
2,30,0.8,9.9,0.4,0.0691,0.3042,0.3578,0.2244,0.1321,72.3452
2,30,0.8,9.9,0.6,0.0686,0.2968,0.3578,0.2213,0.1264,74.5607
2,30,0.8,9.9,0.8,0.0682,0.2896,0.3578,0.2146,0.1238,73.8052
2,30,0.8,9.9,1,0.0677,0.2826,0.3578,0.2072,0.1227,71.9198
2,30,0.8,9.9,1.2,0.0672,0.2757,0.3578,0.2036,0.1256,69.0442
2,30,1,9.9,0.4,0.0549,0.2968,0.3578,0.2152,0.1128,81.2228
2,30,1,9.9,0.6,0.0545,0.2896,0.3578,0.2081,0.1095,80.9389
2,30,1,9.9,0.8,0.0541,0.2826,0.3578,0.197,0.1149,73.0104
2,30,1,9.9,1,0.0538,0.2757,0.3578,0.1844,0.1098,71.5031
2,30,1,9.9,1.2,0.0534,0.269,0.3578,0.1893,0.1114,72.4021
2,30,1.2,9.9,0.4,0.0454,0.2896,0.3578,0.1988,0.1056,80.2084
2,30,1.2,9.9,0.6,0.0451,0.2826,0.3578,0.1943,0.0976,84.816
2,30,1.2,9.9,0.8,0.0448,0.2757,0.3578,0.1897,0.0955,84.5706
2,30,1.2,9.9,1,0.0445,0.269,0.3578,0.1835,0.0959,81.534
2,30,1.2,9.9,1.2,0.0442,0.2624,0.3578,0.1633,0.0966,71.9916
2,30,1.4,9.9,0.4,0.0387,0.2826,0.3578,0.1861,0.0944,84.0281
2,30,1.4,9.9,0.6,0.0384,0.2757,0.3578,0.1809,0.0871,88.444
2,30,1.4,9.9,0.8,0.0381,0.269,0.3578,0.1797,0.0876,87.4183
2,30,1.4,9.9,1,0.0379,0.2624,0.3578,0.1699,0.0865,83.6288
2,30,1.4,9.9,1.2,0.0376,0.256,0.3578,0.1717,0.0842,86.876
2,30,1.6,9.9,0.4,0.0336,0.2757,0.3578,0.1649,0.086,81.7035
2,30,1.6,9.9,0.6,0.0334,0.269,0.3578,0.1728,0.0814,90.4704
2,30,1.6,9.9,0.8,0.0331,0.2624,0.3578,0.1696,0.0814,88.7282
2,30,1.6,9.9,1,0.0329,0.256,0.3578,0.1392,0.0837,70.8826
2,30,1.6,9.9,1.2,0.0326,0.2498,0.3578,0.1372,0.0781,74.8058
2,30,1.8,9.9,0.4,0.0297,0.269,0.3578,0.168,0.0759,94.3016
2,30,1.8,9.9,0.6,0.0294,0.2624,0.3578,0.1392,0.0804,73.7497
2,30,1.8,9.9,0.8,0.0292,0.256,0.3578,0.1604,0.0738,92.5212
2,30,1.8,9.9,1,0.029,0.2498,0.3578,0.146,0.0727,85.5694
2,30,1.8,9.9,1.2,0.0288,0.2437,0.3578,0.1356,0.0759,76.0765
2,30,0.4,29.9,0.2,0.1411,0.3277,0.3578,0.2622,0.2007,55.659
2,30,0.4,29.9,0.4,0.1402,0.3196,0.3578,0.2537,0.1911,56.5522
2,30,0.8,29.9,0.4,0.0691,0.3042,0.3578,0.2215,0.1198,78.7911
2,30,0.8,29.9,0.6,0.0686,0.2968,0.3578,0.2151,0.1167,78.5217
2,30,0.8,29.9,0.8,0.0682,0.2896,0.3578,0.2031,0.1164,74.3136
2,30,0.8,29.9,1,0.0677,0.2826,0.3578,0.1993,0.1164,72.9008
2,30,0.8,29.9,1.2,0.0672,0.2757,0.3578,0.1944,0.1174,70.5385
2,30,1,29.9,0.4,0.0549,0.2968,0.3578,0.2047,0.1083,80.4835
2,30,1,29.9,0.6,0.0545,0.2896,0.3578,0.2009,0.1016,84.233
2,30,1,29.9,0.8,0.0541,0.2826,0.3578,0.1928,0.1023,80.3195
2,30,1,29.9,1,0.0538,0.2757,0.3578,0.1881,0.0996,80.4864
2,30,1,29.9,1.2,0.0534,0.269,0.3578,0.1794,0.1055,72.4578
2,30,1.2,29.9,0.4,0.0454,0.2896,0.3578,0.1921,0.0949,86.262
2,30,1.2,29.9,0.6,0.0451,0.2826,0.3578,0.1869,0.0921,86.4119
2,30,1.2,29.9,0.8,0.0448,0.2757,0.3578,0.1555,0.093,71.2333
2,30,1.2,29.9,1,0.0445,0.269,0.3578,0.1768,0.0882,85.3717
2,30,1.2,29.9,1.2,0.0442,0.2624,0.3578,0.1633,0.0893,77.8951
2,30,1.4,29.9,0.4,0.0387,0.2826,0.3578,0.1797,0.0885,86.4925
2,30,1.4,29.9,0.6,0.0384,0.2757,0.3578,0.1737,0.083,89.1504
2,30,1.4,29.9,0.8,0.0381,0.269,0.3578,0.1725,0.0831,88.4737
2,30,1.4,29.9,1,0.0379,0.2624,0.3578,0.1401,0.0839,71.1232
2,30,1.4,29.9,1.2,0.0376,0.256,0.3578,0.1469,0.0806,77.5717
2,30,1.6,29.9,0.4,0.0336,0.2757,0.3578,0.1622,0.0811,85.1785
2,30,1.6,29.9,0.6,0.0334,0.269,0.3578,0.1642,0.0807,86.7146
2,30,1.6,29.9,0.8,0.0331,0.2624,0.3578,0.1608,0.0749,91.4726
2,30,1.6,29.9,1,0.0329,0.256,0.3578,0.153,0.0747,87.2488
2,30,1.6,29.9,1.2,0.0326,0.2498,0.3578,0.1559,0.0725,91.5498
2,30,1.8,29.9,0.4,0.0297,0.269,0.3578,0.1621,0.0741,93.2086
2,30,1.8,29.9,0.6,0.0294,0.2624,0.3578,0.1498,0.0703,90.7749
2,30,1.8,29.9,0.8,0.0292,0.256,0.3578,0.145,0.071,87.0592
2,30,1.8,29.9,1,0.029,0.2498,0.3578,0.1441,0.068,90.1959
2,30,1.8,29.9,1.2,0.0288,0.2437,0.3578,0.1428,0.0684,88.9198
2,30,1.8,30,1.2,0.0288,0.2437,0.3578,0.1436,0.0682,89.7452
2,30,0.4,49.9,0.2,0.1411,0.3277,0.3578,0.2507,0.1874,56.9849
2,30,0.4,49.9,0.4,0.1402,0.3196,0.3578,0.2362,0.1819,55.3119
2,30,0.8,49.9,0.4,0.0691,0.3042,0.3578,0.2105,0.1163,77.1159
2,30,0.8,49.9,0.6,0.0686,0.2968,0.3578,0.201,0.1145,74.7767
2,30,0.8,49.9,0.8,0.0682,0.2896,0.3578,0.1905,0.1172,69.2055
2,30,0.8,49.9,1,0.0677,0.2826,0.3578,0.1868,0.1178,67.5591
2,30,0.8,49.9,1.2,0.0672,0.2757,0.3578,0.1871,0.1119,71.2427
2,30,1,49.9,0.4,0.0549,0.2968,0.3578,0.1752,0.1037,71.9537
2,30,1,49.9,0.6,0.0545,0.2896,0.3578,0.1869,0.1044,76.2418
2,30,1,49.9,0.8,0.0541,0.2826,0.3578,0.1856,0.0993,79.6463
2,30,1,49.9,1,0.0538,0.2757,0.3578,0.1796,0.0968,79.0468
2,30,1,49.9,1.2,0.0534,0.269,0.3578,0.1751,0.0977,76.3109
2,30,1.2,49.9,0.4,0.0454,0.2896,0.3578,0.1806,0.1018,75.5711
2,30,1.2,49.9,0.6,0.0451,0.2826,0.3578,0.1788,0.0918,82.9302
2,30,1.2,49.9,0.8,0.0448,0.2757,0.3578,0.1592,0.0871,77.8308
2,30,1.2,49.9,1,0.0445,0.269,0.3578,0.1698,0.0842,85.8743
2,30,1.2,49.9,1.2,0.0442,0.2624,0.3578,0.1557,0.0865,76.6466
2,30,1.4,49.9,0.4,0.0387,0.2826,0.3578,0.1681,0.0906,79.0872
2,30,1.4,49.9,0.6,0.0384,0.2757,0.3578,0.1622,0.0821,84.1518
2,30,1.4,49.9,0.8,0.0381,0.269,0.3578,0.1644,0.0806,86.9172
2,30,1.4,49.9,1,0.0379,0.2624,0.3578,0.1359,0.0811,71.3875
2,30,1.4,49.9,1.2,0.0376,0.256,0.3578,0.1502,0.0784,81.5503
2,30,1.6,49.9,0.4,0.0336,0.2757,0.3578,0.1429,0.0783,77.7542
2,30,1.6,49.9,0.6,0.0334,0.269,0.3578,0.1623,0.0703,98.3224
2,30,1.6,49.9,0.8,0.0331,0.2624,0.3578,0.1344,0.0718,79.7928
2,30,1.6,49.9,1,0.0329,0.256,0.3578,0.1309,0.0751,74.2736
2,30,1.6,49.9,1.2,0.0326,0.2498,0.3578,0.1494,0.0702,90.5976
2,30,1.8,49.9,0.4,0.0297,0.269,0.3578,0.0183,0.0886,8.8168
2,30,1.8,49.9,0.6,0.0294,0.2624,0.3578,0.1271,0.0692,78.2623
2,30,1.8,49.9,0.8,0.0292,0.256,0.3578,0.1262,0.0678,79.2237
2,30,1.8,49.9,1,0.029,0.2498,0.3578,0.1245,0.0655,80.9977
2,30,1.8,49.9,1.2,0.0288,0.2437,0.3578,0.1193,0.064,79.3343
2,30,0.4,69.9,0.2,0.1411,0.3277,0.3578,0.2363,0.1947,51.7243
2,30,0.8,69.9,0.4,0.0691,0.3042,0.3578,0.2019,0.11,78.1748
2,30,0.8,69.9,0.6,0.0686,0.2968,0.3578,0.1927,0.1096,74.8934
2,30,0.8,69.9,0.8,0.0682,0.2896,0.3578,0.0184,0.1424,5.5174
2,30,0.8,69.9,1,0.0677,0.2826,0.3578,0.1806,0.1097,70.1169
2,30,0.8,69.9,1.2,0.0672,0.2757,0.3578,0.1794,0.1046,73.1023
2,30,1,69.9,0.4,0.0549,0.2968,0.3578,0.1725,0.0976,75.3134
2,30,1,69.9,0.6,0.0545,0.2896,0.3578,0.1798,0.1002,76.3958
2,30,1,69.9,0.8,0.0541,0.2826,0.3578,0.1764,0.0973,77.2813
2,30,1,69.9,1,0.0538,0.2757,0.3578,0.1748,0.0938,79.3807
2,30,1,69.9,1.2,0.0534,0.269,0.3578,0.1617,0.0988,69.7367
2,30,1.2,69.9,0.4,0.0454,0.2896,0.3578,0.1752,0.0924,80.7425
2,30,1.2,69.9,0.6,0.0451,0.2826,0.3578,0.1725,0.0854,86.0382
2,30,1.2,69.9,0.8,0.0448,0.2757,0.3578,0.1583,0.085,79.3816
2,30,1.2,69.9,1,0.0445,0.269,0.3578,0.1589,0.0934,72.463
2,30,1.2,69.9,1.2,0.0442,0.2624,0.3578,0.154,0.0835,78.5247
2,30,1.4,69.9,0.4,0.0387,0.2826,0.3578,0.02,0.116,7.3347
2,30,1.4,69.9,0.6,0.0384,0.2757,0.3578,0.157,0.0794,84.2755
2,30,1.4,69.9,0.8,0.0381,0.269,0.3578,0.1537,0.0799,81.9919
2,30,1.4,69.9,1,0.0379,0.2624,0.3578,0.1425,0.0758,80.1257
2,30,1.4,69.9,1.2,0.0376,0.256,0.3578,0.1429,0.0758,80.2734
2,30,1.6,69.9,0.4,0.0336,0.2757,0.3578,0.1532,0.0732,89.1551
2,30,1.6,69.9,0.6,0.0334,0.269,0.3578,0.1509,0.0776,82.8232
2,30,1.6,69.9,0.8,0.0331,0.2624,0.3578,0.1252,0.0725,73.6093
2,30,1.6,69.9,1,0.0329,0.256,0.3578,0.1292,0.0715,76.9214
2,30,1.6,69.9,1.2,0.0326,0.2498,0.3578,0.1359,0.0687,84.2563
2,30,1.8,69.9,0.4,0.0297,0.269,0.3578,0.1457,0.0721,86.1228
2,30,1.8,69.9,0.6,0.0294,0.2624,0.3578,0.1282,0.07,78.0459
2,30,1.8,69.9,0.8,0.0292,0.256,0.3578,0.1422,0.0653,92.7593
2,30,1.8,69.9,1,0.029,0.2498,0.3578,0.1317,0.065,86.2641
2,30,1.8,69.9,1.2,0.0288,0.2437,0.3578,0.1159,0.0636,77.5702
2,30,0.8,89.9,0.4,0.0691,0.3042,0.3578,0.1851,0.1075,73.3885
2,30,0.8,89.9,0.6,0.0686,0.2968,0.3578,0.1872,0.1055,75.6133
2,30,0.8,89.9,0.8,0.0682,0.2896,0.3578,0.1724,0.1105,66.4708
2,30,0.8,89.9,1,0.0677,0.2826,0.3578,0.1699,0.1072,67.4939
2,30,0.8,89.9,1.2,0.0672,0.2757,0.3578,0.172,0.1024,71.5777
2,30,1,89.9,0.4,0.0549,0.2968,0.3578,0.1751,0.0955,78.0521
2,30,1,89.9,0.6,0.0545,0.2896,0.3578,0.1721,0.1014,72.2682
2,30,1,89.9,0.8,0.0541,0.2826,0.3578,0.1653,0.0923,76.2632
2,30,1,89.9,1,0.0538,0.2757,0.3578,0.1538,0.0925,70.8137
2,30,1,89.9,1.2,0.0534,0.269,0.3578,0.1599,0.0965,70.5895
2,30,1.2,89.9,0.4,0.0454,0.2896,0.3578,0.169,0.0817,88.086
2,30,1.2,89.9,0.6,0.0451,0.2826,0.3578,0.1605,0.0842,81.1598
2,30,1.2,89.9,0.8,0.0448,0.2757,0.3578,0.1354,0.0928,62.1679
2,30,1.2,89.9,1,0.0445,0.269,0.3578,0.1542,0.081,81.1078
2,30,1.2,89.9,1.2,0.0442,0.2624,0.3578,0.1295,0.0874,63.1295
2,30,1.4,89.9,0.4,0.0387,0.2826,0.3578,0.1578,0.0771,87.1414
2,30,1.4,89.9,0.6,0.0384,0.2757,0.3578,0.1332,0.0828,68.5529
2,30,1.4,89.9,0.8,0.0381,0.269,0.3578,0.1447,0.0767,80.3662
2,30,1.4,89.9,1,0.0379,0.2624,0.3578,0.1406,0.0747,80.1424
2,30,1.4,89.9,1.2,0.0376,0.256,0.3578,0.1241,0.0733,72.1042
2,30,1.6,89.9,0.4,0.0336,0.2757,0.3578,0.1512,0.0747,86.1798
2,30,1.6,89.9,0.6,0.0334,0.269,0.3578,0.1448,0.0717,86.0361
2,30,1.6,89.9,0.8,0.0331,0.2624,0.3578,0.1211,0.0676,76.2987
2,30,1.6,89.9,1,0.0329,0.256,0.3578,0.1166,0.0675,73.5838
2,30,1.6,89.9,1.2,0.0326,0.2498,0.3578,0.1174,0.0695,71.972
2,30,1.8,89.9,0.4,0.0297,0.269,0.3578,0.1349,0.0704,81.6051
2,30,1.8,89.9,0.6,0.0294,0.2624,0.3578,0.1263,0.0645,83.3986
2,30,1.8,89.9,0.8,0.0292,0.256,0.3578,0.12,0.0665,76.9383
2,30,1.8,89.9,1,0.029,0.2498,0.3578,0.127,0.0632,85.5296
2,30,1.8,89.9,1.2,0.0288,0.2437,0.3578,0.1141,0.0732,66.3851
2,35,0.8,9.9,0.4,0.0811,0.3625,0.3578,0.2847,0.1508,80.403
2,35,0.8,9.9,0.6,0.0806,0.3549,0.3578,0.2767,0.146,80.7721
2,35,0.8,9.9,0.8,0.0802,0.3475,0.3578,0.2693,0.1459,78.6448
2,35,0.8,9.9,1,0.0797,0.3403,0.3578,0.2638,0.1418,79.2753
2,35,0.8,9.9,1.2,0.0792,0.3331,0.3578,0.259,0.1372,80.397
2,35,1,9.9,0.4,0.0645,0.3549,0.3578,0.2649,0.1316,85.7331
2,35,1,9.9,0.6,0.0641,0.3475,0.3578,0.2579,0.1365,80.5153
2,35,1,9.9,0.8,0.0637,0.3403,0.3578,0.2526,0.1258,85.5187
2,35,1,9.9,1,0.0634,0.3331,0.3578,0.2471,0.1246,84.5048
2,35,1,9.9,1.2,0.063,0.3262,0.3578,0.2421,0.125,82.528
2,35,1.2,9.9,0.4,0.0534,0.3475,0.3578,0.2516,0.1145,93.5879
2,35,1.2,9.9,0.6,0.0531,0.3403,0.3578,0.2481,0.1143,92.4928
2,35,1.2,9.9,0.8,0.0528,0.3331,0.3578,0.2412,0.1114,92.2082
2,35,1.2,9.9,1,0.0525,0.3262,0.3578,0.1978,0.1179,71.4851
2,35,1.2,9.9,1.2,0.0522,0.3194,0.3578,0.2251,0.1114,86.0847
2,35,1.4,9.9,0.4,0.0455,0.3403,0.3578,0.2381,0.1104,91.8945
2,35,1.4,9.9,0.6,0.0453,0.3331,0.3578,0.2341,0.1029,96.9428
2,35,1.4,9.9,0.8,0.045,0.3262,0.3578,0.2302,0.102,96.0898
2,35,1.4,9.9,1,0.0447,0.3194,0.3578,0.2229,0.1011,93.9095
2,35,1.4,9.9,1.2,0.0444,0.3127,0.3578,0.2176,0.0982,94.4323
2,35,1.6,9.9,0.4,0.0396,0.3331,0.3578,0.2263,0.0972,99.1788
2,35,1.6,9.9,0.6,0.0394,0.3262,0.3578,0.1874,0.1003,79.5854
2,35,1.6,9.9,0.8,0.0391,0.3194,0.3578,0.2164,0.0919,100.318
2,35,1.6,9.9,1,0.0389,0.3127,0.3578,0.2115,0.0921,97.7893
2,35,1.6,9.9,1.2,0.0386,0.3062,0.3578,0.2071,0.0903,97.7424
2,35,1.8,9.9,0.4,0.035,0.3262,0.3578,0.2153,0.0904,101.4521
2,35,1.8,9.9,0.6,0.0348,0.3194,0.3578,0.2134,0.0854,106.4516
2,35,1.8,9.9,0.8,0.0346,0.3127,0.3578,0.2069,0.0837,105.3259
2,35,1.8,9.9,1,0.0343,0.3062,0.3578,0.2001,0.0861,98.9728
2,35,1.8,9.9,1.2,0.0341,0.2998,0.3578,0.195,0.0831,100.0019
2,35,0.8,29.9,0.4,0.0811,0.3625,0.3578,0.2702,0.1463,78.7014
2,35,0.8,29.9,0.6,0.0806,0.3549,0.3578,0.2671,0.1355,83.9588
2,35,0.8,29.9,0.8,0.0802,0.3475,0.3578,0.2586,0.1344,81.9871
2,35,0.8,29.9,1,0.0797,0.3403,0.3578,0.2525,0.1323,81.2869
2,35,0.8,29.9,1.2,0.0792,0.3331,0.3578,0.2438,0.1307,79.4928
2,35,1,29.9,0.4,0.0645,0.3549,0.3578,0.2564,0.1166,93.6533
2,35,1,29.9,0.6,0.0641,0.3475,0.3578,0.2495,0.1218,87.2812
2,35,1,29.9,0.8,0.0637,0.3403,0.3578,0.2443,0.1176,88.5219
2,35,1,29.9,1,0.0634,0.3331,0.3578,0.238,0.1168,86.7627
2,35,1,29.9,1.2,0.063,0.3262,0.3578,0.2349,0.1171,85.4758
2,35,1.2,29.9,0.4,0.0534,0.3475,0.3578,0.2433,0.1119,92.6114
2,35,1.2,29.9,0.6,0.0531,0.3403,0.3578,0.2362,0.1074,93.7255
2,35,1.2,29.9,0.8,0.0528,0.3331,0.3578,0.2303,0.1079,90.8939
2,35,1.2,29.9,1,0.0525,0.3262,0.3578,0.2283,0.1055,92.1742
2,35,1.2,29.9,1.2,0.0522,0.3194,0.3578,0.2207,0.101,93.0498
2,35,1.4,29.9,0.4,0.0455,0.3403,0.3578,0.2313,0.1017,96.9109
2,35,1.4,29.9,0.6,0.0453,0.3331,0.3578,0.2229,0.1034,91.869
2,35,1.4,29.9,0.8,0.045,0.3262,0.3578,0.2177,0.0957,96.9403
2,35,1.4,29.9,1,0.0447,0.3194,0.3578,0.2143,0.0956,95.5043
2,35,1.4,29.9,1.2,0.0444,0.3127,0.3578,0.2112,0.0905,99.4055
2,35,1.6,29.9,0.4,0.0396,0.3331,0.3578,0.2191,0.0944,98.9131
2,35,1.6,29.9,0.6,0.0394,0.3262,0.3578,0.2149,0.089,102.837
2,35,1.6,29.9,0.8,0.0391,0.3194,0.3578,0.2111,0.0854,105.3198
2,35,1.6,29.9,1,0.0389,0.3127,0.3578,0.1995,0.0881,96.4467
2,35,1.6,29.9,1.2,0.0386,0.3062,0.3578,0.1994,0.0851,99.8223
2,35,1.8,29.9,0.4,0.035,0.3262,0.3578,0.2096,0.0843,105.9671
2,35,1.8,29.9,0.6,0.0348,0.3194,0.3578,0.201,0.0859,99.7409
2,35,1.8,29.9,0.8,0.0346,0.3127,0.3578,0.1993,0.0815,104.2316
2,35,1.8,29.9,1,0.0343,0.3062,0.3578,0.1927,0.0816,100.6639
2,35,1.8,29.9,1.2,0.0341,0.2998,0.3578,0.1856,0.0804,98.3053
2,35,0.8,49.9,0.4,0.0811,0.3625,0.3578,0.2589,0.1394,79.1319
2,35,0.8,49.9,0.6,0.0806,0.3549,0.3578,0.2529,0.1312,82.1249
2,35,0.8,49.9,0.8,0.0802,0.3475,0.3578,0.2472,0.1298,81.1164
2,35,0.8,49.9,1,0.0797,0.3403,0.3578,0.2425,0.1302,79.3591
2,35,0.8,49.9,1.2,0.0792,0.3331,0.3578,0.2348,0.1296,77.1826
2,35,1,49.9,0.4,0.0645,0.3549,0.3578,0.2451,0.1215,85.9466
2,35,1,49.9,0.6,0.0641,0.3475,0.3578,0.2402,0.1127,90.8261
2,35,1,49.9,0.8,0.0637,0.3403,0.3578,0.2344,0.1136,87.8896
2,35,1,49.9,1,0.0634,0.3331,0.3578,0.2283,0.1126,86.3713
2,35,1,49.9,1.2,0.063,0.3262,0.3578,0.2172,0.1129,81.9566
2,35,1.2,49.9,0.4,0.0534,0.3475,0.3578,0.2343,0.1035,96.4173
2,35,1.2,49.9,0.6,0.0531,0.3403,0.3578,0.224,0.1051,90.7458
2,35,1.2,49.9,0.8,0.0528,0.3331,0.3578,0.2194,0.1069,87.4441
2,35,1.2,49.9,1,0.0525,0.3262,0.3578,0.2168,0.0994,92.864
2,35,1.2,49.9,1.2,0.0522,0.3194,0.3578,0.2062,0.1038,84.6785
2,35,1.4,49.9,0.4,0.0455,0.3403,0.3578,0.2214,0.0958,98.4157
2,35,1.4,49.9,0.6,0.0453,0.3331,0.3578,0.2153,0.0965,95.0191
2,35,1.4,49.9,0.8,0.045,0.3262,0.3578,0.2109,0.0928,96.8732
2,35,1.4,49.9,1,0.0447,0.3194,0.3578,0.2057,0.0926,94.5913
2,35,1.4,49.9,1.2,0.0444,0.3127,0.3578,0.1985,0.0893,94.7022
2,35,1.6,49.9,0.4,0.0396,0.3331,0.3578,0.21,0.0906,98.764
2,35,1.6,49.9,0.6,0.0394,0.3262,0.3578,0.2071,0.0841,104.9517
2,35,1.6,49.9,0.8,0.0391,0.3194,0.3578,0.1976,0.0926,90.8466
2,35,1.6,49.9,1,0.0389,0.3127,0.3578,0.1949,0.0847,98.05
2,35,1.6,49.9,1.2,0.0386,0.3062,0.3578,0.1913,0.0821,99.2022
2,35,1.8,49.9,0.4,0.035,0.3262,0.3578,0.1982,0.0803,105.1915
2,35,1.8,49.9,0.6,0.0348,0.3194,0.3578,0.1934,0.0819,100.5209
2,35,1.8,49.9,0.8,0.0346,0.3127,0.3578,0.1912,0.0768,106.0547
2,35,1.8,49.9,1,0.0343,0.3062,0.3578,0.1858,0.0763,103.7017
2,35,1.8,49.9,1.2,0.0341,0.2998,0.3578,0.1767,0.0774,97.3012
2,35,0.8,69.9,0.4,0.0811,0.3625,0.3578,0.2498,0.1299,81.9382
2,35,0.8,69.9,0.6,0.0806,0.3549,0.3578,0.2413,0.1299,79.122
2,35,0.8,69.9,0.8,0.0802,0.3475,0.3578,0.2337,0.1259,79.0951
2,35,0.8,69.9,1,0.0797,0.3403,0.3578,0.2272,0.1332,72.6884
2,35,0.8,69.9,1.2,0.0792,0.3331,0.3578,0.2224,0.125,75.8046
2,35,1,69.9,0.4,0.0645,0.3549,0.3578,0.235,0.1175,85.2131
2,35,1,69.9,0.6,0.0641,0.3475,0.3578,0.2274,0.1145,84.61
2,35,1,69.9,0.8,0.0637,0.3403,0.3578,0.2237,0.1104,86.3374
2,35,1,69.9,1,0.0634,0.3331,0.3578,0.2143,0.1146,79.6383
2,35,1,69.9,1.2,0.063,0.3262,0.3578,0.2107,0.1065,84.2798
2,35,1.2,69.9,0.4,0.0534,0.3475,0.3578,0.2236,0.1015,93.8391
2,35,1.2,69.9,0.6,0.0531,0.3403,0.3578,0.2177,0.0999,92.7848
2,35,1.2,69.9,0.8,0.0528,0.3331,0.3578,0.2086,0.1044,85.0942
2,35,1.2,69.9,1,0.0525,0.3262,0.3578,0.2081,0.0972,91.2319
2,35,1.2,69.9,1.2,0.0522,0.3194,0.3578,0.1993,0.104,81.6197
2,35,1.4,69.9,0.4,0.0455,0.3403,0.3578,0.2115,0.0942,95.6229
2,35,1.4,69.9,0.6,0.0453,0.3331,0.3578,0.2051,0.0942,92.7712
2,35,1.4,69.9,0.8,0.045,0.3262,0.3578,0.1999,0.09,94.5914
2,35,1.4,69.9,1,0.0447,0.3194,0.3578,0.1953,0.1004,82.831
2,35,1.4,69.9,1.2,0.0444,0.3127,0.3578,0.1937,0.087,94.8476
2,35,1.6,69.9,0.4,0.0396,0.3331,0.3578,0.2017,0.0852,100.8529
2,35,1.6,69.9,0.6,0.0394,0.3262,0.3578,0.1918,0.0839,97.3824
2,35,1.6,69.9,0.8,0.0391,0.3194,0.3578,0.1909,0.0901,90.2062
2,35,1.6,69.9,1,0.0389,0.3127,0.3578,0.1878,0.0873,91.6267
2,35,1.6,69.9,1.2,0.0386,0.3062,0.3578,0.1796,0.0859,89.1186
2,35,1.8,69.9,0.4,0.035,0.3262,0.3578,0.1922,0.0795,103.0528
2,35,1.8,69.9,0.6,0.0348,0.3194,0.3578,0.1881,0.0761,105.3433
2,35,1.8,69.9,0.8,0.0346,0.3127,0.3578,0.1783,0.0864,87.968
2,35,1.8,69.9,1,0.0343,0.3062,0.3578,0.1779,0.0745,101.7018
2,35,1.8,69.9,1.2,0.0341,0.2998,0.3578,0.1726,0.0797,92.2078
2,35,0.8,89.9,0.4,0.0811,0.3625,0.3578,0.2346,0.1273,78.4849
2,35,0.8,89.9,0.6,0.0806,0.3549,0.3578,0.2261,0.1329,72.4606
2,35,0.8,89.9,0.8,0.0802,0.3475,0.3578,0.2248,0.1217,78.6887
2,35,0.8,89.9,1,0.0797,0.3403,0.3578,0.2181,0.1226,75.7579
2,35,0.8,89.9,1.2,0.0792,0.3331,0.3578,0.2127,0.1179,76.8524
2,35,1,89.9,0.4,0.0645,0.3549,0.3578,0.2194,0.1202,77.7375
2,35,1,89.9,0.6,0.0641,0.3475,0.3578,0.2148,0.1053,86.9393
2,35,1,89.9,0.8,0.0637,0.3403,0.3578,0.2123,0.1068,84.6902
2,35,1,89.9,1,0.0634,0.3331,0.3578,0.203,0.1152,75.044
2,35,1,89.9,1.2,0.063,0.3262,0.3578,0.2036,0.1017,85.2549
2,35,1.2,89.9,0.4,0.0534,0.3475,0.3578,0.2129,0.0962,94.2909
2,35,1.2,89.9,0.6,0.0531,0.3403,0.3578,0.2031,0.0967,89.4781
2,35,1.2,89.9,0.8,0.0528,0.3331,0.3578,0.2006,0.0996,85.8312
2,35,1.2,89.9,1,0.0525,0.3262,0.3578,0.1989,0.1003,84.4682
2,35,1.2,89.9,1.2,0.0522,0.3194,0.3578,0.1932,0.0923,89.1162
2,35,1.4,89.9,0.4,0.0455,0.3403,0.3578,0.1997,0.0937,90.7748
2,35,1.4,89.9,0.6,0.0453,0.3331,0.3578,0.1952,0.0911,91.2866
2,35,1.4,89.9,0.8,0.045,0.3262,0.3578,0.1908,0.0852,95.394
2,35,1.4,89.9,1,0.0447,0.3194,0.3578,0.1884,0.0799,100.3717
2,35,1.4,89.9,1.2,0.0444,0.3127,0.3578,0.1708,0.0891,81.6582
2,35,1.6,89.9,0.4,0.0396,0.3331,0.3578,0.1867,0.0952,83.5875
2,35,1.6,89.9,0.6,0.0394,0.3262,0.3578,0.16,0.0837,81.4448
2,35,1.6,89.9,0.8,0.0391,0.3194,0.3578,0.1767,0.087,86.5281
2,35,1.6,89.9,1,0.0389,0.3127,0.3578,0.1778,0.0848,89.2961
2,35,1.6,89.9,1.2,0.0386,0.3062,0.3578,0.1745,0.0884,84.0852
2,35,1.8,89.9,0.4,0.035,0.3262,0.3578,0.1792,0.0764,99.911
2,35,1.8,89.9,0.6,0.0348,0.3194,0.3578,0.177,0.0796,94.8038
2,35,1.8,89.9,0.8,0.0346,0.3127,0.3578,0.1724,0.0814,90.2511
2,35,1.8,89.9,1,0.0343,0.3062,0.3578,0.1678,0.0758,94.2426
2,35,1.8,89.9,1.2,0.0341,0.2998,0.3578,0.1663,0.0795,89.1319
2,40,0.8,9.9,0.4,0.0931,0.421,0.3578,0.3445,0.1753,83.7511
2,40,0.8,9.9,0.6,0.0926,0.4132,0.3578,0.3379,0.172,83.6846
