N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
4.0000 ,70.0000 ,0.8000 ,89.9000 ,1.2000 ,0.3072 ,2.3982 ,0.3578 ,1.7884 ,0.6060 ,125.7227 
4.0000 ,70.0000 ,1.0000 ,89.9000 ,0.4000 ,0.2527 ,2.6371 ,0.3578 ,2.0270 ,0.7282 ,118.5821 
4.0000 ,70.0000 ,1.0000 ,89.9000 ,0.6000 ,0.2504 ,2.5549 ,0.3578 ,1.9324 ,0.6109 ,134.7451 
4.0000 ,70.0000 ,1.0000 ,89.9000 ,0.8000 ,0.2481 ,2.4753 ,0.3578 ,1.8414 ,0.5707 ,137.4375 
4.0000 ,70.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2458 ,2.3982 ,0.3578 ,1.7685 ,0.5388 ,139.8312 
4.0000 ,70.0000 ,1.0000 ,89.9000 ,1.2000 ,0.2435 ,2.3234 ,0.3578 ,1.7005 ,0.5099 ,142.0787 
4.0000 ,70.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2086 ,2.5549 ,0.3578 ,1.9207 ,0.6651 ,123.0226 
4.0000 ,70.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2067 ,2.4753 ,0.3578 ,1.8295 ,0.5978 ,130.3785 
4.0000 ,70.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2048 ,2.3982 ,0.3578 ,1.7461 ,0.5143 ,144.6244 
4.0000 ,70.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2029 ,2.3234 ,0.3578 ,1.6772 ,0.5016 ,142.4360 
4.0000 ,70.0000 ,1.2000 ,89.9000 ,1.2000 ,0.2010 ,2.2510 ,0.3578 ,1.6116 ,0.4900 ,140.1230 
4.0000 ,70.0000 ,1.4000 ,89.9000 ,0.4000 ,0.1772 ,2.4753 ,0.3578 ,1.8175 ,0.5770 ,134.1943 
4.0000 ,70.0000 ,1.4000 ,89.9000 ,0.6000 ,0.1755 ,2.3982 ,0.3578 ,1.7319 ,0.5267 ,140.0681 
4.0000 ,70.0000 ,1.4000 ,89.9000 ,0.8000 ,0.1739 ,2.3234 ,0.3578 ,1.6586 ,0.4777 ,147.8908 
4.0000 ,70.0000 ,1.4000 ,89.9000 ,1.0000 ,0.1723 ,2.2510 ,0.3578 ,1.5945 ,0.4401 ,154.3373 
4.0000 ,70.0000 ,1.4000 ,89.9000 ,1.2000 ,0.1706 ,2.1807 ,0.3578 ,1.5346 ,0.4197 ,155.7694 
4.0000 ,70.0000 ,1.6000 ,89.9000 ,0.4000 ,0.1536 ,2.3982 ,0.3578 ,1.7248 ,0.5718 ,128.5111 
4.0000 ,70.0000 ,1.6000 ,89.9000 ,0.6000 ,0.1522 ,2.3234 ,0.3578 ,1.6410 ,0.4968 ,140.7236 
4.0000 ,70.0000 ,1.6000 ,89.9000 ,0.8000 ,0.1507 ,2.2510 ,0.3578 ,1.5782 ,0.4359 ,154.2188 
4.0000 ,70.0000 ,1.6000 ,89.9000 ,1.0000 ,0.1493 ,2.1807 ,0.3578 ,1.5144 ,0.4005 ,161.1012 
4.0000 ,70.0000 ,1.6000 ,89.9000 ,1.2000 ,0.1478 ,2.1126 ,0.3578 ,1.4593 ,0.4028 ,154.3334 
4.0000 ,70.0000 ,1.8000 ,89.9000 ,0.4000 ,0.1353 ,2.3234 ,0.3578 ,1.6356 ,0.5057 ,137.7971 
4.0000 ,70.0000 ,1.8000 ,89.9000 ,0.6000 ,0.1340 ,2.2510 ,0.3578 ,1.5612 ,0.4504 ,147.6710 
4.0000 ,70.0000 ,1.8000 ,89.9000 ,0.8000 ,0.1327 ,2.1807 ,0.3578 ,1.5017 ,0.3991 ,160.2966 
4.0000 ,70.0000 ,1.8000 ,89.9000 ,1.0000 ,0.1314 ,2.1126 ,0.3578 ,1.4399 ,0.3716 ,165.0529 
4.0000 ,70.0000 ,1.8000 ,89.9000 ,1.2000 ,0.1301 ,2.0465 ,0.3578 ,1.3945 ,0.3505 ,169.4674 
4.0000 ,75.0000 ,0.8000 ,9.9000 ,0.4000 ,0.3427 ,2.9537 ,0.3578 ,2.9625 ,1.2613 ,100.0555 
4.0000 ,75.0000 ,0.8000 ,9.9000 ,0.6000 ,0.3398 ,2.8676 ,0.3578 ,2.7813 ,1.0749 ,110.2323 
4.0000 ,75.0000 ,0.8000 ,9.9000 ,0.8000 ,0.3370 ,2.7841 ,0.3578 ,2.6430 ,0.9701 ,116.0631 
4.0000 ,75.0000 ,0.8000 ,9.9000 ,1.0000 ,0.3341 ,2.7030 ,0.3578 ,2.5234 ,0.8863 ,121.2869 
4.0000 ,75.0000 ,0.8000 ,9.9000 ,1.2000 ,0.3312 ,2.6243 ,0.3578 ,2.4181 ,0.8306 ,124.0208 
4.0000 ,75.0000 ,1.0000 ,9.9000 ,0.4000 ,0.2719 ,2.8676 ,0.3578 ,2.7902 ,1.1112 ,106.9650 
4.0000 ,75.0000 ,1.0000 ,9.9000 ,0.6000 ,0.2696 ,2.7841 ,0.3578 ,2.6307 ,0.9327 ,120.1522 
4.0000 ,75.0000 ,1.0000 ,9.9000 ,0.8000 ,0.2673 ,2.7030 ,0.3578 ,2.5013 ,0.8340 ,127.7665 
4.0000 ,75.0000 ,1.0000 ,9.9000 ,1.0000 ,0.2650 ,2.6243 ,0.3578 ,2.3928 ,0.7871 ,129.5042 
4.0000 ,75.0000 ,1.0000 ,9.9000 ,1.2000 ,0.2627 ,2.5479 ,0.3578 ,2.2941 ,0.7398 ,132.1103 
4.0000 ,75.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2246 ,2.7841 ,0.3578 ,2.6387 ,0.9882 ,113.7466 
4.0000 ,75.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2227 ,2.7030 ,0.3578 ,2.4906 ,0.8613 ,123.1903 
4.0000 ,75.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2208 ,2.6243 ,0.3578 ,2.3723 ,0.7540 ,134.0336 
4.0000 ,75.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2189 ,2.5479 ,0.3578 ,2.2718 ,0.6786 ,142.6130 
4.0000 ,75.0000 ,1.2000 ,9.9000 ,1.2000 ,0.2170 ,2.4737 ,0.3578 ,2.1818 ,0.6522 ,142.5207 
4.0000 ,75.0000 ,1.4000 ,9.9000 ,0.4000 ,0.1909 ,2.7030 ,0.3578 ,2.4954 ,0.8904 ,119.3933 
4.0000 ,75.0000 ,1.4000 ,9.9000 ,0.6000 ,0.1893 ,2.6243 ,0.3578 ,2.3600 ,0.7633 ,131.7150 
4.0000 ,75.0000 ,1.4000 ,9.9000 ,0.8000 ,0.1876 ,2.5479 ,0.3578 ,2.2514 ,0.6752 ,142.0412 
4.0000 ,75.0000 ,1.4000 ,9.9000 ,1.0000 ,0.1860 ,2.4737 ,0.3578 ,2.1602 ,0.6383 ,144.1663 
4.0000 ,75.0000 ,1.4000 ,9.9000 ,1.2000 ,0.1843 ,2.4016 ,0.3578 ,2.0778 ,0.5800 ,152.6036 
4.0000 ,75.0000 ,1.6000 ,9.9000 ,0.4000 ,0.1656 ,2.6243 ,0.3578 ,2.3617 ,0.8071 ,124.6576 
4.0000 ,75.0000 ,1.6000 ,9.9000 ,0.6000 ,0.1642 ,2.5479 ,0.3578 ,2.2406 ,0.7030 ,135.7708 
4.0000 ,75.0000 ,1.6000 ,9.9000 ,0.8000 ,0.1627 ,2.4737 ,0.3578 ,2.1408 ,0.6409 ,142.3056 
4.0000 ,75.0000 ,1.6000 ,9.9000 ,1.0000 ,0.1613 ,2.4016 ,0.3578 ,2.0565 ,0.5731 ,152.8616 
4.0000 ,75.0000 ,1.6000 ,9.9000 ,1.2000 ,0.1598 ,2.3315 ,0.3578 ,1.9800 ,0.5250 ,160.6728 
4.0000 ,75.0000 ,1.8000 ,9.9000 ,0.4000 ,0.1459 ,2.5479 ,0.3578 ,2.2391 ,0.7595 ,125.5849 
4.0000 ,75.0000 ,1.8000 ,9.9000 ,0.6000 ,0.1446 ,2.4737 ,0.3578 ,2.1293 ,0.6393 ,141.8935 
4.0000 ,75.0000 ,1.8000 ,9.9000 ,0.8000 ,0.1434 ,2.4016 ,0.3578 ,2.0378 ,0.5634 ,154.0969 
4.0000 ,75.0000 ,1.8000 ,9.9000 ,1.0000 ,0.1421 ,2.3315 ,0.3578 ,1.9577 ,0.5308 ,157.1305 
4.0000 ,75.0000 ,1.8000 ,9.9000 ,1.2000 ,0.1408 ,2.2635 ,0.3578 ,1.8850 ,0.4937 ,162.6627 
4.0000 ,75.0000 ,0.8000 ,29.9000 ,0.4000 ,0.3427 ,2.9537 ,0.3578 ,2.8085 ,1.1056 ,108.2134 
4.0000 ,75.0000 ,0.8000 ,29.9000 ,0.6000 ,0.3398 ,2.8676 ,0.3578 ,2.6462 ,0.9486 ,118.8347 
4.0000 ,75.0000 ,0.8000 ,29.9000 ,0.8000 ,0.3370 ,2.7841 ,0.3578 ,2.5145 ,0.8769 ,122.1532 
4.0000 ,75.0000 ,0.8000 ,29.9000 ,1.0000 ,0.3341 ,2.7030 ,0.3578 ,2.4106 ,0.7937 ,129.3796 
4.0000 ,75.0000 ,0.8000 ,29.9000 ,1.2000 ,0.3312 ,2.6243 ,0.3578 ,2.3031 ,0.7619 ,128.7788 
4.0000 ,75.0000 ,1.0000 ,29.9000 ,0.4000 ,0.2719 ,2.8676 ,0.3578 ,2.6515 ,0.9714 ,116.2753 
4.0000 ,75.0000 ,1.0000 ,29.9000 ,0.6000 ,0.2696 ,2.7841 ,0.3578 ,2.5052 ,0.8291 ,128.7176 
4.0000 ,75.0000 ,1.0000 ,29.9000 ,0.8000 ,0.2673 ,2.7030 ,0.3578 ,2.3841 ,0.7736 ,131.2905 
4.0000 ,75.0000 ,1.0000 ,29.9000 ,1.0000 ,0.2650 ,2.6243 ,0.3578 ,2.2843 ,0.7158 ,135.9490 
4.0000 ,75.0000 ,1.0000 ,29.9000 ,1.2000 ,0.2627 ,2.5479 ,0.3578 ,2.1963 ,0.6419 ,145.7694 
4.0000 ,75.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2246 ,2.7841 ,0.3578 ,2.5068 ,0.8663 ,123.2719 
4.0000 ,75.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2227 ,2.7030 ,0.3578 ,2.3728 ,0.7665 ,131.8802 
4.0000 ,75.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2208 ,2.6243 ,0.3578 ,2.2641 ,0.6777 ,142.3284 
4.0000 ,75.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2189 ,2.5479 ,0.3578 ,2.1724 ,0.6232 ,148.5101 
4.0000 ,75.0000 ,1.2000 ,29.9000 ,1.2000 ,0.2170 ,2.4737 ,0.3578 ,2.0861 ,0.5993 ,148.2932 
4.0000 ,75.0000 ,1.4000 ,29.9000 ,0.4000 ,0.1909 ,2.7030 ,0.3578 ,2.3712 ,0.7802 ,129.4644 
4.0000 ,75.0000 ,1.4000 ,29.9000 ,0.6000 ,0.1893 ,2.6243 ,0.3578 ,2.2517 ,0.6818 ,140.6895 
4.0000 ,75.0000 ,1.4000 ,29.9000 ,0.8000 ,0.1876 ,2.5479 ,0.3578 ,2.1527 ,0.6271 ,146.2321 
4.0000 ,75.0000 ,1.4000 ,29.9000 ,1.0000 ,0.1860 ,2.4737 ,0.3578 ,2.0622 ,0.5727 ,153.3908 
4.0000 ,75.0000 ,1.4000 ,29.9000 ,1.2000 ,0.1843 ,2.4016 ,0.3578 ,1.9864 ,0.5389 ,157.0151 
4.0000 ,75.0000 ,1.6000 ,29.9000 ,0.4000 ,0.1656 ,2.6243 ,0.3578 ,2.2498 ,0.7355 ,130.3120 
4.0000 ,75.0000 ,1.6000 ,29.9000 ,0.6000 ,0.1642 ,2.5479 ,0.3578 ,2.1397 ,0.6194 ,147.1704 
4.0000 ,75.0000 ,1.6000 ,29.9000 ,0.8000 ,0.1627 ,2.4737 ,0.3578 ,2.0473 ,0.5623 ,155.0962 
4.0000 ,75.0000 ,1.6000 ,29.9000 ,1.0000 ,0.1613 ,2.4016 ,0.3578 ,1.9671 ,0.5273 ,158.9088 
4.0000 ,75.0000 ,1.6000 ,29.9000 ,1.2000 ,0.1598 ,2.3315 ,0.3578 ,1.8942 ,0.4926 ,163.8214 
4.0000 ,75.0000 ,1.8000 ,29.9000 ,0.4000 ,0.1459 ,2.5479 ,0.3578 ,2.1367 ,0.6704 ,135.7677 
4.0000 ,75.0000 ,1.8000 ,29.9000 ,0.6000 ,0.1446 ,2.4737 ,0.3578 ,2.0314 ,0.5806 ,149.0503 
4.0000 ,75.0000 ,1.8000 ,29.9000 ,0.8000 ,0.1434 ,2.4016 ,0.3578 ,1.9497 ,0.5159 ,161.0104 
4.0000 ,75.0000 ,1.8000 ,29.9000 ,1.0000 ,0.1421 ,2.3315 ,0.3578 ,1.8751 ,0.4824 ,165.5832 
4.0000 ,75.0000 ,1.8000 ,29.9000 ,1.2000 ,0.1408 ,2.2635 ,0.3578 ,1.8086 ,0.4437 ,173.6282 
4.0000 ,75.0000 ,0.8000 ,49.9000 ,0.4000 ,0.3427 ,2.9537 ,0.3578 ,2.6692 ,1.0184 ,111.6518 
4.0000 ,75.0000 ,0.8000 ,49.9000 ,0.6000 ,0.3398 ,2.8676 ,0.3578 ,2.5172 ,0.8876 ,120.8150 
4.0000 ,75.0000 ,0.8000 ,49.9000 ,0.8000 ,0.3370 ,2.7841 ,0.3578 ,2.3963 ,0.8186 ,124.7077 
4.0000 ,75.0000 ,0.8000 ,49.9000 ,1.0000 ,0.3341 ,2.7030 ,0.3578 ,2.2957 ,0.7408 ,132.0206 
4.0000 ,75.0000 ,0.8000 ,49.9000 ,1.2000 ,0.3312 ,2.6243 ,0.3578 ,2.2009 ,0.7070 ,132.6191 
4.0000 ,75.0000 ,1.0000 ,49.9000 ,0.4000 ,0.2719 ,2.8676 ,0.3578 ,2.5229 ,0.8960 ,119.9425 
4.0000 ,75.0000 ,1.0000 ,49.9000 ,0.6000 ,0.2696 ,2.7841 ,0.3578 ,2.3782 ,0.7731 ,131.0484 
4.0000 ,75.0000 ,1.0000 ,49.9000 ,0.8000 ,0.2673 ,2.7030 ,0.3578 ,2.2713 ,0.6988 ,138.4699 
4.0000 ,75.0000 ,1.0000 ,49.9000 ,1.0000 ,0.2650 ,2.6243 ,0.3578 ,2.1754 ,0.6494 ,142.6924 
4.0000 ,75.0000 ,1.0000 ,49.9000 ,1.2000 ,0.2627 ,2.5479 ,0.3578 ,2.0930 ,0.6153 ,144.9057 
4.0000 ,75.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2246 ,2.7841 ,0.3578 ,2.3815 ,0.8062 ,125.8358 
4.0000 ,75.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2227 ,2.7030 ,0.3578 ,2.2579 ,0.6940 ,138.5870 
4.0000 ,75.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2208 ,2.6243 ,0.3578 ,2.1595 ,0.6188 ,148.6541 
4.0000 ,75.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2189 ,2.5479 ,0.3578 ,2.0706 ,0.5766 ,152.9802 
4.0000 ,75.0000 ,1.2000 ,49.9000 ,1.2000 ,0.2170 ,2.4737 ,0.3578 ,1.9926 ,0.5447 ,155.8528 
4.0000 ,75.0000 ,1.4000 ,49.9000 ,0.4000 ,0.1909 ,2.7030 ,0.3578 ,2.2583 ,0.7283 ,132.1002 
4.0000 ,75.0000 ,1.4000 ,49.9000 ,0.6000 ,0.1893 ,2.6243 ,0.3578 ,2.1430 ,0.6260 ,145.8420 
4.0000 ,75.0000 ,1.4000 ,49.9000 ,0.8000 ,0.1876 ,2.5479 ,0.3578 ,2.0490 ,0.5795 ,150.6201 
4.0000 ,75.0000 ,1.4000 ,49.9000 ,1.0000 ,0.1860 ,2.4737 ,0.3578 ,1.9721 ,0.5191 ,161.8246 
4.0000 ,75.0000 ,1.4000 ,49.9000 ,1.2000 ,0.1843 ,2.4016 ,0.3578 ,1.8969 ,0.4922 ,164.1927 
4.0000 ,75.0000 ,1.6000 ,49.9000 ,0.4000 ,0.1656 ,2.6243 ,0.3578 ,2.1419 ,0.6608 ,138.0757 
4.0000 ,75.0000 ,1.6000 ,49.9000 ,0.6000 ,0.1642 ,2.5479 ,0.3578 ,2.0363 ,0.5789 ,149.8384 
4.0000 ,75.0000 ,1.6000 ,49.9000 ,0.8000 ,0.1627 ,2.4737 ,0.3578 ,1.9526 ,0.5298 ,156.9886 
4.0000 ,75.0000 ,1.6000 ,49.9000 ,1.0000 ,0.1613 ,2.4016 ,0.3578 ,1.8801 ,0.4722 ,169.6147 
4.0000 ,75.0000 ,1.6000 ,49.9000 ,1.2000 ,0.1598 ,2.3315 ,0.3578 ,1.8089 ,0.4571 ,168.5969 
4.0000 ,75.0000 ,1.8000 ,49.9000 ,0.4000 ,0.1459 ,2.5479 ,0.3578 ,2.0365 ,0.6285 ,138.0364 
4.0000 ,75.0000 ,1.8000 ,49.9000 ,0.6000 ,0.1446 ,2.4737 ,0.3578 ,1.9393 ,0.5322 ,155.2293 
4.0000 ,75.0000 ,1.8000 ,49.9000 ,0.8000 ,0.1434 ,2.4016 ,0.3578 ,1.8605 ,0.4781 ,165.7797 
4.0000 ,75.0000 ,1.8000 ,49.9000 ,1.0000 ,0.1421 ,2.3315 ,0.3578 ,1.7929 ,0.4393 ,173.8636 
4.0000 ,75.0000 ,1.8000 ,49.9000 ,1.2000 ,0.1408 ,2.2635 ,0.3578 ,1.7284 ,0.4117 ,178.8609 
4.0000 ,75.0000 ,0.8000 ,69.9000 ,0.4000 ,0.3427 ,2.9537 ,0.3578 ,2.5353 ,0.9885 ,109.2553 
4.0000 ,75.0000 ,0.8000 ,69.9000 ,0.6000 ,0.3398 ,2.8676 ,0.3578 ,2.3926 ,0.8479 ,120.2131 
4.0000 ,75.0000 ,0.8000 ,69.9000 ,0.8000 ,0.3370 ,2.7841 ,0.3578 ,2.2802 ,0.7753 ,125.2933 
4.0000 ,75.0000 ,0.8000 ,69.9000 ,1.0000 ,0.3341 ,2.7030 ,0.3578 ,2.1830 ,0.7194 ,129.2657 
4.0000 ,75.0000 ,0.8000 ,69.9000 ,1.2000 ,0.3312 ,2.6243 ,0.3578 ,2.0974 ,0.6651 ,134.3448 
4.0000 ,75.0000 ,1.0000 ,69.9000 ,0.4000 ,0.2719 ,2.8676 ,0.3578 ,2.3955 ,0.8745 ,116.6970 
4.0000 ,75.0000 ,1.0000 ,69.9000 ,0.6000 ,0.2696 ,2.7841 ,0.3578 ,2.2674 ,0.7325 ,131.8702 
4.0000 ,75.0000 ,1.0000 ,69.9000 ,0.8000 ,0.2673 ,2.7030 ,0.3578 ,2.1619 ,0.6834 ,134.7710 
4.0000 ,75.0000 ,1.0000 ,69.9000 ,1.0000 ,0.2650 ,2.6243 ,0.3578 ,2.0739 ,0.6348 ,139.1780 
4.0000 ,75.0000 ,1.0000 ,69.9000 ,1.2000 ,0.2627 ,2.5479 ,0.3578 ,1.9928 ,0.5914 ,143.5518 
4.0000 ,75.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2246 ,2.7841 ,0.3578 ,2.2663 ,0.8555 ,112.8477 
4.0000 ,75.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2227 ,2.7030 ,0.3578 ,2.1526 ,0.6595 ,139.0370 
4.0000 ,75.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2208 ,2.6243 ,0.3578 ,2.0552 ,0.6077 ,144.0777 
4.0000 ,75.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2189 ,2.5479 ,0.3578 ,1.9753 ,0.5452 ,154.3358 
4.0000 ,75.0000 ,1.2000 ,69.9000 ,1.2000 ,0.2170 ,2.4737 ,0.3578 ,1.8971 ,0.5326 ,151.7279 
4.0000 ,75.0000 ,1.4000 ,69.9000 ,0.4000 ,0.1909 ,2.7030 ,0.3578 ,2.1483 ,0.6909 ,132.4706 
4.0000 ,75.0000 ,1.4000 ,69.9000 ,0.6000 ,0.1893 ,2.6243 ,0.3578 ,2.0369 ,0.6130 ,141.5543 
4.0000 ,75.0000 ,1.4000 ,69.9000 ,0.8000 ,0.1876 ,2.5479 ,0.3578 ,1.9568 ,0.5342 ,156.0320 
4.0000 ,75.0000 ,1.4000 ,69.9000 ,1.0000 ,0.1860 ,2.4737 ,0.3578 ,1.8779 ,0.5059 ,158.1192 
4.0000 ,75.0000 ,1.4000 ,69.9000 ,1.2000 ,0.1843 ,2.4016 ,0.3578 ,1.8095 ,0.4772 ,161.5421 
4.0000 ,75.0000 ,1.6000 ,69.9000 ,0.4000 ,0.1656 ,2.6243 ,0.3578 ,2.0373 ,0.6333 ,137.0439 
4.0000 ,75.0000 ,1.6000 ,69.9000 ,0.6000 ,0.1642 ,2.5479 ,0.3578 ,1.9434 ,0.5295 ,156.3369 
4.0000 ,75.0000 ,1.6000 ,69.9000 ,0.8000 ,0.1627 ,2.4737 ,0.3578 ,1.8610 ,0.5103 ,155.3574 
4.0000 ,75.0000 ,1.6000 ,69.9000 ,1.0000 ,0.1613 ,2.4016 ,0.3578 ,1.7923 ,0.4675 ,163.3237 
4.0000 ,75.0000 ,1.6000 ,69.9000 ,1.2000 ,0.1598 ,2.3315 ,0.3578 ,1.7257 ,0.4399 ,167.1266 
4.0000 ,75.0000 ,1.8000 ,69.9000 ,0.4000 ,0.1459 ,2.5479 ,0.3578 ,1.9372 ,0.5918 ,139.4404 
4.0000 ,75.0000 ,1.8000 ,69.9000 ,0.6000 ,0.1446 ,2.4737 ,0.3578 ,1.8492 ,0.5253 ,149.9472 
4.0000 ,75.0000 ,1.8000 ,69.9000 ,0.8000 ,0.1434 ,2.4016 ,0.3578 ,1.7761 ,0.4511 ,167.7320 
4.0000 ,75.0000 ,1.8000 ,69.9000 ,1.0000 ,0.1421 ,2.3315 ,0.3578 ,1.7096 ,0.4268 ,170.6215 
4.0000 ,75.0000 ,1.8000 ,69.9000 ,1.2000 ,0.1408 ,2.2635 ,0.3578 ,1.6490 ,0.3987 ,176.2077 
4.0000 ,75.0000 ,0.8000 ,89.9000 ,0.4000 ,0.3427 ,2.9537 ,0.3578 ,2.3978 ,0.9169 ,111.3988 
4.0000 ,75.0000 ,0.8000 ,89.9000 ,0.6000 ,0.3398 ,2.8676 ,0.3578 ,2.2764 ,0.8119 ,119.4374 
4.0000 ,75.0000 ,0.8000 ,89.9000 ,0.8000 ,0.3370 ,2.7841 ,0.3578 ,2.1685 ,0.7251 ,127.3979 
4.0000 ,75.0000 ,0.8000 ,89.9000 ,1.0000 ,0.3341 ,2.7030 ,0.3578 ,2.0787 ,0.6647 ,133.2266 
4.0000 ,75.0000 ,0.8000 ,89.9000 ,1.2000 ,0.3312 ,2.6243 ,0.3578 ,1.9955 ,0.6463 ,131.5348 
4.0000 ,75.0000 ,1.0000 ,89.9000 ,0.4000 ,0.2719 ,2.8676 ,0.3578 ,2.2812 ,0.8019 ,121.1818 
4.0000 ,75.0000 ,1.0000 ,89.9000 ,0.6000 ,0.2696 ,2.7841 ,0.3578 ,2.1500 ,0.7789 ,117.5884 
4.0000 ,75.0000 ,1.0000 ,89.9000 ,0.8000 ,0.2673 ,2.7030 ,0.3578 ,2.0587 ,0.7418 ,118.2218 
4.0000 ,75.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2650 ,2.6243 ,0.3578 ,1.9632 ,0.6547 ,127.7408 
4.0000 ,75.0000 ,1.0000 ,89.9000 ,1.2000 ,0.2627 ,2.5479 ,0.3578 ,1.8905 ,0.5726 ,140.6434 
4.0000 ,75.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2246 ,2.7841 ,0.3578 ,2.1419 ,0.7477 ,122.0340 
4.0000 ,75.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2227 ,2.7030 ,0.3578 ,2.0423 ,0.6733 ,129.2168 
4.0000 ,75.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2208 ,2.6243 ,0.3578 ,1.9545 ,0.5772 ,144.2581 
4.0000 ,75.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2189 ,2.5479 ,0.3578 ,1.8762 ,0.5542 ,144.2236 
4.0000 ,75.0000 ,1.2000 ,89.9000 ,1.2000 ,0.2170 ,2.4737 ,0.3578 ,1.8068 ,0.5328 ,144.4730 
4.0000 ,75.0000 ,1.4000 ,89.9000 ,0.4000 ,0.1909 ,2.7030 ,0.3578 ,2.0354 ,0.6513 ,133.1260 
4.0000 ,75.0000 ,1.4000 ,89.9000 ,0.6000 ,0.1893 ,2.6243 ,0.3578 ,1.9448 ,0.5880 ,140.8978 
4.0000 ,75.0000 ,1.4000 ,89.9000 ,0.8000 ,0.1876 ,2.5479 ,0.3578 ,1.8590 ,0.5394 ,146.8204 
4.0000 ,75.0000 ,1.4000 ,89.9000 ,1.0000 ,0.1860 ,2.4737 ,0.3578 ,1.7861 ,0.4966 ,153.2059 
4.0000 ,75.0000 ,1.4000 ,89.9000 ,1.2000 ,0.1843 ,2.4016 ,0.3578 ,1.7198 ,0.4741 ,154.5241 
4.0000 ,75.0000 ,1.6000 ,89.9000 ,0.4000 ,0.1656 ,2.6243 ,0.3578 ,1.9320 ,0.5886 ,139.8336 
4.0000 ,75.0000 ,1.6000 ,89.9000 ,0.6000 ,0.1642 ,2.5479 ,0.3578 ,1.8447 ,0.5581 ,140.7986 
4.0000 ,75.0000 ,1.6000 ,89.9000 ,0.8000 ,0.1627 ,2.4737 ,0.3578 ,1.7717 ,0.4847 ,155.7228 
4.0000 ,75.0000 ,1.6000 ,89.9000 ,1.0000 ,0.1613 ,2.4016 ,0.3578 ,1.7032 ,0.4628 ,156.7691 
4.0000 ,75.0000 ,1.6000 ,89.9000 ,1.2000 ,0.1598 ,2.3315 ,0.3578 ,1.6458 ,0.4196 ,167.0997 
4.0000 ,75.0000 ,1.8000 ,89.9000 ,0.4000 ,0.1459 ,2.5479 ,0.3578 ,1.8404 ,0.5782 ,135.5840 
4.0000 ,75.0000 ,1.8000 ,89.9000 ,0.6000 ,0.1446 ,2.4737 ,0.3578 ,1.7580 ,0.5144 ,145.5860 
4.0000 ,75.0000 ,1.8000 ,89.9000 ,0.8000 ,0.1434 ,2.4016 ,0.3578 ,1.6889 ,0.4267 ,168.6328 
4.0000 ,75.0000 ,1.8000 ,89.9000 ,1.0000 ,0.1421 ,2.3315 ,0.3578 ,1.6215 ,0.4306 ,160.4188 
4.0000 ,75.0000 ,1.8000 ,89.9000 ,1.2000 ,0.1408 ,2.2635 ,0.3578 ,1.5726 ,0.3784 ,177.0331 
4.0000 ,80.0000 ,0.8000 ,5.0000 ,0.4000 ,0.3667 ,3.1857 ,0.3578 ,3.3281 ,1.4488 ,97.8563 
4.0000 ,80.0000 ,0.8000 ,5.0000 ,0.6000 ,0.3638 ,3.0986 ,0.3578 ,3.1262 ,1.2720 ,104.6990 
4.0000 ,80.0000 ,0.8000 ,5.0000 ,0.8000 ,0.3610 ,3.0139 ,0.3578 ,2.9645 ,1.1124 ,113.5273 
4.0000 ,80.0000 ,0.8000 ,5.0000 ,1.0000 ,0.3581 ,2.9315 ,0.3578 ,2.8307 ,1.0143 ,118.8913 
4.0000 ,80.0000 ,0.8000 ,5.0000 ,1.2000 ,0.3552 ,2.8514 ,0.3578 ,2.7113 ,0.9507 ,121.4947 
4.0000 ,80.0000 ,1.0000 ,5.0000 ,0.4000 ,0.2911 ,3.0986 ,0.3578 ,3.1527 ,1.3056 ,102.8671 
4.0000 ,80.0000 ,1.0000 ,5.0000 ,0.6000 ,0.2888 ,3.0139 ,0.3578 ,2.9610 ,1.1039 ,114.2677 
