N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
5.0000 ,55.0000 ,0.6000 ,69.9000 ,0.6000 ,0.4016 ,2.9273 ,0.3578 ,2.3019 ,0.8917 ,109.9756 
5.0000 ,55.0000 ,0.6000 ,69.9000 ,0.8000 ,0.3952 ,2.7741 ,0.3578 ,2.1482 ,0.8111 ,112.8189 
5.0000 ,55.0000 ,0.6000 ,69.9000 ,1.0000 ,0.3888 ,2.6287 ,0.3578 ,2.0157 ,0.7436 ,115.4825 
5.0000 ,55.0000 ,0.8000 ,69.9000 ,0.4000 ,0.3012 ,2.9273 ,0.3578 ,2.2843 ,0.9300 ,104.6327 
5.0000 ,55.0000 ,0.8000 ,69.9000 ,0.6000 ,0.2964 ,2.7741 ,0.3578 ,2.1206 ,0.7844 ,115.1655 
5.0000 ,55.0000 ,0.8000 ,69.9000 ,0.8000 ,0.2916 ,2.6287 ,0.3578 ,1.9828 ,0.7074 ,119.3993 
5.0000 ,55.0000 ,0.8000 ,69.9000 ,1.0000 ,0.2868 ,2.4907 ,0.3578 ,1.8617 ,0.6457 ,122.8253 
5.0000 ,55.0000 ,1.0000 ,69.9000 ,0.4000 ,0.2371 ,2.7741 ,0.3578 ,2.1054 ,0.8021 ,111.8248 
5.0000 ,55.0000 ,1.0000 ,69.9000 ,0.6000 ,0.2333 ,2.6287 ,0.3578 ,1.9588 ,0.6736 ,123.8868 
5.0000 ,55.0000 ,1.0000 ,69.9000 ,0.8000 ,0.2294 ,2.4907 ,0.3578 ,1.8393 ,0.5830 ,134.3859 
5.0000 ,55.0000 ,1.0000 ,69.9000 ,1.0000 ,0.2256 ,2.3596 ,0.3578 ,1.7306 ,0.5384 ,136.9387 
5.0000 ,55.0000 ,1.2000 ,69.9000 ,0.4000 ,0.1944 ,2.6287 ,0.3578 ,1.9489 ,0.7617 ,108.9944 
5.0000 ,55.0000 ,1.2000 ,69.9000 ,0.6000 ,0.1912 ,2.4907 ,0.3578 ,1.8101 ,0.6311 ,122.1789 
5.0000 ,55.0000 ,1.2000 ,69.9000 ,0.8000 ,0.1880 ,2.3596 ,0.3578 ,1.7000 ,0.5597 ,129.3938 
5.0000 ,55.0000 ,1.2000 ,69.9000 ,1.0000 ,0.1848 ,2.2351 ,0.3578 ,1.6013 ,0.5032 ,135.5576 
5.0000 ,55.0000 ,0.4000 ,89.9000 ,0.4000 ,0.6216 ,3.2594 ,0.3578 ,2.5731 ,1.4918 ,73.4781 
5.0000 ,55.0000 ,0.4000 ,89.9000 ,0.6000 ,0.6120 ,3.0889 ,0.3578 ,2.3734 ,1.3618 ,74.2449 
5.0000 ,55.0000 ,0.4000 ,89.9000 ,0.8000 ,0.6024 ,2.9273 ,0.3578 ,2.2122 ,0.9574 ,98.4309 
5.0000 ,55.0000 ,0.4000 ,89.9000 ,1.0000 ,0.5928 ,2.7741 ,0.3578 ,2.0693 ,1.1503 ,76.6330 
5.0000 ,55.0000 ,0.6000 ,89.9000 ,0.4000 ,0.4080 ,3.0889 ,0.3578 ,2.3623 ,1.0728 ,93.8015 
5.0000 ,55.0000 ,0.6000 ,89.9000 ,0.6000 ,0.4016 ,2.9273 ,0.3578 ,2.1878 ,1.1925 ,78.1589 
5.0000 ,55.0000 ,0.6000 ,89.9000 ,0.8000 ,0.3952 ,2.7741 ,0.3578 ,2.0314 ,0.8999 ,96.1631 
5.0000 ,55.0000 ,0.6000 ,89.9000 ,1.0000 ,0.3888 ,2.6287 ,0.3578 ,1.9053 ,0.8081 ,100.4410 
5.0000 ,55.0000 ,0.8000 ,89.9000 ,0.4000 ,0.3012 ,2.9273 ,0.3578 ,2.1687 ,1.0457 ,88.3499 
5.0000 ,55.0000 ,0.8000 ,89.9000 ,0.6000 ,0.2964 ,2.7741 ,0.3578 ,2.0098 ,0.7401 ,115.6893 
5.0000 ,55.0000 ,0.8000 ,89.9000 ,0.8000 ,0.2916 ,2.6287 ,0.3578 ,1.8835 ,0.6786 ,118.2317 
5.0000 ,55.0000 ,0.8000 ,89.9000 ,1.0000 ,0.2868 ,2.4907 ,0.3578 ,1.7771 ,0.5880 ,128.7508 
5.0000 ,55.0000 ,1.0000 ,89.9000 ,0.4000 ,0.2371 ,2.7741 ,0.3578 ,2.0005 ,0.7807 ,109.1632 
5.0000 ,55.0000 ,1.0000 ,89.9000 ,0.6000 ,0.2333 ,2.6287 ,0.3578 ,1.8624 ,0.6913 ,114.7688 
5.0000 ,55.0000 ,1.0000 ,89.9000 ,0.8000 ,0.2294 ,2.4907 ,0.3578 ,1.7467 ,0.5882 ,126.5072 
5.0000 ,55.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2256 ,2.3596 ,0.3578 ,1.6442 ,0.5580 ,125.5222 
5.0000 ,55.0000 ,1.2000 ,89.9000 ,0.4000 ,0.1944 ,2.6287 ,0.3578 ,1.8541 ,0.7296 ,108.2638 
5.0000 ,55.0000 ,1.2000 ,89.9000 ,0.6000 ,0.1912 ,2.4907 ,0.3578 ,1.7236 ,0.6338 ,115.8411 
5.0000 ,55.0000 ,1.2000 ,89.9000 ,0.8000 ,0.1880 ,2.3596 ,0.3578 ,1.6157 ,0.5472 ,125.7904 
5.0000 ,55.0000 ,1.2000 ,89.9000 ,1.0000 ,0.1848 ,2.2351 ,0.3578 ,1.5248 ,0.5034 ,129.0319 
5.0000 ,60.0000 ,0.4000 ,9.9000 ,0.4000 ,0.6816 ,3.6200 ,0.3578 ,3.6729 ,1.9862 ,78.7748 
5.0000 ,60.0000 ,0.4000 ,9.9000 ,0.6000 ,0.6720 ,3.4460 ,0.3578 ,3.3517 ,1.7004 ,83.9718 
5.0000 ,60.0000 ,0.4000 ,9.9000 ,0.8000 ,0.6624 ,3.2804 ,0.3578 ,3.1090 ,1.4747 ,89.8120 
5.0000 ,60.0000 ,0.4000 ,9.9000 ,1.0000 ,0.6528 ,3.1227 ,0.3578 ,2.8882 ,1.3284 ,92.6219 
5.0000 ,60.0000 ,0.6000 ,9.9000 ,0.4000 ,0.4480 ,3.4460 ,0.3578 ,3.3682 ,1.5995 ,89.7044 
5.0000 ,60.0000 ,0.6000 ,9.9000 ,0.6000 ,0.4416 ,3.2804 ,0.3578 ,3.0897 ,1.3426 ,98.0352 
5.0000 ,60.0000 ,0.6000 ,9.9000 ,0.8000 ,0.4352 ,3.1227 ,0.3578 ,2.8751 ,1.1527 ,106.2559 
5.0000 ,60.0000 ,0.6000 ,9.9000 ,1.0000 ,0.4288 ,2.9725 ,0.3578 ,2.6886 ,1.0650 ,107.5407 
5.0000 ,60.0000 ,0.8000 ,9.9000 ,0.4000 ,0.3312 ,3.2804 ,0.3578 ,3.0977 ,1.3642 ,96.7323 
5.0000 ,60.0000 ,0.8000 ,9.9000 ,0.6000 ,0.3264 ,3.1227 ,0.3578 ,2.8535 ,1.1577 ,105.0032 
5.0000 ,60.0000 ,0.8000 ,9.9000 ,0.8000 ,0.3216 ,2.9725 ,0.3578 ,2.6619 ,1.0046 ,112.8734 
5.0000 ,60.0000 ,0.8000 ,9.9000 ,1.0000 ,0.3168 ,2.8293 ,0.3578 ,2.4962 ,0.9142 ,116.3177 
5.0000 ,60.0000 ,1.0000 ,9.9000 ,0.4000 ,0.2611 ,3.1227 ,0.3578 ,2.8586 ,1.2342 ,98.6708 
5.0000 ,60.0000 ,1.0000 ,9.9000 ,0.6000 ,0.2573 ,2.9725 ,0.3578 ,2.6450 ,1.0091 ,111.6574 
5.0000 ,60.0000 ,1.0000 ,9.9000 ,0.8000 ,0.2534 ,2.8293 ,0.3578 ,2.4689 ,0.8788 ,119.6831 
5.0000 ,60.0000 ,1.0000 ,9.9000 ,1.0000 ,0.2496 ,2.6928 ,0.3578 ,2.3185 ,0.7869 ,125.5166 
5.0000 ,60.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2144 ,2.9725 ,0.3578 ,2.6376 ,1.0439 ,107.6386 
5.0000 ,60.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2112 ,2.8293 ,0.3578 ,2.4464 ,0.8853 ,117.7159 
5.0000 ,60.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2080 ,2.6928 ,0.3578 ,2.2916 ,0.7644 ,127.7120 
5.0000 ,60.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2048 ,2.5626 ,0.3578 ,2.1573 ,0.6989 ,131.4975 
5.0000 ,60.0000 ,0.4000 ,29.9000 ,0.4000 ,0.6816 ,3.6200 ,0.3578 ,3.4745 ,1.7267 ,85.7229 
5.0000 ,60.0000 ,0.4000 ,29.9000 ,0.6000 ,0.6720 ,3.4460 ,0.3578 ,3.1888 ,1.4783 ,91.8934 
5.0000 ,60.0000 ,0.4000 ,29.9000 ,0.8000 ,0.6624 ,3.2804 ,0.3578 ,2.9633 ,1.2997 ,97.1278 
5.0000 ,60.0000 ,0.4000 ,29.9000 ,1.0000 ,0.6528 ,3.1227 ,0.3578 ,2.7693 ,1.2225 ,96.5030 
5.0000 ,60.0000 ,0.6000 ,29.9000 ,0.4000 ,0.4480 ,3.4460 ,0.3578 ,3.1863 ,1.4159 ,95.8644 
5.0000 ,60.0000 ,0.6000 ,29.9000 ,0.6000 ,0.4416 ,3.2804 ,0.3578 ,2.9365 ,1.1954 ,104.6445 
5.0000 ,60.0000 ,0.6000 ,29.9000 ,0.8000 ,0.4352 ,3.1227 ,0.3578 ,2.7407 ,1.0784 ,108.2601 
5.0000 ,60.0000 ,0.6000 ,29.9000 ,1.0000 ,0.4288 ,2.9725 ,0.3578 ,2.5703 ,0.9758 ,112.2079 
5.0000 ,60.0000 ,0.8000 ,29.9000 ,0.4000 ,0.3312 ,3.2804 ,0.3578 ,2.9341 ,1.2148 ,102.8886 
5.0000 ,60.0000 ,0.8000 ,29.9000 ,0.6000 ,0.3264 ,3.1227 ,0.3578 ,2.7199 ,1.0058 ,115.2035 
5.0000 ,60.0000 ,0.8000 ,29.9000 ,0.8000 ,0.3216 ,2.9725 ,0.3578 ,2.5406 ,0.9004 ,120.2077 
5.0000 ,60.0000 ,0.8000 ,29.9000 ,1.0000 ,0.3168 ,2.8293 ,0.3578 ,2.3877 ,0.8122 ,125.2341 
5.0000 ,60.0000 ,1.0000 ,29.9000 ,0.4000 ,0.2611 ,3.1227 ,0.3578 ,2.7154 ,1.0534 ,109.8131 
5.0000 ,60.0000 ,1.0000 ,29.9000 ,0.6000 ,0.2573 ,2.9725 ,0.3578 ,2.5214 ,0.8829 ,121.6522 
5.0000 ,60.0000 ,1.0000 ,29.9000 ,0.8000 ,0.2534 ,2.8293 ,0.3578 ,2.3604 ,0.7850 ,128.0888 
5.0000 ,60.0000 ,1.0000 ,29.9000 ,1.0000 ,0.2496 ,2.6928 ,0.3578 ,2.2208 ,0.7071 ,133.7993 
5.0000 ,60.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2144 ,2.9725 ,0.3578 ,2.5117 ,0.9150 ,116.9389 
5.0000 ,60.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2112 ,2.8293 ,0.3578 ,2.3385 ,0.8041 ,123.8919 
5.0000 ,60.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2080 ,2.6928 ,0.3578 ,2.1927 ,0.6924 ,134.9028 
5.0000 ,60.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2048 ,2.5626 ,0.3578 ,2.0635 ,0.6445 ,136.3984 
5.0000 ,60.0000 ,0.4000 ,49.9000 ,0.4000 ,0.6816 ,3.6200 ,0.3578 ,3.2816 ,1.6058 ,87.0567 
5.0000 ,60.0000 ,0.4000 ,49.9000 ,0.6000 ,0.6720 ,3.4460 ,0.3578 ,3.0175 ,1.3587 ,94.6086 
5.0000 ,60.0000 ,0.4000 ,49.9000 ,0.8000 ,0.6624 ,3.2804 ,0.3578 ,2.8190 ,1.2211 ,98.3427 
5.0000 ,60.0000 ,0.4000 ,49.9000 ,1.0000 ,0.6528 ,3.1227 ,0.3578 ,2.6388 ,1.1258 ,99.8521 
5.0000 ,60.0000 ,0.6000 ,49.9000 ,0.4000 ,0.4480 ,3.4460 ,0.3578 ,3.0319 ,1.3152 ,98.2031 
5.0000 ,60.0000 ,0.6000 ,49.9000 ,0.6000 ,0.4416 ,3.2804 ,0.3578 ,2.7939 ,1.1034 ,107.8688 
5.0000 ,60.0000 ,0.6000 ,49.9000 ,0.8000 ,0.4352 ,3.1227 ,0.3578 ,2.6095 ,0.9897 ,112.3260 
5.0000 ,60.0000 ,0.6000 ,49.9000 ,1.0000 ,0.4288 ,2.9725 ,0.3578 ,2.4496 ,0.8880 ,117.5229 
5.0000 ,60.0000 ,0.8000 ,49.9000 ,0.4000 ,0.3312 ,3.2804 ,0.3578 ,2.7866 ,1.1326 ,104.8151 
5.0000 ,60.0000 ,0.8000 ,49.9000 ,0.6000 ,0.3264 ,3.1227 ,0.3578 ,2.5874 ,0.9213 ,119.6405 
5.0000 ,60.0000 ,0.8000 ,49.9000 ,0.8000 ,0.3216 ,2.9725 ,0.3578 ,2.4191 ,0.8430 ,122.2457 
5.0000 ,60.0000 ,0.8000 ,49.9000 ,1.0000 ,0.3168 ,2.8293 ,0.3578 ,2.2757 ,0.7668 ,126.4302 
5.0000 ,60.0000 ,1.0000 ,49.9000 ,0.4000 ,0.2611 ,3.1227 ,0.3578 ,2.5830 ,0.9684 ,113.6278 
5.0000 ,60.0000 ,1.0000 ,49.9000 ,0.6000 ,0.2573 ,2.9725 ,0.3578 ,2.3961 ,0.8153 ,125.1910 
5.0000 ,60.0000 ,1.0000 ,49.9000 ,0.8000 ,0.2534 ,2.8293 ,0.3578 ,2.2471 ,0.7362 ,130.0195 
5.0000 ,60.0000 ,1.0000 ,49.9000 ,1.0000 ,0.2496 ,2.6928 ,0.3578 ,2.1187 ,0.6770 ,133.3266 
5.0000 ,60.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2144 ,2.9725 ,0.3578 ,2.3944 ,0.8886 ,114.7954 
5.0000 ,60.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2112 ,2.8293 ,0.3578 ,2.2287 ,0.7334 ,129.4527 
5.0000 ,60.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2080 ,2.6928 ,0.3578 ,2.0924 ,0.6456 ,138.0683 
5.0000 ,60.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2048 ,2.5626 ,0.3578 ,1.9732 ,0.5920 ,141.9875 
5.0000 ,60.0000 ,0.4000 ,69.9000 ,0.4000 ,0.6816 ,3.6200 ,0.3578 ,3.1463 ,1.5880 ,84.4053 
5.0000 ,60.0000 ,0.4000 ,69.9000 ,0.6000 ,0.6720 ,3.4460 ,0.3578 ,2.8834 ,1.3437 ,91.4110 
5.0000 ,60.0000 ,0.4000 ,69.9000 ,0.8000 ,0.6624 ,3.2804 ,0.3578 ,2.6834 ,1.1447 ,99.8634 
5.0000 ,60.0000 ,0.4000 ,69.9000 ,1.0000 ,0.6528 ,3.1227 ,0.3578 ,2.5168 ,1.0521 ,101.9020 
5.0000 ,60.0000 ,0.6000 ,69.9000 ,0.4000 ,0.4480 ,3.4460 ,0.3578 ,2.8817 ,1.2355 ,99.3583 
5.0000 ,60.0000 ,0.6000 ,69.9000 ,0.6000 ,0.4416 ,3.2804 ,0.3578 ,2.6595 ,1.0032 ,112.9363 
5.0000 ,60.0000 ,0.6000 ,69.9000 ,0.8000 ,0.4352 ,3.1227 ,0.3578 ,2.4803 ,0.9470 ,111.5776 
5.0000 ,60.0000 ,0.6000 ,69.9000 ,1.0000 ,0.4288 ,2.9725 ,0.3578 ,2.3311 ,0.8724 ,113.8282 
5.0000 ,60.0000 ,0.8000 ,69.9000 ,0.4000 ,0.3312 ,3.2804 ,0.3578 ,2.6599 ,1.0986 ,103.1436 
5.0000 ,60.0000 ,0.8000 ,69.9000 ,0.6000 ,0.3264 ,3.1227 ,0.3578 ,2.4631 ,0.8983 ,116.8057 
5.0000 ,60.0000 ,0.8000 ,69.9000 ,0.8000 ,0.3216 ,2.9725 ,0.3578 ,2.3048 ,0.7891 ,124.4236 
5.0000 ,60.0000 ,0.8000 ,69.9000 ,1.0000 ,0.3168 ,2.8293 ,0.3578 ,2.1679 ,0.7399 ,124.8114 
5.0000 ,60.0000 ,1.0000 ,69.9000 ,0.4000 ,0.2611 ,3.1227 ,0.3578 ,2.4556 ,0.9246 ,113.1365 
5.0000 ,60.0000 ,1.0000 ,69.9000 ,0.6000 ,0.2573 ,2.9725 ,0.3578 ,2.2831 ,0.7890 ,123.2661 
5.0000 ,60.0000 ,1.0000 ,69.9000 ,0.8000 ,0.2534 ,2.8293 ,0.3578 ,2.1443 ,0.6549 ,139.4795 
5.0000 ,60.0000 ,1.0000 ,69.9000 ,1.0000 ,0.2496 ,2.6928 ,0.3578 ,2.0193 ,0.6290 ,136.7694 
5.0000 ,60.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2144 ,2.9725 ,0.3578 ,2.2751 ,0.8307 ,116.6689 
5.0000 ,60.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2112 ,2.8293 ,0.3578 ,2.1219 ,0.7025 ,128.6708 
5.0000 ,60.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2080 ,2.6928 ,0.3578 ,1.9909 ,0.6356 ,133.4460 
5.0000 ,60.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2048 ,2.5626 ,0.3578 ,1.8797 ,0.5803 ,137.9915 
5.0000 ,60.0000 ,0.4000 ,89.9000 ,0.4000 ,0.6816 ,3.6200 ,0.3578 ,2.9652 ,1.5063 ,83.8621 
5.0000 ,60.0000 ,0.4000 ,89.9000 ,0.6000 ,0.6720 ,3.4460 ,0.3578 ,2.7252 ,1.8267 ,63.5549 
5.0000 ,60.0000 ,0.4000 ,89.9000 ,0.8000 ,0.6624 ,3.2804 ,0.3578 ,2.5429 ,1.2590 ,86.0456 
5.0000 ,60.0000 ,0.4000 ,89.9000 ,1.0000 ,0.6528 ,3.1227 ,0.3578 ,2.3902 ,0.9913 ,102.7118 
5.0000 ,60.0000 ,0.6000 ,89.9000 ,0.4000 ,0.4480 ,3.4460 ,0.3578 ,2.6943 ,1.3130 ,87.4192 
5.0000 ,60.0000 ,0.6000 ,89.9000 ,0.6000 ,0.4416 ,3.2804 ,0.3578 ,2.4998 ,1.5343 ,69.4060 
5.0000 ,60.0000 ,0.6000 ,89.9000 ,0.8000 ,0.4352 ,3.1227 ,0.3578 ,2.3600 ,0.9457 ,106.3031 
5.0000 ,60.0000 ,0.6000 ,89.9000 ,1.0000 ,0.4288 ,2.9725 ,0.3578 ,2.2169 ,0.8584 ,110.0245 
5.0000 ,60.0000 ,0.8000 ,89.9000 ,0.4000 ,0.3312 ,3.2804 ,0.3578 ,2.5110 ,1.1126 ,96.1413 
5.0000 ,60.0000 ,0.8000 ,89.9000 ,0.6000 ,0.3264 ,3.1227 ,0.3578 ,2.3367 ,0.7979 ,124.7556 
5.0000 ,60.0000 ,0.8000 ,89.9000 ,0.8000 ,0.3216 ,2.9725 ,0.3578 ,2.1906 ,0.7433 ,125.5538 
5.0000 ,60.0000 ,0.8000 ,89.9000 ,1.0000 ,0.3168 ,2.8293 ,0.3578 ,2.0669 ,0.6787 ,129.7280 
5.0000 ,60.0000 ,1.0000 ,89.9000 ,0.4000 ,0.2611 ,3.1227 ,0.3578 ,2.3266 ,0.9010 ,109.9966 
5.0000 ,60.0000 ,1.0000 ,89.9000 ,0.6000 ,0.2573 ,2.9725 ,0.3578 ,2.1662 ,0.7651 ,120.6135 
5.0000 ,60.0000 ,1.0000 ,89.9000 ,0.8000 ,0.2534 ,2.8293 ,0.3578 ,2.0352 ,0.6624 ,130.8877 
5.0000 ,60.0000 ,1.0000 ,89.9000 ,1.0000 ,0.2496 ,2.6928 ,0.3578 ,1.9191 ,0.6059 ,134.9172 
5.0000 ,60.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2144 ,2.9725 ,0.3578 ,2.1551 ,0.8268 ,111.0328 
5.0000 ,60.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2112 ,2.8293 ,0.3578 ,2.0157 ,0.6916 ,124.1489 
5.0000 ,60.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2080 ,2.6928 ,0.3578 ,1.8966 ,0.6074 ,133.0185 
5.0000 ,60.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2048 ,2.5626 ,0.3578 ,1.7907 ,0.5743 ,132.8148 
5.0000 ,65.0000 ,0.4000 ,9.9000 ,0.4000 ,0.7416 ,3.9816 ,0.3578 ,4.2097 ,2.3443 ,76.4966 
5.0000 ,65.0000 ,0.4000 ,9.9000 ,0.6000 ,0.7320 ,3.8045 ,0.3578 ,3.8444 ,1.9764 ,82.8651 
5.0000 ,65.0000 ,0.4000 ,9.9000 ,0.8000 ,0.7224 ,3.6354 ,0.3578 ,3.5518 ,1.6950 ,89.2668 
5.0000 ,65.0000 ,0.4000 ,9.9000 ,1.0000 ,0.7128 ,3.4739 ,0.3578 ,3.3219 ,1.5482 ,91.4039 
5.0000 ,65.0000 ,0.6000 ,9.9000 ,0.4000 ,0.4880 ,3.8045 ,0.3578 ,3.8879 ,1.9483 ,85.0087 
5.0000 ,65.0000 ,0.6000 ,9.9000 ,0.6000 ,0.4816 ,3.6354 ,0.3578 ,3.5505 ,1.5650 ,96.6469 
5.0000 ,65.0000 ,0.6000 ,9.9000 ,0.8000 ,0.4752 ,3.4739 ,0.3578 ,3.2993 ,1.3792 ,101.9057 
5.0000 ,65.0000 ,0.6000 ,9.9000 ,1.0000 ,0.4688 ,3.3194 ,0.3578 ,3.0906 ,1.2216 ,107.7816 
5.0000 ,65.0000 ,0.8000 ,9.9000 ,0.4000 ,0.3612 ,3.6354 ,0.3578 ,3.5808 ,1.6271 ,93.7491 
5.0000 ,65.0000 ,0.8000 ,9.9000 ,0.6000 ,0.3564 ,3.4739 ,0.3578 ,3.2796 ,1.3551 ,103.0994 
5.0000 ,65.0000 ,0.8000 ,9.9000 ,0.8000 ,0.3516 ,3.3194 ,0.3578 ,3.0691 ,1.1415 ,114.5375 
5.0000 ,65.0000 ,0.8000 ,9.9000 ,1.0000 ,0.3468 ,3.1717 ,0.3578 ,2.8770 ,1.0553 ,116.1403 
5.0000 ,65.0000 ,1.0000 ,9.9000 ,0.4000 ,0.2851 ,3.4739 ,0.3578 ,3.3186 ,1.4453 ,97.8174 
5.0000 ,65.0000 ,1.0000 ,9.9000 ,0.6000 ,0.2813 ,3.3194 ,0.3578 ,3.0594 ,1.1661 ,111.7633 
5.0000 ,65.0000 ,1.0000 ,9.9000 ,0.8000 ,0.2774 ,3.1717 ,0.3578 ,2.8583 ,0.8992 ,135.4167 
5.0000 ,65.0000 ,1.0000 ,9.9000 ,1.0000 ,0.2736 ,3.0304 ,0.3578 ,2.6824 ,0.9215 ,124.0076 
5.0000 ,65.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2344 ,3.3194 ,0.3578 ,3.0795 ,1.2713 ,103.1910 
5.0000 ,65.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2312 ,3.1717 ,0.3578 ,2.8456 ,1.0351 ,117.1164 
5.0000 ,65.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2280 ,3.0304 ,0.3578 ,2.6610 ,0.9066 ,125.0309 
5.0000 ,65.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2248 ,2.8951 ,0.3578 ,2.5071 ,0.8116 ,131.5870 
5.0000 ,65.0000 ,0.4000 ,29.9000 ,0.4000 ,0.7416 ,3.9816 ,0.3578 ,3.9751 ,2.0853 ,81.2066 
5.0000 ,65.0000 ,0.4000 ,29.9000 ,0.6000 ,0.7320 ,3.8045 ,0.3578 ,3.6323 ,1.7299 ,89.4491 
5.0000 ,65.0000 ,0.4000 ,29.9000 ,0.8000 ,0.7224 ,3.6354 ,0.3578 ,3.3800 ,1.5060 ,95.6111 
5.0000 ,65.0000 ,0.4000 ,29.9000 ,1.0000 ,0.7128 ,3.4739 ,0.3578 ,3.1656 ,1.3956 ,96.6285 
5.0000 ,65.0000 ,0.6000 ,29.9000 ,0.4000 ,0.4880 ,3.8045 ,0.3578 ,3.6620 ,1.6716 ,93.3255 
5.0000 ,65.0000 ,0.6000 ,29.9000 ,0.6000 ,0.4816 ,3.6354 ,0.3578 ,3.3711 ,1.4057 ,102.1619 
5.0000 ,65.0000 ,0.6000 ,29.9000 ,0.8000 ,0.4752 ,3.4739 ,0.3578 ,3.1398 ,1.2361 ,108.2053 
5.0000 ,65.0000 ,0.6000 ,29.9000 ,1.0000 ,0.4688 ,3.3194 ,0.3578 ,2.9395 ,1.1082 ,112.9943 
5.0000 ,65.0000 ,0.8000 ,29.9000 ,0.4000 ,0.3612 ,3.6354 ,0.3578 ,3.3758 ,1.4247 ,100.9419 
5.0000 ,65.0000 ,0.8000 ,29.9000 ,0.6000 ,0.3564 ,3.4739 ,0.3578 ,3.1250 ,1.1895 ,111.9193 
5.0000 ,65.0000 ,0.8000 ,29.9000 ,0.8000 ,0.3516 ,3.3194 ,0.3578 ,2.9213 ,1.0492 ,118.6151 
5.0000 ,65.0000 ,0.8000 ,29.9000 ,1.0000 ,0.3468 ,3.1717 ,0.3578 ,2.7472 ,0.9299 ,125.8506 
5.0000 ,65.0000 ,1.0000 ,29.9000 ,0.4000 ,0.2851 ,3.4739 ,0.3578 ,3.1468 ,1.2565 ,106.6913 
5.0000 ,65.0000 ,1.0000 ,29.9000 ,0.6000 ,0.2813 ,3.3194 ,0.3578 ,2.9018 ,1.0580 ,116.8345 
5.0000 ,65.0000 ,1.0000 ,29.9000 ,0.8000 ,0.2774 ,3.1717 ,0.3578 ,2.7232 ,0.9159 ,126.6632 
5.0000 ,65.0000 ,1.0000 ,29.9000 ,1.0000 ,0.2736 ,3.0304 ,0.3578 ,2.5675 ,0.8006 ,136.6139 
5.0000 ,65.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2344 ,3.3194 ,0.3578 ,2.9208 ,1.1315 ,109.9660 
5.0000 ,65.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2312 ,3.1717 ,0.3578 ,2.7091 ,0.9472 ,121.8356 
5.0000 ,65.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2280 ,3.0304 ,0.3578 ,2.5379 ,0.8263 ,130.8437 
5.0000 ,65.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2248 ,2.8951 ,0.3578 ,2.3974 ,0.7215 ,141.5566 
5.0000 ,65.0000 ,0.4000 ,49.9000 ,0.4000 ,0.7416 ,3.9816 ,0.3578 ,3.7775 ,1.8825 ,85.4829 
5.0000 ,65.0000 ,0.4000 ,49.9000 ,0.6000 ,0.7320 ,3.8045 ,0.3578 ,3.4434 ,1.5683 ,93.5357 
5.0000 ,65.0000 ,0.4000 ,49.9000 ,0.8000 ,0.7224 ,3.6354 ,0.3578 ,3.2119 ,1.3818 ,99.0214 
5.0000 ,65.0000 ,0.4000 ,49.9000 ,1.0000 ,0.7128 ,3.4739 ,0.3578 ,3.0117 ,1.2883 ,99.5895 
5.0000 ,65.0000 ,0.6000 ,49.9000 ,0.4000 ,0.4880 ,3.8045 ,0.3578 ,3.4761 ,1.5184 ,97.5223 
5.0000 ,65.0000 ,0.6000 ,49.9000 ,0.6000 ,0.4816 ,3.6354 ,0.3578 ,3.1930 ,1.2973 ,104.8468 
5.0000 ,65.0000 ,0.6000 ,49.9000 ,0.8000 ,0.4752 ,3.4739 ,0.3578 ,2.9830 ,1.1357 ,111.8912 
5.0000 ,65.0000 ,0.6000 ,49.9000 ,1.0000 ,0.4688 ,3.3194 ,0.3578 ,2.8044 ,1.0142 ,117.7979 
