N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
6.0000 ,65.0000 ,0.6000 ,69.9000 ,0.6000 ,0.5664 ,4.8899 ,0.3578 ,4.2764 ,1.8711 ,97.3605 
6.0000 ,65.0000 ,0.6000 ,69.9000 ,0.8000 ,0.5568 ,4.6195 ,0.3578 ,3.8929 ,1.5636 ,106.0586 
6.0000 ,65.0000 ,0.6000 ,69.9000 ,1.0000 ,0.5472 ,4.3637 ,0.3578 ,3.5929 ,1.3566 ,112.8203 
6.0000 ,65.0000 ,0.8000 ,69.9000 ,0.4000 ,0.4248 ,4.8899 ,0.3578 ,4.3738 ,2.1264 ,87.6255 
6.0000 ,65.0000 ,0.8000 ,69.9000 ,0.6000 ,0.4176 ,4.6195 ,0.3578 ,3.9057 ,1.5881 ,104.7699 
6.0000 ,65.0000 ,0.8000 ,69.9000 ,0.8000 ,0.4104 ,4.3637 ,0.3578 ,3.5828 ,1.3117 ,116.3570 
6.0000 ,65.0000 ,0.8000 ,69.9000 ,1.0000 ,0.4032 ,4.1215 ,0.3578 ,3.3164 ,1.1355 ,124.4223 
6.0000 ,65.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3341 ,4.6195 ,0.3578 ,3.9729 ,1.8232 ,92.8317 
6.0000 ,65.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3283 ,4.3637 ,0.3578 ,3.5939 ,1.4206 ,107.7691 
6.0000 ,65.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3226 ,4.1215 ,0.3578 ,3.2960 ,1.1624 ,120.7949 
6.0000 ,65.0000 ,1.0000 ,69.9000 ,1.0000 ,0.3168 ,3.8921 ,0.3578 ,3.0610 ,1.0185 ,128.0338 
6.0000 ,65.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2736 ,4.3637 ,0.3578 ,3.6509 ,1.6123 ,96.4652 
6.0000 ,65.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2688 ,4.1215 ,0.3578 ,3.2983 ,1.2085 ,116.2687 
6.0000 ,65.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2640 ,3.8921 ,0.3578 ,3.0414 ,1.0225 ,126.7187 
6.0000 ,65.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2592 ,3.6746 ,0.3578 ,2.8266 ,0.8863 ,135.8612 
6.0000 ,65.0000 ,0.4000 ,89.9000 ,0.4000 ,0.8784 ,5.4785 ,0.3578 ,5.0404 ,3.3215 ,64.6464 
6.0000 ,65.0000 ,0.4000 ,89.9000 ,0.6000 ,0.8640 ,5.1759 ,0.3578 ,4.5086 ,4.7097 ,40.7807 
6.0000 ,65.0000 ,0.4000 ,89.9000 ,0.8000 ,0.8496 ,4.8899 ,0.3578 ,4.0194 ,2.0634 ,82.9829 
6.0000 ,65.0000 ,0.4000 ,89.9000 ,1.0000 ,0.8352 ,4.6195 ,0.3578 ,3.6700 ,2.0825 ,75.0735 
6.0000 ,65.0000 ,0.6000 ,89.9000 ,0.4000 ,0.5760 ,5.1759 ,0.3578 ,4.3477 ,2.2960 ,80.6669 
6.0000 ,65.0000 ,0.6000 ,89.9000 ,0.6000 ,0.5664 ,4.8899 ,0.3578 ,4.0118 ,1.8428 ,92.7425 
6.0000 ,65.0000 ,0.6000 ,89.9000 ,0.8000 ,0.5568 ,4.6195 ,0.3578 ,3.6650 ,1.8624 ,83.8331 
6.0000 ,65.0000 ,0.6000 ,89.9000 ,1.0000 ,0.5472 ,4.3637 ,0.3578 ,3.4145 ,1.3392 ,108.6121 
6.0000 ,65.0000 ,0.8000 ,89.9000 ,0.4000 ,0.4248 ,4.8899 ,0.3578 ,4.1235 ,2.0543 ,85.5081 
6.0000 ,65.0000 ,0.8000 ,89.9000 ,0.6000 ,0.4176 ,4.6195 ,0.3578 ,3.7041 ,1.5350 ,102.8013 
6.0000 ,65.0000 ,0.8000 ,89.9000 ,0.8000 ,0.4104 ,4.3637 ,0.3578 ,3.4002 ,1.2234 ,118.3976 
6.0000 ,65.0000 ,0.8000 ,89.9000 ,1.0000 ,0.4032 ,4.1215 ,0.3578 ,3.1429 ,1.0401 ,128.7236 
6.0000 ,65.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3341 ,4.6195 ,0.3578 ,3.7542 ,1.6567 ,96.5329 
6.0000 ,65.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3283 ,4.3637 ,0.3578 ,3.4200 ,1.2817 ,113.6704 
6.0000 ,65.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3226 ,4.1215 ,0.3578 ,3.1264 ,1.1177 ,119.1567 
6.0000 ,65.0000 ,1.0000 ,89.9000 ,1.0000 ,0.3168 ,3.8921 ,0.3578 ,2.9080 ,0.9265 ,133.7092 
6.0000 ,65.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2736 ,4.3637 ,0.3578 ,3.4410 ,1.5031 ,97.5214 
6.0000 ,65.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2688 ,4.1215 ,0.3578 ,3.1305 ,1.1310 ,117.9102 
6.0000 ,65.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2640 ,3.8921 ,0.3578 ,2.8845 ,1.0214 ,120.3053 
6.0000 ,65.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2592 ,3.6746 ,0.3578 ,2.6836 ,0.8451 ,135.2764 
6.0000 ,70.0000 ,0.4000 ,9.9000 ,0.4000 ,0.9504 ,5.9966 ,0.3578 ,7.4638 ,5.3926 ,58.9618 
6.0000 ,70.0000 ,0.4000 ,9.9000 ,0.6000 ,0.9360 ,5.6883 ,0.3578 ,6.4702 ,3.9773 ,69.3015 
6.0000 ,70.0000 ,0.4000 ,9.9000 ,0.8000 ,0.9216 ,5.3959 ,0.3578 ,5.7838 ,3.0679 ,80.3135 
6.0000 ,70.0000 ,0.4000 ,9.9000 ,1.0000 ,0.9072 ,5.1185 ,0.3578 ,5.2777 ,2.6168 ,85.9168 
6.0000 ,70.0000 ,0.6000 ,9.9000 ,0.4000 ,0.6240 ,5.6883 ,0.3578 ,6.7717 ,4.4410 ,64.9567 
6.0000 ,70.0000 ,0.6000 ,9.9000 ,0.6000 ,0.6144 ,5.3959 ,0.3578 ,5.9226 ,3.1760 ,79.4394 
6.0000 ,70.0000 ,0.6000 ,9.9000 ,0.8000 ,0.6048 ,5.1185 ,0.3578 ,5.3137 ,2.5082 ,90.2483 
6.0000 ,70.0000 ,0.6000 ,9.9000 ,1.0000 ,0.5952 ,4.8550 ,0.3578 ,4.8670 ,2.2085 ,93.8789 
6.0000 ,70.0000 ,0.8000 ,9.9000 ,0.4000 ,0.4608 ,5.3959 ,0.3578 ,6.2103 ,3.8837 ,68.1198 
6.0000 ,70.0000 ,0.8000 ,9.9000 ,0.6000 ,0.4536 ,5.1185 ,0.3578 ,5.4257 ,2.7074 ,85.3718 
6.0000 ,70.0000 ,0.8000 ,9.9000 ,0.8000 ,0.4464 ,4.8550 ,0.3578 ,4.8992 ,2.1171 ,98.5799 
6.0000 ,70.0000 ,0.8000 ,9.9000 ,1.0000 ,0.4392 ,4.6046 ,0.3578 ,4.4938 ,1.8276 ,104.7494 
6.0000 ,70.0000 ,1.0000 ,9.9000 ,0.4000 ,0.3629 ,5.1185 ,0.3578 ,5.6648 ,3.2837 ,73.4912 
6.0000 ,70.0000 ,1.0000 ,9.9000 ,0.6000 ,0.3571 ,4.8550 ,0.3578 ,4.9835 ,2.3483 ,90.4049 
6.0000 ,70.0000 ,1.0000 ,9.9000 ,0.8000 ,0.3514 ,4.6046 ,0.3578 ,4.5124 ,1.8283 ,105.1416 
6.0000 ,70.0000 ,1.0000 ,9.9000 ,1.0000 ,0.3456 ,4.3666 ,0.3578 ,4.1503 ,1.5879 ,111.3411 
6.0000 ,70.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2976 ,4.8550 ,0.3578 ,5.1612 ,2.8308 ,77.6695 
6.0000 ,70.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2928 ,4.6046 ,0.3578 ,4.5704 ,2.0103 ,96.8507 
6.0000 ,70.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2880 ,4.3666 ,0.3578 ,4.1576 ,1.6509 ,107.2837 
6.0000 ,70.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2832 ,4.1402 ,0.3578 ,3.8317 ,1.3476 ,121.1269 
6.0000 ,70.0000 ,0.4000 ,29.9000 ,0.4000 ,0.9504 ,5.9966 ,0.3578 ,6.9189 ,4.5448 ,64.8530 
6.0000 ,70.0000 ,0.4000 ,29.9000 ,0.6000 ,0.9360 ,5.6883 ,0.3578 ,6.0206 ,3.2717 ,78.3928 
6.0000 ,70.0000 ,0.4000 ,29.9000 ,0.8000 ,0.9216 ,5.3959 ,0.3578 ,5.4461 ,2.6849 ,86.4123 
6.0000 ,70.0000 ,0.4000 ,29.9000 ,1.0000 ,0.9072 ,5.1185 ,0.3578 ,4.9848 ,2.3208 ,91.4986 
6.0000 ,70.0000 ,0.6000 ,29.9000 ,0.4000 ,0.6240 ,5.6883 ,0.3578 ,6.3311 ,3.8172 ,70.6542 
6.0000 ,70.0000 ,0.6000 ,29.9000 ,0.6000 ,0.6144 ,5.3959 ,0.3578 ,5.5361 ,2.6752 ,88.1571 
6.0000 ,70.0000 ,0.6000 ,29.9000 ,0.8000 ,0.6048 ,5.1185 ,0.3578 ,5.0191 ,2.2026 ,97.0734 
6.0000 ,70.0000 ,0.6000 ,29.9000 ,1.0000 ,0.5952 ,4.8550 ,0.3578 ,4.6097 ,1.8696 ,105.0345 
6.0000 ,70.0000 ,0.8000 ,29.9000 ,0.4000 ,0.4608 ,5.3959 ,0.3578 ,5.7692 ,3.2081 ,76.6099 
6.0000 ,70.0000 ,0.8000 ,29.9000 ,0.6000 ,0.4536 ,5.1185 ,0.3578 ,5.0965 ,2.3143 ,93.8123 
6.0000 ,70.0000 ,0.8000 ,29.9000 ,0.8000 ,0.4464 ,4.8550 ,0.3578 ,4.6267 ,1.8453 ,106.8109 
6.0000 ,70.0000 ,0.8000 ,29.9000 ,1.0000 ,0.4392 ,4.6046 ,0.3578 ,4.2511 ,1.5727 ,115.1480 
6.0000 ,70.0000 ,1.0000 ,29.9000 ,0.4000 ,0.3629 ,5.1185 ,0.3578 ,5.2677 ,2.7857 ,80.5541 
6.0000 ,70.0000 ,1.0000 ,29.9000 ,0.6000 ,0.3571 ,4.8550 ,0.3578 ,4.6856 ,2.0201 ,98.8108 
6.0000 ,70.0000 ,1.0000 ,29.9000 ,0.8000 ,0.3514 ,4.6046 ,0.3578 ,4.2632 ,1.5816 ,114.8297 
6.0000 ,70.0000 ,1.0000 ,29.9000 ,1.0000 ,0.3456 ,4.3666 ,0.3578 ,3.9370 ,1.3880 ,120.8353 
6.0000 ,70.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2976 ,4.8550 ,0.3578 ,4.8154 ,2.4200 ,84.7671 
6.0000 ,70.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2928 ,4.6046 ,0.3578 ,4.2995 ,1.7487 ,104.7390 
6.0000 ,70.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2880 ,4.3666 ,0.3578 ,3.9382 ,1.4289 ,117.4139 
6.0000 ,70.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2832 ,4.1402 ,0.3578 ,3.6414 ,1.1854 ,130.8623 
6.0000 ,70.0000 ,0.4000 ,49.9000 ,0.4000 ,0.9504 ,5.9966 ,0.3578 ,6.5845 ,4.2136 ,66.5694 
6.0000 ,70.0000 ,0.4000 ,49.9000 ,0.6000 ,0.9360 ,5.6883 ,0.3578 ,5.6683 ,2.9557 ,81.6956 
6.0000 ,70.0000 ,0.4000 ,49.9000 ,0.8000 ,0.9216 ,5.3959 ,0.3578 ,5.1397 ,2.4211 ,90.4362 
6.0000 ,70.0000 ,0.4000 ,49.9000 ,1.0000 ,0.9072 ,5.1185 ,0.3578 ,4.7137 ,2.0945 ,95.8736 
6.0000 ,70.0000 ,0.6000 ,49.9000 ,0.4000 ,0.6240 ,5.6883 ,0.3578 ,5.9613 ,3.4599 ,73.3979 
6.0000 ,70.0000 ,0.6000 ,49.9000 ,0.6000 ,0.6144 ,5.3959 ,0.3578 ,5.2157 ,2.4604 ,90.3056 
6.0000 ,70.0000 ,0.6000 ,49.9000 ,0.8000 ,0.6048 ,5.1185 ,0.3578 ,4.7351 ,1.9926 ,101.2350 
6.0000 ,70.0000 ,0.6000 ,49.9000 ,1.0000 ,0.5952 ,4.8550 ,0.3578 ,4.3577 ,1.7095 ,108.5888 
6.0000 ,70.0000 ,0.8000 ,49.9000 ,0.4000 ,0.4608 ,5.3959 ,0.3578 ,5.4264 ,2.9034 ,79.6189 
6.0000 ,70.0000 ,0.8000 ,49.9000 ,0.6000 ,0.4536 ,5.1185 ,0.3578 ,4.7892 ,2.1237 ,96.0706 
6.0000 ,70.0000 ,0.8000 ,49.9000 ,0.8000 ,0.4464 ,4.8550 ,0.3578 ,4.3691 ,1.7051 ,109.1573 
6.0000 ,70.0000 ,0.8000 ,49.9000 ,1.0000 ,0.4392 ,4.6046 ,0.3578 ,4.0332 ,1.4495 ,118.5341 
6.0000 ,70.0000 ,1.0000 ,49.9000 ,0.4000 ,0.3629 ,5.1185 ,0.3578 ,4.9508 ,2.4654 ,85.5445 
6.0000 ,70.0000 ,1.0000 ,49.9000 ,0.6000 ,0.3571 ,4.8550 ,0.3578 ,4.4098 ,1.7862 ,105.1748 
6.0000 ,70.0000 ,1.0000 ,49.9000 ,0.8000 ,0.3514 ,4.6046 ,0.3578 ,4.0342 ,1.4961 ,114.8723 
6.0000 ,70.0000 ,1.0000 ,49.9000 ,1.0000 ,0.3456 ,4.3666 ,0.3578 ,3.7307 ,1.2781 ,124.3478 
6.0000 ,70.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2976 ,4.8550 ,0.3578 ,4.5239 ,2.1604 ,89.2033 
6.0000 ,70.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2928 ,4.6046 ,0.3578 ,4.0660 ,1.5969 ,108.4633 
6.0000 ,70.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2880 ,4.3666 ,0.3578 ,3.7282 ,1.2935 ,122.7821 
6.0000 ,70.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2832 ,4.1402 ,0.3578 ,3.4580 ,1.0935 ,134.7138 
6.0000 ,70.0000 ,0.4000 ,69.9000 ,0.4000 ,0.9504 ,5.9966 ,0.3578 ,6.3024 ,4.2822 ,62.6974 
6.0000 ,70.0000 ,0.4000 ,69.9000 ,0.6000 ,0.9360 ,5.6883 ,0.3578 ,5.4522 ,2.9451 ,78.8652 
6.0000 ,70.0000 ,0.4000 ,69.9000 ,0.8000 ,0.9216 ,5.3959 ,0.3578 ,4.8754 ,2.2944 ,90.5225 
6.0000 ,70.0000 ,0.4000 ,69.9000 ,1.0000 ,0.9072 ,5.1185 ,0.3578 ,4.4698 ,1.9947 ,95.4604 
6.0000 ,70.0000 ,0.6000 ,69.9000 ,0.4000 ,0.6240 ,5.6883 ,0.3578 ,5.5673 ,3.1757 ,74.6814 
6.0000 ,70.0000 ,0.6000 ,69.9000 ,0.6000 ,0.6144 ,5.3959 ,0.3578 ,1.1370 ,1.8485 ,26.2035 
6.0000 ,70.0000 ,0.6000 ,69.9000 ,0.8000 ,0.6048 ,5.1185 ,0.3578 ,4.4782 ,1.8456 ,103.3665 
6.0000 ,70.0000 ,0.6000 ,69.9000 ,1.0000 ,0.5952 ,4.8550 ,0.3578 ,4.1317 ,1.6049 ,109.6738 
6.0000 ,70.0000 ,0.8000 ,69.9000 ,0.4000 ,0.4608 ,5.3959 ,0.3578 ,5.1104 ,2.6949 ,80.7837 
6.0000 ,70.0000 ,0.8000 ,69.9000 ,0.6000 ,0.4536 ,5.1185 ,0.3578 ,4.5392 ,1.9729 ,98.0117 
6.0000 ,70.0000 ,0.8000 ,69.9000 ,0.8000 ,0.4464 ,4.8550 ,0.3578 ,4.1407 ,1.5838 ,111.3764 
6.0000 ,70.0000 ,0.8000 ,69.9000 ,1.0000 ,0.4392 ,4.6046 ,0.3578 ,3.8231 ,1.3442 ,121.1628 
6.0000 ,70.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3629 ,5.1185 ,0.3578 ,4.6758 ,2.3415 ,85.0680 
6.0000 ,70.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3571 ,4.8550 ,0.3578 ,4.1815 ,1.7123 ,104.0301 
6.0000 ,70.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3514 ,4.6046 ,0.3578 ,3.8255 ,1.3922 ,117.0584 
6.0000 ,70.0000 ,1.0000 ,69.9000 ,1.0000 ,0.3456 ,4.3666 ,0.3578 ,3.5422 ,1.1906 ,126.7443 
6.0000 ,70.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2976 ,4.8550 ,0.3578 ,4.2814 ,2.0447 ,89.2009 
6.0000 ,70.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2928 ,4.6046 ,0.3578 ,3.8542 ,1.5091 ,108.8009 
6.0000 ,70.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2880 ,4.3666 ,0.3578 ,3.5318 ,1.2321 ,122.1170 
6.0000 ,70.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2832 ,4.1402 ,0.3578 ,3.2867 ,1.0689 ,130.9872 
6.0000 ,70.0000 ,0.4000 ,89.9000 ,0.4000 ,0.9504 ,5.9966 ,0.3578 ,5.8603 ,4.1845 ,59.6598 
6.0000 ,70.0000 ,0.4000 ,89.9000 ,0.6000 ,0.9360 ,5.6883 ,0.3578 ,5.5449 ,3.8544 ,61.2847 
6.0000 ,70.0000 ,0.4000 ,89.9000 ,0.8000 ,0.9216 ,5.3959 ,0.3578 ,4.6283 ,2.4501 ,80.4731 
6.0000 ,70.0000 ,0.4000 ,89.9000 ,1.0000 ,0.9072 ,5.1185 ,0.3578 ,4.2325 ,2.1265 ,84.7899 
6.0000 ,70.0000 ,0.6000 ,89.9000 ,0.4000 ,0.6240 ,5.6883 ,0.3578 ,5.0369 ,2.9383 ,73.0256 
6.0000 ,70.0000 ,0.6000 ,89.9000 ,0.6000 ,0.6144 ,5.3959 ,0.3578 ,4.6756 ,2.3007 ,86.5720 
6.0000 ,70.0000 ,0.6000 ,89.9000 ,0.8000 ,0.6048 ,5.1185 ,0.3578 ,4.2451 ,1.9093 ,94.7180 
6.0000 ,70.0000 ,0.6000 ,89.9000 ,1.0000 ,0.5952 ,4.8550 ,0.3578 ,3.9167 ,1.6056 ,103.9162 
6.0000 ,70.0000 ,0.8000 ,89.9000 ,0.4000 ,0.4608 ,5.3959 ,0.3578 ,4.7512 ,2.4325 ,83.2061 
6.0000 ,70.0000 ,0.8000 ,89.9000 ,0.6000 ,0.4536 ,5.1185 ,0.3578 ,4.3476 ,2.1210 ,87.3183 
6.0000 ,70.0000 ,0.8000 ,89.9000 ,0.8000 ,0.4464 ,4.8550 ,0.3578 ,3.9244 ,1.4708 ,113.6688 
6.0000 ,70.0000 ,0.8000 ,89.9000 ,1.0000 ,0.4392 ,4.6046 ,0.3578 ,3.6255 ,1.3109 ,117.8181 
6.0000 ,70.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3629 ,5.1185 ,0.3578 ,4.3978 ,2.1239 ,88.2090 
6.0000 ,70.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3571 ,4.8550 ,0.3578 ,3.9515 ,1.5732 ,107.0006 
6.0000 ,70.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3514 ,4.6046 ,0.3578 ,3.6145 ,1.3013 ,118.3204 
6.0000 ,70.0000 ,1.0000 ,89.9000 ,1.0000 ,0.3456 ,4.3666 ,0.3578 ,3.3633 ,1.1320 ,126.5711 
6.0000 ,70.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2976 ,4.8550 ,0.3578 ,4.0341 ,1.8786 ,91.4791 
6.0000 ,70.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2928 ,4.6046 ,0.3578 ,3.6371 ,1.4315 ,108.2374 
6.0000 ,70.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2880 ,4.3666 ,0.3578 ,3.3508 ,1.1826 ,120.7088 
6.0000 ,70.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2832 ,4.1402 ,0.3578 ,3.1157 ,1.0331 ,128.4721 
6.0000 ,75.0000 ,0.4000 ,9.9000 ,0.4000 ,1.0224 ,6.5160 ,0.3578 ,8.7890 ,7.0982 ,52.7469 
6.0000 ,75.0000 ,0.4000 ,9.9000 ,0.6000 ,1.0080 ,6.2027 ,0.3578 ,7.4735 ,4.8589 ,65.5226 
6.0000 ,75.0000 ,0.4000 ,9.9000 ,0.8000 ,0.9936 ,5.9047 ,0.3578 ,6.6452 ,3.7997 ,74.5030 
6.0000 ,75.0000 ,0.4000 ,9.9000 ,1.0000 ,0.9792 ,5.6209 ,0.3578 ,6.0575 ,3.1671 ,81.4796 
6.0000 ,75.0000 ,0.6000 ,9.9000 ,0.4000 ,0.6720 ,6.2027 ,0.3578 ,8.0704 ,6.0179 ,57.1297 
6.0000 ,75.0000 ,0.6000 ,9.9000 ,0.6000 ,0.6624 ,5.9047 ,0.3578 ,6.8630 ,3.9686 ,73.6697 
6.0000 ,75.0000 ,0.6000 ,9.9000 ,0.8000 ,0.6528 ,5.6209 ,0.3578 ,6.1441 ,3.1403 ,83.3472 
6.0000 ,75.0000 ,0.6000 ,9.9000 ,1.0000 ,0.6432 ,5.3505 ,0.3578 ,5.6019 ,2.6141 ,91.2890 
6.0000 ,75.0000 ,0.8000 ,9.9000 ,0.4000 ,0.4968 ,5.9047 ,0.3578 ,7.3228 ,5.0515 ,61.7548 
6.0000 ,75.0000 ,0.8000 ,9.9000 ,0.6000 ,0.4896 ,5.6209 ,0.3578 ,6.3311 ,3.3820 ,79.7482 
6.0000 ,75.0000 ,0.8000 ,9.9000 ,0.8000 ,0.4824 ,5.3505 ,0.3578 ,5.6749 ,2.6680 ,90.6102 
6.0000 ,75.0000 ,0.8000 ,9.9000 ,1.0000 ,0.4752 ,5.0928 ,0.3578 ,5.1881 ,2.1918 ,100.8381 
6.0000 ,75.0000 ,1.0000 ,9.9000 ,0.4000 ,0.3917 ,5.6209 ,0.3578 ,6.7373 ,4.3963 ,65.2847 
6.0000 ,75.0000 ,1.0000 ,9.9000 ,0.6000 ,0.3859 ,5.3505 ,0.3578 ,5.8269 ,2.9737 ,83.4739 
6.0000 ,75.0000 ,1.0000 ,9.9000 ,0.8000 ,0.3802 ,5.0928 ,0.3578 ,5.2495 ,2.3193 ,96.4186 
6.0000 ,75.0000 ,1.0000 ,9.9000 ,1.0000 ,0.3744 ,4.8471 ,0.3578 ,4.8062 ,1.9027 ,107.6057 
6.0000 ,75.0000 ,1.2000 ,9.9000 ,0.4000 ,0.3216 ,5.3505 ,0.3578 ,6.1298 ,3.8212 ,68.3372 
6.0000 ,75.0000 ,1.2000 ,9.9000 ,0.6000 ,0.3168 ,5.0928 ,0.3578 ,5.3482 ,2.5880 ,88.0342 
6.0000 ,75.0000 ,1.2000 ,9.9000 ,0.8000 ,0.3120 ,4.8471 ,0.3578 ,4.8511 ,2.0451 ,101.0504 
6.0000 ,75.0000 ,1.2000 ,9.9000 ,1.0000 ,0.3072 ,4.6126 ,0.3578 ,4.4500 ,1.6799 ,112.8462 
6.0000 ,75.0000 ,0.4000 ,29.9000 ,0.4000 ,1.0224 ,6.5160 ,0.3578 ,8.0903 ,5.9773 ,57.6593 
6.0000 ,75.0000 ,0.4000 ,29.9000 ,0.6000 ,1.0080 ,6.2027 ,0.3578 ,6.9400 ,4.0548 ,72.9116 
6.0000 ,75.0000 ,0.4000 ,29.9000 ,0.8000 ,0.9936 ,5.9047 ,0.3578 ,6.2304 ,3.2299 ,82.1731 
6.0000 ,75.0000 ,0.4000 ,29.9000 ,1.0000 ,0.9792 ,5.6209 ,0.3578 ,5.6904 ,2.7222 ,89.0515 
6.0000 ,75.0000 ,0.6000 ,29.9000 ,0.4000 ,0.6720 ,6.2027 ,0.3578 ,7.3498 ,4.9808 ,62.8615 
6.0000 ,75.0000 ,0.6000 ,29.9000 ,0.6000 ,0.6624 ,5.9047 ,0.3578 ,6.4014 ,3.4591 ,78.8339 
6.0000 ,75.0000 ,0.6000 ,29.9000 ,0.8000 ,0.6528 ,5.6209 ,0.3578 ,5.7547 ,2.6756 ,91.6241 
6.0000 ,75.0000 ,0.6000 ,29.9000 ,1.0000 ,0.6432 ,5.3505 ,0.3578 ,5.2603 ,2.2394 ,100.0661 
6.0000 ,75.0000 ,0.8000 ,29.9000 ,0.4000 ,0.4968 ,5.9047 ,0.3578 ,6.7935 ,4.2301 ,68.4149 
6.0000 ,75.0000 ,0.8000 ,29.9000 ,0.6000 ,0.4896 ,5.6209 ,0.3578 ,5.8848 ,2.8399 ,88.2744 
6.0000 ,75.0000 ,0.8000 ,29.9000 ,0.8000 ,0.4824 ,5.3505 ,0.3578 ,5.3274 ,2.2318 ,101.6894 
6.0000 ,75.0000 ,0.8000 ,29.9000 ,1.0000 ,0.4752 ,5.0928 ,0.3578 ,4.8973 ,1.9237 ,108.4466 
6.0000 ,75.0000 ,1.0000 ,29.9000 ,0.4000 ,0.3917 ,5.6209 ,0.3578 ,6.2149 ,3.6126 ,73.2857 
6.0000 ,75.0000 ,1.0000 ,29.9000 ,0.6000 ,0.3859 ,5.3505 ,0.3578 ,5.4529 ,2.5583 ,90.8004 
6.0000 ,75.0000 ,1.0000 ,29.9000 ,0.8000 ,0.3802 ,5.0928 ,0.3578 ,4.9349 ,2.0061 ,104.7954 
6.0000 ,75.0000 ,1.0000 ,29.9000 ,1.0000 ,0.3744 ,4.8471 ,0.3578 ,4.5384 ,1.6380 ,118.0300 
6.0000 ,75.0000 ,1.2000 ,29.9000 ,0.4000 ,0.3216 ,5.3505 ,0.3578 ,5.6860 ,3.0580 ,79.2097 
6.0000 ,75.0000 ,1.2000 ,29.9000 ,0.6000 ,0.3168 ,5.0928 ,0.3578 ,5.0126 ,2.2221 ,96.0969 
6.0000 ,75.0000 ,1.2000 ,29.9000 ,0.8000 ,0.3120 ,4.8471 ,0.3578 ,4.5638 ,1.7238 ,112.7822 
6.0000 ,75.0000 ,1.2000 ,29.9000 ,1.0000 ,0.3072 ,4.6126 ,0.3578 ,4.2119 ,1.4540 ,123.4059 
6.0000 ,75.0000 ,0.4000 ,49.9000 ,0.4000 ,1.0224 ,6.5160 ,0.3578 ,7.6731 ,5.6082 ,58.2847 
6.0000 ,75.0000 ,0.4000 ,49.9000 ,0.6000 ,1.0080 ,6.2027 ,0.3578 ,6.5223 ,3.6679 ,75.7519 
6.0000 ,75.0000 ,0.4000 ,49.9000 ,0.8000 ,0.9936 ,5.9047 ,0.3578 ,5.8642 ,2.8994 ,86.1613 
6.0000 ,75.0000 ,0.4000 ,49.9000 ,1.0000 ,0.9792 ,5.6209 ,0.3578 ,5.3697 ,2.4664 ,92.7475 
6.0000 ,75.0000 ,0.6000 ,49.9000 ,0.4000 ,0.6720 ,6.2027 ,0.3578 ,6.9653 ,4.5532 ,65.1677 
6.0000 ,75.0000 ,0.6000 ,49.9000 ,0.6000 ,0.6624 ,5.9047 ,0.3578 ,5.9944 ,3.0346 ,84.1509 
6.0000 ,75.0000 ,0.6000 ,49.9000 ,0.8000 ,0.6528 ,5.6209 ,0.3578 ,5.4265 ,2.4049 ,96.1253 
6.0000 ,75.0000 ,0.6000 ,49.9000 ,1.0000 ,0.6432 ,5.3505 ,0.3578 ,4.9774 ,2.0184 ,105.0502 
