"a [mm]","d [mm]","my_theta [deg]","p [mm]","Freq [MHz]","im(Z(1,1))/(2*pi*Freq)*1e6 []","re(Z(1,1)) []","im(Z(1,1))/re(Z(1,1)) []"
70,1,9.9,1.4,6.78,2.75307225595559,0.8769584642151,133.735944096198
70,1,9.9,1.6,6.78,2.61499148816193,0.81373900361455,136.897245236629
70,1.2,9.9,0.4,6.78,3.54532475038588,1.52698573592149,98.9078142571601
70,1.2,9.9,0.6,6.78,3.27631001202188,1.24028781068172,112.530973422973
70,1.2,9.9,0.8,6.78,3.06332755414638,1.07261084087569,121.663643282826
70,1.2,9.9,1,6.78,2.88047967604076,0.901123294806666,136.17273517054
70,1.2,9.9,1.2,6.78,2.72527852530852,0.831427400046309,139.635589726133
70,1.2,9.9,1.4,6.78,2.58287148592522,0.775386627389513,141.903809107172
70,1.2,9.9,1.6,6.78,2.45340251149486,0.737088927309915,141.794204528851
70,1.4,9.9,0.4,6.78,3.31208990745683,1.38883364926682,101.592453603964
70,1.4,9.9,0.6,6.78,3.05891729068708,1.0913047236264,119.407405371766
70,1.4,9.9,0.8,6.78,2.86541178593074,0.932745647416189,130.867972478531
70,1.4,9.9,1,6.78,2.7017097296417,0.840909231344417,136.867120040738
70,1.4,9.9,1.2,6.78,2.55572827067564,0.7847456826444,138.737959945202
70,1.4,9.9,1.4,6.78,2.42949820345338,0.686582985708084,150.741595456372
70,1.4,9.9,1.6,6.78,2.30929838422097,0.652467991854133,150.775369891753
70,1.6,9.9,0.4,6.78,3.07737922948873,1.22618851808715,106.91369402876
70,1.6,9.9,0.6,6.78,2.85952809072497,1.00292399988183,121.460735145835
70,1.6,9.9,0.8,6.78,2.68284500201304,0.872451664555018,130.997729758853
70,1.6,9.9,1,6.78,2.53336421859381,0.768143734152882,140.496240156301
70,1.6,9.9,1.2,6.78,2.40134708538179,0.692003800809543,147.827767753797
70,1.6,9.9,1.4,6.78,2.28207717346159,0.629075232819748,154.538716933259
70,1.6,9.9,1.6,6.78,2.17072741022784,0.599742142913018,154.187897109136
70,0.4,29.9,0.4,6.78,4.52108485761505,2.45374619898733,78.4914913611138
70,0.4,29.9,0.6,6.78,4.12236584816504,2.0232797003871,86.7960916062693
70,0.4,29.9,0.8,6.78,3.82189800193484,1.71851500378098,94.7404245521131
70,0.4,29.9,1,6.78,3.58403797865976,1.58747555610229,96.1778619767592
70,0.4,29.9,1.2,6.78,3.37417040403691,1.45177368229815,99.0096795107702
70,0.4,29.9,1.4,6.78,3.19284299532987,1.34833518053302,100.876326610228
70,0.4,29.9,1.6,6.78,3.02494773624764,1.26680818241162,101.722395237945
70,0.6,29.9,0.4,6.78,4.18107315689623,2.03083650878461,87.7045988630988
70,0.6,29.9,0.6,6.78,3.82996204746376,1.63546994198812,99.7611543807471
70,0.6,29.9,0.8,6.78,3.5617009616384,1.40738197006064,107.809003745755
70,0.6,29.9,1,6.78,3.34648466392853,1.25036626041541,114.014780381772
70,0.6,29.9,1.2,6.78,3.15693206356395,1.15340722333443,116.598276625487
70,0.6,29.9,1.4,6.78,2.99030134645706,1.06144421486842,120.012738076846
70,0.6,29.9,1.6,6.78,2.83831734770587,0.997501759990277,121.215133240807
70,0.8,29.9,0.4,6.78,3.89149766198733,1.75284571271838,94.5763709384119
70,0.8,29.9,0.6,6.78,3.55964491780517,1.38301008322564,109.645520637449
70,0.8,29.9,0.8,6.78,3.33160422345858,1.19536808201652,118.730230464601
70,0.8,29.9,1,6.78,3.12686520141524,1.08747788270177,122.489338301274
70,0.8,29.9,1.2,6.78,2.95891895910081,0.969593978174827,130.002805083019
70,0.8,29.9,1.4,6.78,2.8018554925701,0.904529207455157,131.957080948311
70,0.8,29.9,1.6,6.78,2.66107692575654,0.851359341071834,133.153959723443
70,1,29.9,0.4,6.78,3.61795973891496,1.48668055292108,103.670604614838
70,1,29.9,0.6,6.78,3.3319700842405,1.2364230843417,114.800439536769
70,1,29.9,0.8,6.78,3.11258484058694,1.03337177236251,128.314036144646
70,1,29.9,1,6.78,2.93304139023716,0.936651021561885,133.398191789717
70,1,29.9,1.2,6.78,2.77176720448458,0.865534036080562,136.421293632036
70,1,29.9,1.4,6.78,2.6300723629947,0.804181609601079,139.323097932236
70,1,29.9,1.6,6.78,2.5008259095359,0.749887942323935,142.068126031976
70,1.2,29.9,0.4,6.78,3.36574137759088,1.33395373171855,107.485415049352
70,1.2,29.9,0.6,6.78,3.1052028891168,1.08640543217388,121.760834331583
70,1.2,29.9,0.8,6.78,2.91528427458436,0.917511338431398,135.356473920083
70,1.2,29.9,1,6.78,2.75041536923436,0.858065371829247,136.548669398537
70,1.2,29.9,1.2,6.78,2.60368133426675,0.777410729149886,142.674665093314
70,1.2,29.9,1.4,6.78,2.47260042541859,0.701241635175604,150.208949233686
70,1.2,29.9,1.6,6.78,2.35320369743417,0.654969060823191,153.055273897069
70,1.4,29.9,0.4,6.78,3.13510921633352,1.21877339459432,109.582012429441
70,1.4,29.9,0.6,6.78,2.91134568541804,0.985756082407452,125.815420143935
70,1.4,29.9,0.8,6.78,2.7268947884658,0.842530601198971,137.877138182607
70,1.4,29.9,1,6.78,2.57897722142736,0.742811772497792,147.903445221905
70,1.4,29.9,1.2,6.78,2.44546290183183,0.694527890434737,149.996439605613
70,1.4,29.9,1.4,6.78,2.32395746132056,0.630126695143091,157.112181103946
70,1.4,29.9,1.6,6.78,2.21305054363256,0.597558368578616,157.768596526695
70,1.6,29.9,0.4,6.78,2.91714315180868,1.11686331040356,111.267230785743
70,1.6,29.9,0.6,6.78,2.71118117082184,0.911675590971883,126.685752271452
70,1.6,29.9,0.8,6.78,2.56178193967821,0.780334392558057,139.852738011135
70,1.6,29.9,1,6.78,2.42317854668769,0.685559324511187,150.573981904601
70,1.6,29.9,1.2,6.78,2.29941379542437,0.630670353481827,155.318890172281
70,1.6,29.9,1.4,6.78,2.18748024374035,0.572531670940807,162.76243778338
70,1.6,29.9,1.6,6.78,2.08185997024052,0.55171806456466,160.747368805963
70,0.4,49.9,0.4,6.78,4.31022092453309,2.30269822861247,79.7392352641412
70,0.4,49.9,0.6,6.78,3.90370198258365,1.8346906800493,90.6407233357976
70,0.4,49.9,0.8,6.78,3.62965064145959,1.58706630386236,97.4269971079748
70,0.4,49.9,1,6.78,3.40439891960795,1.43570995114969,101.0144016515
70,0.4,49.9,1.2,6.78,3.20879570219207,1.34495550344478,101.635098675029
70,0.4,49.9,1.4,6.78,3.03340090243708,1.2557156947447,102.907742582052
70,0.4,49.9,1.6,6.78,2.88489623375908,1.179418118122,104.20101848039
70,0.6,49.9,0.4,6.78,3.97420619786762,1.89139358064326,89.5113377701094
70,0.6,49.9,0.6,6.78,3.62098302230882,1.50994821756626,102.158379908365
70,0.6,49.9,0.8,6.78,3.38421427838265,1.28492887639505,112.198829573959
70,0.6,49.9,1,6.78,3.1757028941176,1.18590709152942,114.077175832886
70,0.6,49.9,1.2,6.78,2.99315626851703,1.07395762077703,118.727632957583
70,0.6,49.9,1.4,6.78,2.84467192422983,1.00336040649273,120.777153351799
70,0.6,49.9,1.6,6.78,2.70546271469608,0.934259397557646,123.362635859824
70,0.8,49.9,0.4,6.78,3.68819612552043,1.59650728250159,98.4130441043692
70,0.8,49.9,0.6,6.78,3.38424964280209,1.28363415278367,112.313171341542
70,0.8,49.9,0.8,6.78,3.1605248565849,1.11327329458211,120.939169306507
70,0.8,49.9,1,6.78,2.97569389455183,0.998658442282746,126.93483955746
70,0.8,49.9,1.2,6.78,2.81468886632885,0.910845993323756,131.642161685781
70,0.8,49.9,1.4,6.78,2.66776133141131,0.851927896138926,133.39934468989
70,0.8,49.9,1.6,6.78,2.53835683644859,0.804313057877831,134.442666312002
70,1,49.9,0.4,6.78,3.43141033706101,1.44096700742095,101.444423913572
70,1,49.9,0.6,6.78,3.16316294211603,1.12406643387112,119.87790563935
70,1,49.9,0.8,6.78,2.96030852279246,0.965611133053212,130.600329724677
70,1,49.9,1,6.78,2.79052800575689,0.88811445260128,133.852661222679
70,1,49.9,1.2,6.78,2.64130451512253,0.805922658382041,139.61583238727
70,1,49.9,1.4,6.78,2.51134920005308,0.724159392610008,147.734694778055
70,1,49.9,1.6,6.78,2.38675612945893,0.698869121540169,145.486185249122
70,1.2,49.9,0.4,6.78,3.18213391485761,1.21660452705239,111.423959263545
70,1.2,49.9,0.6,6.78,2.95016084536398,1.01345997472104,124.007700822537
70,1.2,49.9,0.8,6.78,2.76977592254372,0.872023862064852,135.308733412177
70,1.2,49.9,1,6.78,2.61836157004148,0.767513298255007,145.329330014096
70,1.2,49.9,1.2,6.78,2.48160435498342,0.709035491585691,149.098793784083
70,1.2,49.9,1.4,6.78,2.35880709394944,0.658975210875268,152.487031395633
70,1.2,49.9,1.6,6.78,2.24599809423241,0.610058625451282,156.836583728365
70,1.4,49.9,0.4,6.78,2.97416301441521,1.13204593195577,111.920665124153
70,1.4,49.9,0.6,6.78,2.76401735504773,0.92151271873876,127.775913378437
70,1.4,49.9,0.8,6.78,2.59882626362731,0.789803144899343,140.174156237173
70,1.4,49.9,1,6.78,2.45842886416347,0.703295367051055,148.911916140678
70,1.4,49.9,1.2,6.78,2.33244490057007,0.643121881489933,154.499710221157
70,1.4,49.9,1.4,6.78,2.21943781591905,0.596961050417177,158.382264410142
70,1.4,49.9,1.6,6.78,2.11562402900416,0.554894558331542,162.419282419479
70,1.6,49.9,0.4,6.78,2.77592022482684,0.991662823725431,119.248386353714
70,1.6,49.9,0.6,6.78,2.58734612231397,0.842296634339534,130.857623024621
70,1.6,49.9,0.8,6.78,2.43907462754119,0.710835757563688,146.172402281023
70,1.6,49.9,1,6.78,2.31149673966132,0.628741711986391,156.613997243871
70,1.6,49.9,1.2,6.78,2.19405454632643,0.58256292822752,160.440548493673
70,1.6,49.9,1.4,6.78,2.08935576936482,0.537196070337154,165.687266031574
70,1.6,49.9,1.6,6.78,1.99042447277397,0.516719823670103,164.096811184661
70,0.4,69.9,0.4,6.78,4.09198541280547,2.30313502778215,75.6875136197925
70,0.4,69.9,0.6,6.78,3.74974269697258,1.8147215419781,88.0239869489195
70,0.4,69.9,0.8,6.78,3.44971821598682,1.54168849801568,95.322747566351
70,0.4,69.9,1,6.78,3.23157162250281,1.37243137768955,100.307338980211
70,0.4,69.9,1.2,6.78,3.05344218421475,1.26607333261431,102.740198890114
70,0.4,69.9,1.4,6.78,2.88748621757822,1.18350690158347,103.934250201065
70,0.4,69.9,1.6,6.78,2.74472901303186,1.12651423574575,103.79402435974
70,0.6,69.9,0.4,6.78,3.74797130366292,1.73433703191886,92.0602864610281
70,0.6,69.9,0.6,6.78,3.44739957259603,1.39531479881556,105.251667542622
70,0.6,69.9,0.8,6.78,3.21243862153088,1.24284734802195,110.109961512645
70,0.6,69.9,1,6.78,3.02254069095479,1.10863525079723,116.142998708166
70,0.6,69.9,1.2,6.78,2.85545886910307,1.01342598942664,120.031002523921
70,0.6,69.9,1.4,6.78,2.70742429887484,0.945180165996423,122.025693606099
70,0.6,69.9,1.6,6.78,2.57676712702123,0.898126946537004,122.22133041811
70,0.8,69.9,0.4,6.78,3.47731606490653,1.46328052510346,101.233939251649
70,0.8,69.9,0.6,6.78,3.21385092806048,1.19842841790794,114.241314595027
70,0.8,69.9,0.8,6.78,3.0039223288785,1.03618671396808,123.498090275659
70,0.8,69.9,1,6.78,2.82807549692094,0.934479430405216,128.923122349017
70,0.8,69.9,1.2,6.78,2.67909882108186,0.860327071388167,132.658385261283
70,0.8,69.9,1.4,6.78,2.54338348451526,0.813136080285193,133.247226223329
70,0.8,69.9,1.6,6.78,2.42088135309255,0.748439858619948,137.792683936951
70,1,69.9,0.4,6.78,3.23978008096262,1.29529186344187,106.550981770969
70,1,69.9,0.6,6.78,3.00019672400048,1.10120919788645,116.061843503527
70,1,69.9,0.8,6.78,2.81115726705286,0.924899226913861,129.479283713081
70,1,69.9,1,6.78,2.65205823142961,0.81261733931472,139.029363021992
70,1,69.9,1.2,6.78,2.51587179339218,0.753564102325471,142.225630131592
70,1,69.9,1.4,6.78,2.3902280529695,0.711311385344993,143.149271202639
70,1,69.9,1.6,6.78,2.27608659348896,0.665766617135333,145.638543828612
70,1.2,69.9,0.4,6.78,3.01706635063693,1.16139296924726,110.666259420129
70,1.2,69.9,0.6,6.78,2.80529630635387,0.927651026731641,128.826044556932
70,1.2,69.9,0.8,6.78,2.63528590327989,0.830805632921206,135.125672598433
70,1.2,69.9,1,6.78,2.49208178997587,0.736672867222116,144.11101584158
70,1.2,69.9,1.2,6.78,2.36183234798176,0.681954135962809,147.537853610145
70,1.2,69.9,1.4,6.78,2.2477793242478,0.63172247218703,151.578256746998
70,1.2,69.9,1.6,6.78,2.14517417551297,0.571681965802717,159.851836481758
70,1.4,69.9,0.4,6.78,2.81414211870097,1.03195145669284,116.17062343339
70,1.4,69.9,0.6,6.78,2.62707566940887,0.859877347229571,130.150438750842
70,1.4,69.9,0.8,6.78,2.47455827481831,0.73655330815402,143.120901622427
70,1.4,69.9,1,6.78,2.3424145814337,0.661653945412255,150.814263842458
70,1.4,69.9,1.2,6.78,2.22254008763302,0.614476868928682,154.082609909457
70,1.4,69.9,1.4,6.78,2.11714506766467,0.563933541696127,159.930852761224
70,1.4,69.9,1.6,6.78,2.01868411271663,0.530529963338944,162.09439964196
70,1.6,69.9,0.4,6.78,2.63322043495044,0.91708972645243,122.316473261136
70,1.6,69.9,0.6,6.78,2.46658516465769,0.795521843572983,132.085020594841
70,1.6,69.9,0.8,6.78,2.32417501372457,0.680982994544299,145.392539858696
70,1.6,69.9,1,6.78,2.20011757135298,0.609776323080075,153.703902617411
70,1.6,69.9,1.2,6.78,2.09158936394085,0.565364487583153,157.600452972954
70,1.6,69.9,1.4,6.78,1.99314029638181,0.513418076656258,165.377444380248
70,1.6,69.9,1.6,6.78,1.89912078550482,0.500246965536116,161.725196086037
70,0.4,89.9,0.4,6.78,3.82489424811358,3.25307713840325,50.0881086434184
70,0.4,89.9,0.6,6.78,3.69880656391886,2.13525950738425,73.7939092172428
70,0.4,89.9,0.8,6.78,3.27906616343691,1.60255800056157,87.1657728781259
70,0.4,89.9,1,6.78,3.06177968933831,1.49013497214757,87.5301943302426
70,0.4,89.9,1.2,6.78,2.87492663456767,1.45614475667686,84.1069293911035
70,0.4,89.9,1.4,6.78,2.73193770246632,1.33665469987967,87.0685123489579
70,0.4,89.9,1.6,6.78,2.58379362940174,1.31820238005707,83.4997728204183
70,0.6,89.9,0.4,6.78,3.47455682967183,1.81343218895567,81.6220806473434
70,0.6,89.9,0.6,6.78,3.27594232424289,1.47316662048965,94.7313964500649
70,0.6,89.9,0.8,6.78,3.0550884342338,1.22952866785594,105.850932678187
70,0.6,89.9,1,6.78,2.86634022786155,1.38686194438747,88.0448726944885
70,0.6,89.9,1.2,6.78,2.7090088884968,1.02061178067441,113.073130288921
70,0.6,89.9,1.4,6.78,2.56317724501835,1.35794245478303,80.4094024613064
70,0.6,89.9,1.6,6.78,2.45223400174066,0.897410962149531,116.407269366768
70,0.8,89.9,0.4,6.78,3.28047792166984,1.51393437777018,92.3080614646052
70,0.8,89.9,0.6,6.78,3.04356090302686,1.23235811590709,105.209420691784
70,0.8,89.9,0.8,6.78,2.85017796187614,0.967913728162634,125.442554778508
70,0.8,89.9,1,6.78,2.68294555943279,0.893828886844822,127.869520451738
70,0.8,89.9,1.2,6.78,2.54441405751906,0.823832835377059,131.570416948405
70,0.8,89.9,1.4,6.78,2.41740836594376,0.777199564739817,132.503403651717
70,0.8,89.9,1.6,6.78,2.30032137405009,0.694484223602182,141.102819737577
70,1,89.9,0.4,6.78,3.05890281530807,1.21269139909343,107.454583222493
70,1,89.9,0.6,6.78,2.84574005557406,0.999610551792579,121.27574669565
70,1,89.9,0.8,6.78,2.66410916717889,0.912789359838234,124.334316194256
70,1,89.9,1,6.78,2.51836285758638,0.791965711508624,135.463249310486
70,1,89.9,1.2,6.78,2.39471463988348,0.703407017560576,145.029595170049
70,1,89.9,1.4,6.78,2.27473937029758,0.662889410292544,146.184095629837
70,1,89.9,1.6,6.78,2.16254036117041,0.662001308745169,139.16016531429
70,1.2,89.9,0.4,6.78,2.86122071445066,1.10680092982608,110.126391116055
70,1.2,89.9,0.6,6.78,2.67307904330132,0.932089047285539,122.169826913933
70,1.2,89.9,0.8,6.78,2.50556945118566,0.802506898414213,133.004775121527
70,1.2,89.9,1,6.78,2.3670866364807,0.737478910584122,136.733241729846
70,1.2,89.9,1.2,6.78,2.24942344677066,0.667226474235105,143.617548757178
70,1.2,89.9,1.4,6.78,2.1384357149195,0.628447830355588,144.956111422351
70,1.2,89.9,1.6,6.78,2.0380140116548,0.591763987159566,146.712864263791
70,1.4,89.9,0.4,6.78,2.6631653637747,1.07806818233803,105.235305820111
70,1.4,89.9,0.6,6.78,2.50348760009391,0.866082899527948,123.138977534607
70,1.4,89.9,0.8,6.78,2.34909847634687,0.71064709422558,140.817555447802
70,1.4,89.9,1,6.78,2.22466851689579,0.658323556680851,143.957890934717
70,1.4,89.9,1.2,6.78,2.11099310460208,0.621732967244187,144.641354661488
70,1.4,89.9,1.4,6.78,2.01329668265107,0.554369937389526,154.709744547221
70,1.4,89.9,1.6,6.78,1.91851752549819,0.531575924803973,153.74819632109
70,1.6,89.9,0.4,6.78,2.49514898633502,0.896275346737135,118.594512477746
70,1.6,89.9,0.6,6.78,2.3374095437325,0.745230598146857,133.614532676795
70,1.6,89.9,0.8,6.78,2.20565096711076,0.644660706264938,145.752210902943
70,1.6,89.9,1,6.78,2.09317163571282,0.591451103462243,150.763272885469
70,1.6,89.9,1.2,6.78,1.98592425773159,0.556381003670908,152.054735221833
70,1.6,89.9,1.4,6.78,1.89722828243352,0.510781284140716,158.231948738584
70,1.6,89.9,1.6,6.78,1.80897283864509,0.489711526692199,157.362512790268
75,0.4,9.9,0.4,6.78,5.46866488975447,3.38506455905521,68.8214657231347
75,0.4,9.9,0.6,6.78,4.93639749695686,2.63749667785068,79.7311015705958
75,0.4,9.9,0.8,6.78,4.52255158441291,2.26931113527276,84.8983103911424
75,0.4,9.9,1,6.78,4.24050467256266,2.02615904363447,89.1566159524476
75,0.4,9.9,1.2,6.78,3.9921286510353,1.85811983844694,91.5251334033609
75,0.4,9.9,1.4,6.78,3.77206074747645,1.68526727036432,95.3497270275707
75,0.4,9.9,1.6,6.78,3.57423721808655,1.58278722095903,96.198965056757
75,0.6,9.9,0.4,6.78,5.06950583597441,2.83903062231707,76.0685455721561
75,0.6,9.9,0.6,6.78,4.59258648671334,2.19796905335512,89.0113386366739
75,0.6,9.9,0.8,6.78,4.24790585527692,1.85712887295197,97.441150533139
75,0.6,9.9,1,6.78,3.97501082846916,1.62787372725624,104.022470587632
75,0.6,9.9,1.2,6.78,3.74252031912258,1.46937762747605,108.502640216848
75,0.6,9.9,1.4,6.78,3.53758488005328,1.36850612753524,110.120882955129
75,0.6,9.9,1.6,6.78,3.35871365495888,1.24499388128754,114.925215057063
75,0.8,9.9,0.4,6.78,4.71989467972123,2.4429855758442,82.3040046862586
75,0.8,9.9,0.6,6.78,4.29403887644425,1.90835593170759,95.855305377923
75,0.8,9.9,0.8,6.78,3.95343553575231,1.6032572111805,105.046363333173
75,0.8,9.9,1,6.78,3.7248653156844,1.38310293520451,114.726998934938
75,0.8,9.9,1.2,6.78,3.51125037255879,1.25513401086396,119.173930333318
75,0.8,9.9,1.4,6.78,3.32476295962139,1.12863955112217,125.491694768546
75,0.8,9.9,1.6,6.78,3.15498538110374,1.08757430567123,123.579938512311
75,1,9.9,0.4,6.78,4.38771963509013,2.1471846138537,87.0520584848874
75,1,9.9,0.6,6.78,4.00496117856854,1.65172858841772,103.292594749614
75,1,9.9,0.8,6.78,3.7220658810096,1.3822041369113,114.715322312244
75,1,9.9,1,6.78,3.49608249366281,1.24406987507829,119.714418431847
75,1,9.9,1.2,6.78,3.29979521049445,1.0851564212815,129.54009327488
75,1,9.9,1.4,6.78,3.12696602395257,1.01492739398309,131.249527896135
75,1,9.9,1.6,6.78,2.972722556977,0.928929544234847,136.326776298449
75,1.2,9.9,0.4,6.78,4.09546210457764,1.86671233178918,93.4620015464193
75,1.2,9.9,0.6,6.78,3.74901123033112,1.46320257213508,109.149524400904
75,1.2,9.9,0.8,6.78,3.48872656674969,1.2450961335886,119.364067652622
75,1.2,9.9,1,6.78,3.28202441587907,1.09467533609142,127.722095889654
75,1.2,9.9,1.2,6.78,3.10099156496254,0.978020912695549,135.070966004221
75,1.2,9.9,1.4,6.78,2.94458504290611,0.892461297167263,140.554344008463
75,1.2,9.9,1.6,6.78,2.79987993142751,0.838069523197616,142.320978927447
75,1.4,9.9,0.4,6.78,3.81677533131314,1.68964717248711,96.2299218174041
75,1.4,9.9,0.6,6.78,3.50471403406373,1.31256614947302,113.74726160154
75,1.4,9.9,0.8,6.78,3.27434715964905,1.12756721599031,123.706307862252
75,1.4,9.9,1,6.78,3.08623714057427,0.979927651532331,134.166732430666
75,1.4,9.9,1.2,6.78,2.92028637453151,0.88903595136815,139.931561597681
75,1.4,9.9,1.4,6.78,2.77406477234531,0.800921235513413,147.549027329098
75,1.4,9.9,1.6,6.78,2.64193112656645,0.741621896739569,151.756922132163
75,1.6,9.9,0.4,6.78,3.55876273634177,1.52803209852013,99.2147218908503
75,1.6,9.9,0.6,6.78,3.28182554421362,1.1708797501561,119.402318037732
75,1.6,9.9,0.8,6.78,3.07708055037084,1.00862911756749,129.962161543719
75,1.6,9.9,1,6.78,2.90335033381196,0.880639743161993,140.44643644397
75,1.6,9.9,1.2,6.78,2.75094062473955,0.794278695600897,147.542747038189
75,1.6,9.9,1.4,6.78,2.61558931754033,0.731391624581335,152.345325979867
75,1.6,9.9,1.6,6.78,2.49217756402378,0.664204506936544,159.84046194156
75,0.4,29.9,0.4,6.78,5.14400471041042,2.97656435577314,73.6199711694262
75,0.4,29.9,0.6,6.78,4.64605429308337,2.33227093077714,84.8623088626865
75,0.4,29.9,0.8,6.78,4.30437423213452,1.98626445809952,92.3171765828542
75,0.4,29.9,1,6.78,4.02240799598292,1.79499574628049,95.462380027139
75,0.4,29.9,1.2,6.78,3.79058927237172,1.6445719002975,98.1891331489007
75,0.4,29.9,1.4,6.78,3.58691971674554,1.52343894588072,100.301208244337
75,0.4,29.9,1.6,6.78,3.4000771718114,1.44200688903263,100.445619449959
75,0.6,29.9,0.4,6.78,4.76348695503781,2.45954727961714,82.5048287281269
75,0.6,29.9,0.6,6.78,4.33444328684486,1.91053082775106,96.6471022913908
75,0.6,29.9,0.8,6.78,4.01318988326895,1.6552270435621,103.286056843501
75,0.6,29.9,1,6.78,3.77223147320416,1.43519852714694,111.968514511071
75,0.6,29.9,1.2,6.78,3.5576517906603,1.30666649318942,115.986714439294
75,0.6,29.9,1.4,6.78,3.36885204731395,1.22316140539683,117.329638096936
75,0.6,29.9,1.6,6.78,3.20159727921537,1.12153103799394,121.608790031634
75,0.8,29.9,0.4,6.78,4.43302976790832,2.0884791357214,90.4232409350669
75,0.8,29.9,0.6,6.78,4.04674938231997,1.61224384546196,106.926448833202
75,0.8,29.9,0.8,6.78,3.76640889661161,1.39944999743055,114.651474269128
75,0.8,29.9,1,6.78,3.53996324322246,1.26298269604225,119.401811148047
75,0.8,29.9,1.2,6.78,3.34099367809359,1.11785453299548,127.320965653686
75,0.8,29.9,1.4,6.78,3.16833592705502,1.04744695258269,128.857216777282
75,0.8,29.9,1.6,6.78,3.01506976818887,0.947826155545528,135.512151112184
75,1,29.9,0.4,6.78,4.11018093645119,1.79518957835863,97.534931761949
75,1,29.9,0.6,6.78,3.78621906490958,1.4721484570122,109.562943669774
75,1,29.9,0.8,6.78,3.53471415482297,1.24370909713724,121.072371791651
75,1,29.9,1,6.78,3.32327827338875,1.10256673448218,128.401880809039
75,1,29.9,1.2,6.78,3.14290458420469,0.966882629667909,138.473605595962
75,1,29.9,1.4,6.78,2.98431736749889,0.900921346371536,141.113216566839
75,1,29.9,1.6,6.78,2.83850446005429,0.832168055620169,145.307524019787
75,1.2,29.9,0.4,6.78,3.85396685892915,1.65226194833751,99.3661897343434
75,1.2,29.9,0.6,6.78,3.5441477641451,1.28839549783821,117.185043090872
75,1.2,29.9,0.8,6.78,3.31471630513264,1.10152075900237,128.192684027255
75,1.2,29.9,1,6.78,3.12427408935527,0.966870182177138,137.654534557406
75,1.2,29.9,1.2,6.78,2.95970293528612,0.896808747942046,140.591106661615
75,1.2,29.9,1.4,6.78,2.81053991815181,0.816367418536962,146.660667277987
75,1.2,29.9,1.6,6.78,2.67965781423762,0.739397103131267,154.387152329795
75,1.4,29.9,0.4,6.78,3.59957524732218,1.45770412936393,105.19411273261
75,1.4,29.9,0.6,6.78,3.32260701995391,1.16405371108393,121.594945047076
75,1.4,29.9,0.8,6.78,3.11143090264831,0.98397760019267,134.705246513554
75,1.4,29.9,1,6.78,2.93842899956138,0.874323910162178,143.170126422427
75,1.4,29.9,1.2,6.78,2.78904722662869,0.768521893763791,154.599891986964
75,1.4,29.9,1.4,6.78,2.6527648214205,0.720133475824064,156.926147152499
75,1.4,29.9,1.6,6.78,2.52556328630874,0.683812875358997,157.336883726403
75,1.6,29.9,0.4,6.78,3.3687709166688,1.3605143455552,105.48189317739
75,1.6,29.9,0.6,6.78,3.11953672767304,1.06129906091472,125.216593709188
75,1.6,29.9,0.8,6.78,2.92832991115794,0.885966935913896,140.803046440932
75,1.6,29.9,1,6.78,2.77053196100186,0.778716032560556,151.563145719096
75,1.6,29.9,1.2,6.78,2.62883129240746,0.719191394504959,155.714048308813
75,1.6,29.9,1.4,6.78,2.50117924436282,0.668949208285052,159.279995315999
75,1.6,29.9,1.6,6.78,2.38708072174616,0.620243596494424,163.951116442457
75,0.4,49.9,0.4,6.78,4.88939759757471,2.76768020633935,75.257365172852
75,0.4,49.9,0.6,6.78,4.4052276562454,2.13463145539324,87.9133874593607
75,0.4,49.9,0.8,6.78,4.07718633442587,1.82977603175149,94.9231600393124
75,0.4,49.9,1,6.78,3.81715929025468,1.64301257631266,98.9712277929689
75,0.4,49.9,1.2,6.78,3.60212261497389,1.50169171118763,102.185028541239
75,0.4,49.9,1.4,6.78,3.41171004835273,1.40063353382434,103.76649723767
75,0.4,49.9,1.6,6.78,3.23885513892011,1.33650200249486,103.236072182798
75,0.6,49.9,0.4,6.78,4.50593795126468,2.24587033877656,85.4692887252839
75,0.6,49.9,0.6,6.78,4.09970324206792,1.75227382336597,99.6689792161945
75,0.6,49.9,0.8,6.78,3.80344378104001,1.49055403802002,108.702326236525
75,0.6,49.9,1,6.78,3.57003481529971,1.33511291452832,113.910567835028
75,0.6,49.9,1.2,6.78,3.37901825191934,1.18262080223244,121.717937852131
75,0.6,49.9,1.4,6.78,3.20544194012603,1.12013549308817,121.90651568212
75,0.6,49.9,1.6,6.78,3.04916296876192,1.26073043697623,103.031010936005
75,0.8,49.9,0.4,6.78,4.1853617364646,1.89112694525688,94.2805004607293
75,0.8,49.9,0.6,6.78,3.82504717049922,1.50198218294212,108.48796841761
75,0.8,49.9,0.8,6.78,3.56155602701718,1.28376859049474,118.185064653408
75,0.8,49.9,1,6.78,3.35863701396409,1.13026010340587,126.588494289459
75,0.8,49.9,1.2,6.78,3.17571351540916,1.03278582613671,130.990744494341
75,0.8,49.9,1.4,6.78,3.01475869852326,0.950292826696492,135.146458064083
75,0.8,49.9,1.6,6.78,2.87171503929673,0.894550115374709,136.755949368893
75,1,49.9,0.4,6.78,3.89795538629836,1.65220599507741,100.503742179176
75,1,49.9,0.6,6.78,3.58348939676556,1.30525946953808,116.955010786936
75,1,49.9,0.8,6.78,3.34821869815236,1.08885685157555,130.994358187043
75,1,49.9,1,6.78,3.15530978017651,0.999283645211729,134.512543926671
