N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
3,50,1.6,89.9,1,6.78,0.573364212,0.178835229,136.5799877
3,50,1.6,89.9,1.2,6.78,0.555732585,0.172053963,137.5975632
3,50,1.8,89.9,0.4,6.78,0.598263603,0.215940788,118.0232211
3,50,1.8,89.9,0.6,6.78,0.578408592,0.187010328,131.7585195
3,50,1.8,89.9,0.8,6.78,0.562520509,0.173932083,137.7743039
3,50,1.8,89.9,1,6.78,0.544156905,0.16781222,138.1370333
3,50,1.8,89.9,1.2,6.78,0.530109219,0.151727689,148.8367154
3,55,0.8,9.9,0.4,6.78,1.091734347,0.431858091,107.6925041
3,55,0.8,9.9,0.6,6.78,1.049138587,0.412453196,108.359689
3,55,0.8,9.9,0.8,6.78,1.013326348,0.387524698,111.3934132
3,55,0.8,9.9,1,6.78,0.976106663,0.385359345,107.9048448
3,55,0.8,9.9,1.2,6.78,0.946174989,0.368792443,109.2946774
3,55,1,9.9,0.4,6.78,1.030075686,0.387259389,113.3122184
3,55,1,9.9,0.6,6.78,0.991173333,0.368149628,114.6924436
3,55,1,9.9,0.8,6.78,0.957246798,0.346261515,117.7685316
3,55,1,9.9,1,6.78,0.926328493,0.32937991,119.8056994
3,55,1,9.9,1.2,6.78,0.89812093,0.320157402,119.5035571
3,55,1.2,9.9,0.4,6.78,0.972870311,0.35707681,116.065425
3,55,1.2,9.9,0.6,6.78,0.939629232,0.324949987,123.1826542
3,55,1.2,9.9,0.8,6.78,0.909601068,0.282947882,136.9474898
3,55,1.2,9.9,1,6.78,0.881625222,0.286893272,130.9101152
3,55,1.2,9.9,1.2,6.78,0.853273989,0.28494846,127.5650652
3,55,1.4,9.9,0.4,6.78,0.923682122,0.307968379,127.7691401
3,55,1.4,9.9,0.6,6.78,0.892244864,0.294951013,128.8675961
3,55,1.4,9.9,0.8,6.78,0.865870239,0.268420929,137.4187521
3,55,1.4,9.9,1,6.78,0.836062978,0.270872948,131.4870314
3,55,1.4,9.9,1.2,6.78,0.811552811,0.261984367,131.9626327
3,55,1.6,9.9,0.4,6.78,0.878479527,0.280865535,133.2424951
3,55,1.6,9.9,0.6,6.78,0.848282069,0.267590746,135.0450778
3,55,1.6,9.9,0.8,6.78,0.82128577,0.256823133,136.2290476
3,55,1.6,9.9,1,6.78,0.795548962,0.249321833,135.9302652
3,55,1.6,9.9,1.2,6.78,0.772936827,0.235757239,139.6653019
3,55,1.8,9.9,0.4,6.78,0.834906107,0.262099585,135.7003184
3,55,1.8,9.9,0.6,6.78,0.805213429,0.255296327,134.3618595
3,55,1.8,9.9,0.8,6.78,0.783522584,0.232479365,143.5742876
3,55,1.8,9.9,1,6.78,0.758663983,0.227878849,141.8257248
3,55,1.8,9.9,1.2,6.78,0.740181884,0.208641673,151.1287036
3,55,0.8,29.9,0.4,6.78,1.046000839,0.39927903,111.6002311
3,55,0.8,29.9,0.6,6.78,1.003379567,0.389471162,109.7487315
3,55,0.8,29.9,0.8,6.78,0.970306368,0.365095295,113.2171472
3,55,0.8,29.9,1,6.78,0.937956039,0.352896284,113.2256861
3,55,0.8,29.9,1.2,6.78,0.907718477,0.343113484,112.6997499
3,55,1,29.9,0.4,6.78,0.987973963,0.346682745,121.4011595
3,55,1,29.9,0.6,6.78,0.951910951,0.329964158,122.8963877
3,55,1,29.9,0.8,6.78,0.91701078,0.327376304,119.3264613
3,55,1,29.9,1,6.78,0.888539087,0.307557214,123.0722615
3,55,1,29.9,1.2,6.78,0.862578237,0.297635205,123.4592857
3,55,1.2,29.9,0.4,6.78,0.935560112,0.313952842,126.9453629
3,55,1.2,29.9,0.6,6.78,0.903131691,0.292511554,131.5278192
3,55,1.2,29.9,0.8,6.78,0.873395204,0.28258694,131.6643739
3,55,1.2,29.9,1,6.78,0.843753453,0.280432924,128.1728749
3,55,1.2,29.9,1.2,6.78,0.819398834,0.263657596,132.3928761
3,55,1.4,29.9,0.4,6.78,0.887438058,0.285264794,132.525495
3,55,1.4,29.9,0.6,6.78,0.857313567,0.268149443,136.1985107
3,55,1.4,29.9,0.8,6.78,0.831281455,0.250190214,141.5426544
3,55,1.4,29.9,1,6.78,0.801633295,0.255524883,133.6448142
3,55,1.4,29.9,1.2,6.78,0.777893191,0.248041178,133.5997812
3,55,1.6,29.9,0.4,6.78,0.841958562,0.266234261,134.7213223
3,55,1.6,29.9,0.6,6.78,0.815880265,0.242563351,143.2883251
3,55,1.6,29.9,0.8,6.78,0.79026868,0.236968313,142.0672766
3,55,1.6,29.9,1,6.78,0.765485708,0.22929328,142.2182474
3,55,1.6,29.9,1.2,6.78,0.745637791,0.214289416,148.2302198
3,55,1.8,29.9,0.4,6.78,0.8025757,0.240036689,142.4354003
3,55,1.8,29.9,0.6,6.78,0.77456771,0.235442269,140.1472294
3,55,1.8,29.9,0.8,6.78,0.753917772,0.214198821,149.9396414
3,55,1.8,29.9,1,6.78,0.730678111,0.212895632,146.2072497
3,55,1.8,29.9,1.2,6.78,0.709774641,0.202808903,149.0881152
3,55,0.8,49.9,0.4,6.78,0.999975613,0.369464026,115.2993376
3,55,0.8,49.9,0.6,6.78,0.961139508,0.352567421,116.1325101
3,55,0.8,49.9,0.8,6.78,0.928065329,0.338244575,116.8845933
3,55,0.8,49.9,1,6.78,0.894712747,0.338714392,112.5277244
3,55,0.8,49.9,1.2,6.78,0.867446503,0.324763366,113.7850561
3,55,1,49.9,0.4,6.78,0.94464556,0.326777746,123.147607
3,55,1,49.9,0.6,6.78,0.909715942,0.309528678,125.202925
3,55,1,49.9,0.8,6.78,0.877565572,0.299544982,124.8035935
3,55,1,49.9,1,6.78,0.850883613,0.289095702,125.3828355
3,55,1,49.9,1.2,6.78,0.824603062,0.280328946,125.3102396
3,55,1.2,49.9,0.4,6.78,0.894191179,0.29505265,129.1042157
3,55,1.2,49.9,0.6,6.78,0.86312606,0.27633688,133.0592105
3,55,1.2,49.9,0.8,6.78,0.833465271,0.294946594,120.3798188
3,55,1.2,49.9,1,6.78,0.809171524,0.257427812,133.9043504
3,55,1.2,49.9,1.2,6.78,0.786488367,0.242582682,138.1153893
3,55,1.4,49.9,0.4,6.78,0.848558695,0.269792183,133.9868225
3,55,1.4,49.9,0.6,6.78,0.819777409,0.254680153,137.1230314
3,55,1.4,49.9,0.8,6.78,0.793572302,0.242380109,139.4758725
3,55,1.4,49.9,1,6.78,0.769709261,0.235585484,139.1834979
3,55,1.4,49.9,1.2,6.78,0.749421552,0.218777402,145.9262026
3,55,1.6,49.9,0.4,6.78,0.806734962,0.246893966,139.197029
3,55,1.6,49.9,0.6,6.78,0.779162711,0.237603939,139.6960369
3,55,1.6,49.9,0.8,6.78,0.756880094,0.21995241,146.5912072
3,55,1.6,49.9,1,6.78,0.735330362,0.208757344,150.0549399
3,55,1.6,49.9,1.2,6.78,0.713139669,0.205472684,147.8529738
3,55,1.8,49.9,0.4,6.78,0.768236272,0.230077751,142.242621
3,55,1.8,49.9,0.6,6.78,0.743249183,0.216769559,146.0648471
3,55,1.8,49.9,0.8,6.78,0.721389769,0.206136205,149.0820188
3,55,1.8,49.9,1,6.78,0.70044552,0.197590382,151.0143169
3,55,1.8,49.9,1.2,6.78,0.677619156,0.197377668,146.2504545
3,55,0.8,69.9,0.4,6.78,0.952384906,0.367345581,110.4453018
3,55,0.8,69.9,0.6,6.78,0.916271142,0.347414809,112.3531478
3,55,0.8,69.9,0.8,6.78,0.885107606,0.329393429,114.469742
3,55,0.8,69.9,1,6.78,0.856622656,0.315047449,115.8305589
3,55,0.8,69.9,1.2,6.78,0.830024023,0.307787856,114.8811418
3,55,1,69.9,0.4,6.78,0.901276482,0.320157256,119.9234881
3,55,1,69.9,0.6,6.78,0.868112462,0.299812197,123.3491769
3,55,1,69.9,0.8,6.78,0.837914417,0.293264869,121.716424
3,55,1,69.9,1,6.78,0.812647641,0.27749952,124.7525996
3,55,1,69.9,1.2,6.78,0.790302092,0.260314576,129.3314682
3,55,1.2,69.9,0.4,6.78,0.851928358,0.294272547,123.328341
3,55,1.2,69.9,0.6,6.78,0.822182982,0.272267528,128.6418265
3,55,1.2,69.9,0.8,6.78,0.799133603,0.251114776,135.5678433
3,55,1.2,69.9,1,6.78,0.770473835,0.249881943,131.3507576
3,55,1.2,69.9,1.2,6.78,0.747820587,0.24210711,131.5828947
3,55,1.4,69.9,0.4,6.78,0.810803792,0.259948086,132.8736022
3,55,1.4,69.9,0.6,6.78,0.780822699,0.2509296,132.5592681
3,55,1.4,69.9,0.8,6.78,0.757897694,0.237219754,136.103501
3,55,1.4,69.9,1,6.78,0.736806766,0.221296314,141.8368205
3,55,1.4,69.9,1.2,6.78,0.715340421,0.21353558,142.7092355
3,55,1.6,69.9,0.4,6.78,0.771338198,0.244983556,134.1273877
3,55,1.6,69.9,0.6,6.78,0.746675277,0.223834796,142.1064316
3,55,1.6,69.9,0.8,6.78,0.721657204,0.218833234,140.4841198
3,55,1.6,69.9,1,6.78,0.70222164,0.204935828,145.9707639
3,55,1.6,69.9,1.2,6.78,0.681111677,0.201159848,144.2402909
3,55,1.8,69.9,0.4,6.78,0.731622098,0.230548297,135.1868532
3,55,1.8,69.9,0.6,6.78,0.711490743,0.205630029,147.3982338
3,55,1.8,69.9,0.8,6.78,0.688044723,0.202047801,145.0681602
3,55,1.8,69.9,1,6.78,0.669993619,0.189776617,150.3964301
3,55,1.8,69.9,1.2,6.78,0.650164104,0.187903763,147.3998605
3,55,0.8,89.9,0.4,6.78,0.904934228,0.347655388,110.8862285
3,55,0.8,89.9,0.6,6.78,0.871115745,0.331257005,112.0263936
3,55,0.8,89.9,0.8,6.78,0.842098807,0.362100394,99.07033169
3,55,0.8,89.9,1,6.78,0.815198379,0.325189665,106.7913642
3,55,0.8,89.9,1.2,6.78,0.787111335,0.323986169,103.4949737
3,55,1,89.9,0.4,6.78,0.857583312,0.303725765,120.2829993
3,55,1,89.9,0.6,6.78,0.824454286,0.299421451,117.2987088
3,55,1,89.9,0.8,6.78,0.800115858,0.276165522,123.4221142
3,55,1,89.9,1,6.78,0.774524209,0.271070343,121.7201708
3,55,1,89.9,1.2,6.78,0.749684501,0.269872403,118.3394694
3,55,1.2,89.9,0.4,6.78,0.812234523,0.278888042,124.0683805
3,55,1.2,89.9,0.6,6.78,0.784724165,0.259175862,128.9828704
3,55,1.2,89.9,0.8,6.78,0.760558895,0.243891616,132.8451002
3,55,1.2,89.9,1,6.78,0.737821843,0.235284957,133.5878344
3,55,1.2,89.9,1.2,6.78,0.714940491,0.231668087,131.4659377
3,55,1.4,89.9,0.4,6.78,0.767551506,0.283619743,115.2870778
3,55,1.4,89.9,0.6,6.78,0.742095996,0.244182572,129.4657782
3,55,1.4,89.9,0.8,6.78,0.722688082,0.232712715,132.2940591
3,55,1.4,89.9,1,6.78,0.699634519,0.22911203,130.0867005
3,55,1.4,89.9,1.2,6.78,0.682279227,0.201442551,144.2847723
3,55,1.6,89.9,0.4,6.78,0.731793603,0.243364509,128.0975805
3,55,1.6,89.9,0.6,6.78,0.710931393,0.218200108,138.7977072
3,55,1.6,89.9,0.8,6.78,0.688226501,0.211396823,138.6891537
3,55,1.6,89.9,1,6.78,0.667110485,0.208468385,136.3223696
3,55,1.6,89.9,1.2,6.78,0.650384336,0.193645126,143.0780674
3,55,1.8,89.9,0.4,6.78,0.697128532,0.231713379,128.1655511
3,55,1.8,89.9,0.6,6.78,0.679219728,0.192453885,150.3464477
3,55,1.8,89.9,0.8,6.78,0.657541708,0.195447644,143.3185576
3,55,1.8,89.9,1,6.78,0.641203899,0.178299077,153.1992438
3,55,1.8,89.9,1.2,6.78,0.616633868,0.186620092,140.7597661
3,60,0.8,9.9,0.4,6.78,1.235651515,0.500046709,105.2676663
3,60,0.8,9.9,0.6,6.78,1.192136978,0.455056944,111.6014855
3,60,0.8,9.9,0.8,6.78,1.147792703,0.449862144,108.6909972
3,60,0.8,9.9,1,6.78,1.11129586,0.42697992,110.8745337
3,60,0.8,9.9,1.2,6.78,1.078253673,0.41136392,111.6617192
3,60,1,9.9,0.4,6.78,1.172722494,0.436913025,114.3430641
3,60,1,9.9,0.6,6.78,1.130646161,0.398074219,120.996337
3,60,1,9.9,0.8,6.78,1.092403763,0.384908276,120.902561
3,60,1,9.9,1,6.78,1.057213992,0.373608322,120.5468658
3,60,1,9.9,1.2,6.78,1.027232666,0.353392158,123.8287462
3,60,1.2,9.9,0.4,6.78,1.112753607,0.385425178,122.9896289
3,60,1.2,9.9,0.6,6.78,1.073996975,0.356031465,128.5062468
3,60,1.2,9.9,0.8,6.78,1.038501263,0.345121468,128.1871866
3,60,1.2,9.9,1,6.78,1.007839361,0.327088978,131.2607762
3,60,1.2,9.9,1.2,6.78,0.978788581,0.313018512,133.2074251
3,60,1.4,9.9,0.4,6.78,1.057144937,0.353983536,127.2216528
3,60,1.4,9.9,0.6,6.78,1.024184177,0.314627019,138.6729034
3,60,1.4,9.9,0.8,6.78,0.990853497,0.306397889,137.7632057
3,60,1.4,9.9,1,6.78,0.957869058,0.30976587,131.7292264
3,60,1.4,9.9,1.2,6.78,0.931856043,0.293702951,135.1605896
3,60,1.6,9.9,0.4,6.78,1.007656642,0.316384432,135.6772489
3,60,1.6,9.9,0.6,6.78,0.975284401,0.295620759,140.54193
3,60,1.6,9.9,0.8,6.78,0.946097878,0.276922986,145.5414255
3,60,1.6,9.9,1,6.78,0.919232184,0.264901158,147.8260344
3,60,1.6,9.9,1.2,6.78,0.894447694,0.252429837,150.9467702
3,60,1.8,9.9,0.4,6.78,0.96105983,0.292731267,139.8591471
3,60,1.8,9.9,0.6,6.78,0.931208173,0.272874117,145.3764294
3,60,1.8,9.9,0.8,6.78,0.904836463,0.252194252,152.8426191
3,60,1.8,9.9,1,6.78,0.878285313,0.245743646,152.2519575
3,60,1.8,9.9,1.2,6.78,0.854663382,0.236669066,153.837836
3,60,0.8,29.9,0.4,6.78,1.18551902,0.444723484,113.5606907
3,60,0.8,29.9,0.6,6.78,1.140996569,0.422918072,114.9311248
3,60,0.8,29.9,0.8,6.78,1.100817775,0.409897329,114.4062912
3,60,0.8,29.9,1,6.78,1.065999721,0.392069698,115.8252842
3,60,0.8,29.9,1.2,6.78,1.034890873,0.372938704,118.2133871
3,60,1,29.9,0.4,6.78,1.123368551,0.387854257,123.3852545
3,60,1,29.9,0.6,6.78,1.082986055,0.366878856,125.7505067
3,60,1,29.9,0.8,6.78,1.047980142,0.348295767,128.1782738
3,60,1,29.9,1,6.78,1.011962942,0.354424403,121.6327581
3,60,1,29.9,1.2,6.78,0.986258635,0.32323706,129.980808
3,60,1.2,29.9,0.4,6.78,1.066268754,0.347931225,130.5517925
3,60,1.2,29.9,0.6,6.78,1.027784349,0.337744519,129.6352925
3,60,1.2,29.9,0.8,6.78,0.995854363,0.320926138,132.1905177
3,60,1.2,29.9,1,6.78,0.96783707,0.298878611,137.9484987
3,60,1.2,29.9,1.2,6.78,0.9410279,0.284789214,140.7630035
3,60,1.4,29.9,0.4,6.78,1.011479712,0.326496724,131.9738575
3,60,1.4,29.9,0.6,6.78,0.981981663,0.287497829,145.5051521
3,60,1.4,29.9,0.8,6.78,0.952968076,0.271993509,149.2551668
3,60,1.4,29.9,1,6.78,0.920845534,0.27937204,140.4149695
3,60,1.4,29.9,1.2,6.78,0.897224959,0.263373479,145.1238757
3,60,1.6,29.9,0.4,6.78,0.967804409,0.284171706,145.0829319
3,60,1.6,29.9,0.6,6.78,0.934534372,0.277895119,143.2596621
3,60,1.6,29.9,0.8,6.78,0.908679857,0.258386411,149.8134459
3,60,1.6,29.9,1,6.78,0.883693403,0.297761867,126.4276591
3,60,1.6,29.9,1.2,6.78,0.856484414,0.243888305,149.6022242
3,60,1.8,29.9,0.4,6.78,0.919688674,0.280486459,139.6813747
3,60,1.8,29.9,0.6,6.78,0.894980608,0.249898158,152.5668333
3,60,1.8,29.9,0.8,6.78,0.867011797,0.241461767,152.9629302
3,60,1.8,29.9,1,6.78,0.845034682,0.225720761,159.4823366
3,60,1.8,29.9,1.2,6.78,0.822807948,0.215062487,162.9834008
3,60,0.8,49.9,0.4,6.78,1.131292927,0.416396291,115.7384819
3,60,0.8,49.9,0.6,6.78,1.090948364,0.390198908,119.1043733
3,60,0.8,49.9,0.8,6.78,1.053472309,0.376601895,119.1654029
3,60,0.8,49.9,1,6.78,1.019881782,0.360884904,120.3900739
3,60,0.8,49.9,1.2,6.78,0.988615217,0.356480792,118.1410207
3,60,1,49.9,0.4,6.78,1.06899936,0.380121468,119.8021491
3,60,1,49.9,0.6,6.78,1.034229999,0.349592233,126.0273829
3,60,1,49.9,0.8,6.78,1.001855294,0.329160234,129.6603523
3,60,1,49.9,1,6.78,0.969868979,0.322869406,127.9663364
3,60,1,49.9,1.2,6.78,0.942293603,0.308359121,130.1784227
3,60,1.2,49.9,0.4,6.78,1.019587954,0.324537861,133.8347488
3,60,1.2,49.9,0.6,6.78,0.981491404,0.325249765,128.5520691
3,60,1.2,49.9,0.8,6.78,0.953251814,0.296269143,137.066329
3,60,1.2,49.9,1,6.78,0.926499127,0.278572592,141.6824934
3,60,1.2,49.9,1.2,6.78,0.899569014,0.271201473,141.3032027
3,60,1.4,49.9,0.4,6.78,0.971023408,0.291230991,142.0370595
3,60,1.4,49.9,0.6,6.78,0.938590465,0.276824496,144.4379057
3,60,1.4,49.9,0.8,6.78,0.908735094,0.271580188,142.5439461
3,60,1.4,49.9,1,6.78,0.880924005,0.259661077,144.5243924
3,60,1.4,49.9,1.2,6.78,0.858525833,0.248476365,147.1898441
3,60,1.6,49.9,0.4,6.78,0.925081433,0.272711878,144.5058646
3,60,1.6,49.9,0.6,6.78,0.891657386,0.264189806,143.7776952
3,60,1.6,49.9,0.8,6.78,0.869296589,0.24519441,151.031304
3,60,1.6,49.9,1,6.78,0.845132169,0.232678106,154.7314787
3,60,1.6,49.9,1.2,6.78,0.818852655,0.232272243,150.1820438
3,60,1.8,49.9,0.4,6.78,0.881024498,0.262916296,142.7512902
3,60,1.8,49.9,0.6,6.78,0.854435658,0.24140826,150.7775911
3,60,1.8,49.9,0.8,6.78,0.83069654,0.225002978,157.2764501
3,60,1.8,49.9,1,6.78,0.806979162,0.220653248,155.7978852
3,60,1.8,49.9,1.2,6.78,0.786309679,0.210165694,159.3827653
3,60,0.8,69.9,0.4,6.78,1.078597322,0.40777587,112.6801397
3,60,0.8,69.9,0.6,6.78,1.037701243,0.387321034,114.1328904
3,60,0.8,69.9,0.8,6.78,1.0021038,0.374921142,113.862926
3,60,0.8,69.9,1,6.78,0.974573425,0.343684724,120.7991553
3,60,0.8,69.9,1.2,6.78,0.943830641,0.33787344,119.0007179
3,60,1,69.9,0.4,6.78,1.023805543,0.351105002,124.2195703
3,60,1,69.9,0.6,6.78,0.987398489,0.329809841,127.5376502
3,60,1,69.9,0.8,6.78,0.955446058,0.316246245,128.7034999
3,60,1,69.9,1,6.78,0.925690796,0.305749314,128.9763305
3,60,1,69.9,1.2,6.78,0.898939949,0.298562174,128.2642005
3,60,1.2,69.9,0.4,6.78,0.97186441,0.317132108,130.5494438
3,60,1.2,69.9,0.6,6.78,0.938062121,0.302413792,132.1416023
3,60,1.2,69.9,0.8,6.78,0.909844081,0.284717014,136.1329062
3,60,1.2,69.9,1,6.78,0.88444184,0.268883267,140.124819
3,60,1.2,69.9,1.2,6.78,0.855291302,0.287953533,126.5322428
3,60,1.4,69.9,0.4,6.78,0.926325562,0.284985999,138.4680852
3,60,1.4,69.9,0.6,6.78,0.891789837,0.27721433,137.0428572
3,60,1.4,69.9,0.8,6.78,0.868569965,0.258663724,143.0470296
3,60,1.4,69.9,1,6.78,0.842864623,0.249472666,143.9277114
3,60,1.4,69.9,1.2,6.78,0.81983903,0.239541431,145.7999958
3,60,1.6,69.9,0.4,6.78,0.88340773,0.266186884,141.3787397
3,60,1.6,69.9,0.6,6.78,0.856673447,0.241243536,151.2757042
3,60,1.6,69.9,0.8,6.78,0.829593635,0.23737876,148.8788883
3,60,1.6,69.9,1,6.78,0.804982762,0.231356788,148.2224192
3,60,1.6,69.9,1.2,6.78,0.785034778,0.218815534,152.8341159
3,60,1.8,69.9,0.4,6.78,0.844262051,0.239772266,149.9988337
3,60,1.8,69.9,0.6,6.78,0.818225039,0.227100106,153.484665
3,60,1.8,69.9,0.8,6.78,0.794888221,0.215807085,156.9097481
3,60,1.8,69.9,1,6.78,0.77270893,0.211115791,155.9210584
3,60,1.8,69.9,1.2,6.78,0.752234993,0.205110348,156.2339899
3,60,0.8,89.9,0.4,6.78,1.02073118,0.467620779,92.98805036
3,60,0.8,89.9,0.6,6.78,0.987820946,0.358170989,117.4890487
3,60,0.8,89.9,0.8,6.78,0.95731323,0.343022975,118.8886548
3,60,0.8,89.9,1,6.78,0.924768646,0.377959657,104.2310739
3,60,0.8,89.9,1.2,6.78,0.896555715,0.3330517,114.6767012
3,60,1,89.9,0.4,6.78,0.973748568,0.345533765,120.0510331
3,60,1,89.9,0.6,6.78,0.940096309,0.31652653,126.5236735
3,60,1,89.9,0.8,6.78,0.908399848,0.310306414,124.7084444
3,60,1,89.9,1,6.78,0.881785677,0.29154917,128.8429896
3,60,1,89.9,1.2,6.78,0.858722178,0.271139668,134.9177788
3,60,1.2,89.9,0.4,6.78,0.922716737,0.318472104,123.4259742
3,60,1.2,89.9,0.6,6.78,0.896255718,0.28249151,135.15624
3,60,1.2,89.9,0.8,6.78,0.867702365,0.270741442,136.5292189
3,60,1.2,89.9,1,6.78,0.841354361,0.26926519,133.1092695
3,60,1.2,89.9,1.2,6.78,0.819550214,0.262229025,133.1387178
3,60,1.4,89.9,0.4,6.78,0.882254988,0.274917618,136.7102608
3,60,1.4,89.9,0.6,6.78,0.853610484,0.265432491,136.9983131
3,60,1.4,89.9,0.8,6.78,0.82812085,0.248090179,142.1980725
3,60,1.4,89.9,1,6.78,0.803568884,0.241124945,141.968022
3,60,1.4,89.9,1.2,6.78,0.781126064,0.233946925,142.2372514
3,60,1.6,89.9,0.4,6.78,0.840159919,0.261178713,137.0357067
3,60,1.6,89.9,0.6,6.78,0.813337541,0.24876808,139.279028
3,60,1.6,89.9,0.8,6.78,0.791215635,0.231370564,145.6787873
3,60,1.6,89.9,1,6.78,0.769309485,0.21694152,151.0664316
3,60,1.6,89.9,1.2,6.78,0.746666536,0.217080581,146.5261957
3,60,1.8,89.9,0.4,6.78,0.80240985,0.245812579,139.0598354
3,60,1.8,89.9,0.6,6.78,0.77830859,0.22626172,146.5380142
3,60,1.8,89.9,0.8,6.78,0.755247612,0.224305076,143.4365465
3,60,1.8,89.9,1,6.78,0.735917681,0.205493822,152.5597716
3,60,1.8,89.9,1.2,6.78,0.716491436,0.199122228,153.2854108
3,65,0.8,9.9,0.4,6.78,1.385005788,0.544370733,108.3843014
3,65,0.8,9.9,0.6,6.78,1.339602774,0.496417234,114.9578812
3,65,0.8,9.9,0.8,6.78,1.294452398,0.476198321,115.7997941
3,65,0.8,9.9,1,6.78,1.252290094,0.458843407,116.2652719
3,65,0.8,9.9,1.2,6.78,1.21331745,0.451581546,114.4584393
3,65,1,9.9,0.4,6.78,1.319923408,0.475603507,118.2260676
3,65,1,9.9,0.6,6.78,1.273637654,0.434157773,124.9706046
3,65,1,9.9,0.8,6.78,1.230702437,0.421659966,124.3369624
3,65,1,9.9,1,6.78,1.193435727,0.403090039,126.1265542
3,65,1,9.9,1.2,6.78,1.159420243,0.385726516,128.0474535
3,65,1.2,9.9,0.4,6.78,1.253936954,0.433339317,123.2699357
3,65,1.2,9.9,0.6,6.78,1.213444212,0.389680596,132.6540749
3,65,1.2,9.9,0.8,6.78,1.172439391,0.384009965,130.0641087
3,65,1.2,9.9,1,6.78,1.136623514,0.3726356,129.9396988
3,65,1.2,9.9,1.2,6.78,1.108611983,0.341345502,138.3550279
3,65,1.4,9.9,0.4,6.78,1.197051636,0.384181983,132.7349998
3,65,1.4,9.9,0.6,6.78,1.158080098,0.348890558,141.4031045
3,65,1.4,9.9,0.8,6.78,1.122695337,0.333362227,143.4680161
3,65,1.4,9.9,1,6.78,1.087017995,0.331332873,139.7596389
3,65,1.4,9.9,1.2,6.78,1.055971359,0.326955241,137.5857316
3,65,1.6,9.9,0.4,6.78,1.141355967,0.354524645,137.1463474
3,65,1.6,9.9,0.6,6.78,1.105436305,0.327405858,143.8324375
3,65,1.6,9.9,0.8,6.78,1.071738707,0.31703852,144.0079427
3,65,1.6,9.9,1,6.78,1.042735204,0.299887794,148.1237878
3,65,1.6,9.9,1.2,6.78,1.015445384,0.284939625,151.8145105
3,65,1.8,9.9,0.4,6.78,1.092699631,0.316640873,147.0088178
3,65,1.8,9.9,0.6,6.78,1.057994506,0.302672217,148.9088183
3,65,1.8,9.9,0.8,6.78,1.027662093,0.288611614,151.6862086
3,65,1.8,9.9,1,6.78,0.999062338,0.278662308,152.7298484
3,65,1.8,9.9,1.2,6.78,0.972260348,0.266880812,155.1939496
3,65,0.8,29.9,0.4,6.78,1.329790227,0.488247752,116.0252323
3,65,0.8,29.9,0.6,6.78,1.281924995,0.450880452,121.1185801
3,65,0.8,29.9,0.8,6.78,1.238949634,0.437423887,120.6592769
3,65,0.8,29.9,1,6.78,1.200533071,0.421768174,121.257856
3,65,0.8,29.9,1.2,6.78,1.165113589,0.411178091,120.7112823
3,65,1,29.9,0.4,6.78,1.260543704,0.445533206,120.5278451
3,65,1,29.9,0.6,6.78,1.218101708,0.405210526,128.0596753
3,65,1,29.9,0.8,6.78,1.177624735,0.397098025,126.3335656
3,65,1,29.9,1,6.78,1.145407311,0.363399463,134.2719301
3,65,1,29.9,1.2,6.78,1.11042426,0.361956091,130.6900771
3,65,1.2,29.9,0.4,6.78,1.202885056,0.373966677,137.0253078
3,65,1.2,29.9,0.6,6.78,1.159214159,0.36683479,134.6178724
3,65,1.2,29.9,0.8,6.78,1.123825333,0.349519087,136.9737934
3,65,1.2,29.9,1,6.78,1.093140214,0.329481775,141.3364036
3,65,1.2,29.9,1.2,6.78,1.061548492,0.323017197,139.9986202
3,65,1.4,29.9,0.4,6.78,1.146521738,0.346368407,141.0111918
3,65,1.4,29.9,0.6,6.78,1.109265385,0.325343081,145.245755
3,65,1.4,29.9,0.8,6.78,1.076554696,0.309412888,148.220155
3,65,1.4,29.9,1,6.78,1.046043378,0.297396201,149.838646
3,65,1.4,29.9,1.2,6.78,1.014981207,0.29456795,146.7851329
3,65,1.6,29.9,0.4,6.78,1.093300521,0.331039313,140.6920461
3,65,1.6,29.9,0.6,6.78,1.061176768,0.298313513,151.5389836
3,65,1.6,29.9,0.8,6.78,1.030128494,0.279365241,157.0827853
3,65,1.6,29.9,1,6.78,1.000046758,0.27584039,154.4443445
3,65,1.6,29.9,1.2,6.78,0.972970786,0.269210071,153.963601
3,65,1.8,29.9,0.4,6.78,1.047349477,0.298007071,149.7182058
3,65,1.8,29.9,0.6,6.78,1.014139742,0.284920064,151.6297194
3,65,1.8,29.9,0.8,6.78,0.9880883,0.259506972,162.2020316
3,65,1.8,29.9,1,6.78,0.96042986,0.252918092,161.7690068
3,65,1.8,29.9,1.2,6.78,0.935346938,0.244171337,163.187771
3,65,0.8,49.9,0.4,6.78,1.268840312,0.464095461,116.468695
3,65,0.8,49.9,0.6,6.78,1.223206831,0.425442158,122.4810601
3,65,0.8,49.9,0.8,6.78,1.183764349,0.410244253,122.9227627
3,65,0.8,49.9,1,6.78,1.146861556,0.3971474,123.0180486
3,65,0.8,49.9,1.2,6.78,1.114062976,0.385934542,122.9718346
3,65,1,49.9,0.4,6.78,1.20607595,0.396588053,129.5521403
3,65,1,49.9,0.6,6.78,1.162399797,0.379696248,130.4153715
3,65,1,49.9,0.8,6.78,1.126411414,0.365955283,131.1229114
