"a [mm]","d [mm]","my_theta [deg]","p [mm]","Freq [MHz]","im(Z(1,1))/(2*pi*Freq)*1e6 []","re(Z(1,1)) []","im(Z(1,1))/re(Z(1,1)) []"
65,0.4,49.9,0.6,6.78,4.92557589081111,2.43824486086399,86.0576058209366
65,0.4,49.9,0.8,6.78,4.46799704410415,2.04481008905517,93.082804577025
65,0.4,49.9,1,6.78,4.11607299697402,1.79594437358867,97.6337003309045
65,0.6,49.9,0.4,6.78,5.0806492406104,2.6911671545171,80.4244503758791
65,0.6,49.9,0.6,6.78,4.50343117786079,1.99162761536445,96.3263164290886
65,0.6,49.9,0.8,6.78,4.10678057762817,1.65724024484693,105.566370534026
65,0.6,49.9,1,6.78,3.78904526409312,1.45667511897844,110.809412779266
65,0.8,49.9,0.4,6.78,4.62670386115495,2.25615001532138,87.3601340382703
65,0.8,49.9,0.6,6.78,4.12336089589693,1.69044390625434,103.910670209044
65,0.8,49.9,0.8,6.78,3.78130795669378,1.41465629425255,113.867733053883
65,0.8,49.9,1,6.78,3.49097661267833,1.23404803181894,120.510374991569
65,1,49.9,0.4,6.78,4.21110900821716,1.94903783140917,92.0419427607565
65,1,49.9,0.6,6.78,3.795245254051,1.76743470835723,91.4757605072839
65,1,49.9,0.8,6.78,3.47289473461421,1.22785158481235,120.491193693084
65,1,49.9,1,6.78,3.21809789991938,1.07119310751029,127.979687261338
65,1.2,49.9,0.4,6.78,3.84989388214172,1.67964834315974,97.6427393988936
65,1.2,49.9,0.6,6.78,3.48105332619415,1.2963151785871,114.395682125243
65,1.2,49.9,0.8,6.78,3.19815694437452,1.09155097504924,124.814577949916
65,1.2,49.9,1,6.78,2.97124757034872,0.955003457180131,132.538929359101
65,0.4,69.9,0.4,6.78,5.33798274443536,3.2285847247833,70.4327329117883
65,0.4,69.9,0.6,6.78,4.69568923321326,2.31840740354641,86.2817915622046
65,0.4,69.9,0.8,6.78,4.25144745065283,1.93383688493523,93.6540446765862
65,0.4,69.9,1,6.78,3.90012771517457,1.67043779405124,99.462205147713
65,0.6,69.9,0.4,6.78,4.80862179947304,2.52138653458833,81.2438983286082
65,0.6,69.9,0.6,6.78,4.27637866103625,1.87112465726948,97.3605445170868
65,0.6,69.9,0.8,6.78,3.89291624005526,1.56364679459972,106.058617788344
65,0.6,69.9,1,6.78,3.59289259002756,1.35664563617374,112.82033219095
65,0.8,69.9,0.4,6.78,4.3738297516552,2.12637932049876,87.6255378345456
65,0.8,69.9,0.6,6.78,3.9056991219805,1.58807783041181,104.769908175754
65,0.8,69.9,0.8,6.78,3.58281115277181,1.31171918376427,116.357025220823
65,0.8,69.9,1,6.78,3.31641824164406,1.13548324869803,124.422271538991
65,1,69.9,0.4,6.78,3.97294552569731,1.82316502036614,92.8316763061255
65,1,69.9,0.6,6.78,3.59390355529736,1.42063288141285,107.769065786439
65,1,69.9,0.8,6.78,3.29602971648872,1.16239101814104,120.794854578428
65,1,69.9,1,6.78,3.06100309945378,1.01847068278777,128.033848364851
65,1.2,69.9,0.4,6.78,3.65091465748255,1.61227980476306,96.4652355892272
65,1.2,69.9,0.6,6.78,3.29826996483652,1.20846193443711,116.268692101234
65,1.2,69.9,0.8,6.78,3.04142236640946,1.02245826437797,126.718699746694
65,1.2,69.9,1,6.78,2.82661235907271,0.886299359700149,135.861179356451
65,0.4,89.9,0.4,6.78,5.04041466126035,3.32147928579566,64.6463903162502
65,0.4,89.9,0.6,6.78,4.5085941764341,4.70972505353231,40.7807448256462
65,0.4,89.9,0.8,6.78,4.0194222678325,2.06340528880816,82.9829093677573
65,0.4,89.9,1,6.78,3.66996572284397,2.08249859976968,75.0735325992513
65,0.6,89.9,0.4,6.78,4.34772187062298,2.29602187831536,80.6668863701428
65,0.6,89.9,0.6,6.78,4.01179868713062,1.84276416895458,92.7425290978769
65,0.6,89.9,0.8,6.78,3.66495866385761,1.86235725757632,83.8331234181039
65,0.6,89.9,1,6.78,3.41450827286169,1.33924367027748,108.612079564574
65,0.8,89.9,0.4,6.78,4.12348729093551,2.05431518999515,85.5080780852741
65,0.8,89.9,0.6,6.78,3.70413260871658,1.53496108428766,102.801326592272
65,0.8,89.9,0.8,6.78,3.40018513869518,1.22340230351299,118.397582048783
65,0.8,89.9,1,6.78,3.1429437589656,1.04013067596919,128.723626613681
65,1,89.9,0.4,6.78,3.75424127485753,1.65674787462154,96.5328926498027
65,1,89.9,0.6,6.78,3.41999908784903,1.28170513568819,113.670410388816
65,1,89.9,0.8,6.78,3.12637248719201,1.1177166137292,119.156729898577
65,1,89.9,1,6.78,2.9080266473707,0.92650260890072,133.709202185308
65,1.2,89.9,0.4,6.78,3.44104652994819,1.50314321676359,97.521359304696
65,1.2,89.9,0.6,6.78,3.13050488924792,1.13102570764474,117.910226139444
65,1.2,89.9,0.8,6.78,2.88446301256546,1.0213856980364,120.305301060595
65,1.2,89.9,1,6.78,2.6836078951513,0.845097083317886,135.276394727501
70,0.4,9.9,0.4,6.78,7.46375607882987,5.39257219067493,58.9618406053355
70,0.4,9.9,0.6,6.78,6.47021708206564,3.97727424092653,69.3015385901388
70,0.4,9.9,0.8,6.78,5.78380196363537,3.06785373649802,80.313458167092
70,0.4,9.9,1,6.78,5.27768030898769,2.61682421213058,85.9167998482984
70,0.6,9.9,0.4,6.78,6.77169305686676,4.44102018291996,64.9567189171061
70,0.6,9.9,0.6,6.78,5.92258772497413,3.17603301857189,79.4394183513358
70,0.6,9.9,0.8,6.78,5.31369554397992,2.50822938940553,90.2482890553501
70,0.6,9.9,1,6.78,4.86696283972062,2.20851180119138,93.8788732099503
70,0.8,9.9,0.4,6.78,6.21025683739068,3.88370005692412,68.1198122745531
70,0.8,9.9,0.6,6.78,5.42570021415988,2.70738986040636,85.3718235695881
70,0.8,9.9,0.8,6.78,4.89917824857754,2.11711446573001,98.5799204746975
70,0.8,9.9,1,6.78,4.49380655856861,1.82756247171323,104.749438720973
70,1,9.9,0.4,6.78,5.6648123538116,3.283673338164,73.4911670342493
70,1,9.9,0.6,6.78,4.98350785396965,2.34829610773852,90.4048751997468
70,1,9.9,0.8,6.78,4.51235622760729,1.828261843788,105.141590974271
70,1,9.9,1,6.78,4.15029049010744,1.58793384612019,111.341136973446
70,1.2,9.9,0.4,6.78,5.16115177582585,2.83077570743395,77.6695399791794
70,1.2,9.9,0.6,6.78,4.57039711866797,2.01030010988209,96.8506641200332
70,1.2,9.9,0.8,6.78,4.15763335370808,1.65090536739491,107.283657395788
70,1.2,9.9,1,6.78,3.83168669075733,1.34759366853442,121.126896762091
70,0.4,29.9,0.4,6.78,6.91893342497114,4.5448405562654,64.8529987414911
70,0.4,29.9,0.6,6.78,6.02058763150971,3.27169026898324,78.3928154065801
70,0.4,29.9,0.8,6.78,5.44611901247551,2.68485592528634,86.4123277700069
70,0.4,29.9,1,6.78,4.98479512748686,2.32082420025474,91.4986384475054
70,0.6,29.9,0.4,6.78,6.3310921953149,3.81724831504169,70.6541682279496
70,0.6,29.9,0.6,6.78,5.53613414089331,2.67521707745614,88.1570682108281
70,0.6,29.9,0.8,6.78,5.01913505588019,2.20261328865389,97.0733883819153
70,0.6,29.9,1,6.78,4.6096735593213,1.86959542244525,105.034530249104
70,0.8,29.9,0.4,6.78,5.76924305440488,3.20806878865346,76.6098701242605
70,0.8,29.9,0.6,6.78,5.09646458095255,2.31429598008165,93.8122757770004
70,0.8,29.9,0.8,6.78,4.62673364646805,1.84530592188726,106.810927264337
70,0.8,29.9,1,6.78,4.25106317655115,1.57271742726325,115.14800612259
70,1,29.9,0.4,6.78,5.26766025847797,2.78573423429171,80.5540978008592
70,1,29.9,0.6,6.78,4.68564513569696,2.02010790437103,98.8107939181349
70,1,29.9,0.8,6.78,4.26315699284781,1.58156327402406,114.829722880465
70,1,29.9,1,6.78,3.93702745047677,1.38798323535967,120.835288839315
70,1.2,29.9,0.4,6.78,4.81543774817349,2.42001344004297,84.767145197986
70,1.2,29.9,0.6,6.78,4.29954967126029,1.74873592885902,104.738970258554
70,1.2,29.9,0.8,6.78,3.93822388379957,1.42886215454873,117.413931546827
70,1.2,29.9,1,6.78,3.64137855267575,1.18538846516811,130.862344058618
70,0.4,49.9,0.4,6.78,6.58450685488947,4.21364681933498,66.5694065560714
70,0.4,49.9,0.6,6.78,5.66828074054229,2.95571333364126,81.6955880987374
70,0.4,49.9,0.8,6.78,5.13972051127399,2.42106642725014,90.4362113834821
70,0.4,49.9,1,6.78,4.71368481283387,2.09445535750035,95.8735908391267
70,0.6,49.9,0.4,6.78,5.96130936012821,3.45993436052908,73.3978540386675
70,0.6,49.9,0.6,6.78,5.21567685514427,2.4603997998734,90.3055735794622
70,0.6,49.9,0.8,6.78,4.73511858221373,1.99255146480947,101.235043629421
70,0.6,49.9,1,6.78,4.3576567351563,1.70953353580167,108.588780077693
70,0.8,49.9,0.4,6.78,5.4264282088965,2.90340418827526,79.6188911634698
70,0.8,49.9,0.6,6.78,4.78924151389665,2.12366380831877,96.0706070182001
70,0.8,49.9,0.8,6.78,4.36913205888205,1.70510887134686,109.157258537279
70,0.8,49.9,1,6.78,4.03315797302765,1.4494774131859,118.534109948018
70,1,49.9,0.4,6.78,4.95077631343998,2.4654204679344,85.5444561230117
70,1,49.9,0.6,6.78,4.40981527014039,1.78615065901457,105.174842675309
70,1,49.9,0.8,6.78,4.03419861018106,1.49606885763243,114.872283667935
70,1,49.9,1,6.78,3.73073421470481,1.27810302752492,124.347772150205
70,1.2,49.9,0.4,6.78,4.52391682882754,2.16044634211459,89.2032524885386
70,1.2,49.9,0.6,6.78,4.06597082555334,1.59694896853418,108.463292111101
70,1.2,49.9,0.8,6.78,3.72815499367315,1.2935062171279,122.782084184473
70,1.2,49.9,1,6.78,3.45800751093329,1.09351145449186,134.713822019801
70,0.4,69.9,0.4,6.78,6.30240969417848,4.28219757173373,62.6973944281266
70,0.4,69.9,0.6,6.78,5.45219042007489,2.94506847582199,78.8651585114785
70,0.4,69.9,0.8,6.78,4.87544872696654,2.29439234591952,90.5224856167603
70,0.4,69.9,1,6.78,4.46975542358021,1.99466510271596,95.4604182008819
70,0.6,69.9,0.4,6.78,5.56725394286665,3.1756887249036,74.6814371218849
70,0.6,69.9,0.6,6.78,1.13703530240247,1.84851746824747,26.2035391070685
70,0.6,69.9,0.8,6.78,4.47824415013345,1.84559984932451,103.366493374095
70,0.6,69.9,1,6.78,4.13174181158173,1.60487017488,109.673784822315
70,0.8,69.9,0.4,6.78,5.11039899465503,2.69488584289846,80.7837479498558
70,0.8,69.9,0.6,6.78,4.53922061159956,1.97293563011453,98.0117033129419
70,0.8,69.9,0.8,6.78,4.14074947923446,1.58378156056865,111.376415301633
70,0.8,69.9,1,6.78,3.82311021638592,1.34417913983773,121.162779990976
70,1,69.9,0.4,6.78,4.67582954271921,2.34154293812144,85.0679773421797
70,1,69.9,0.6,6.78,4.18154537052987,1.7123291030655,104.030129102911
70,1,69.9,0.8,6.78,3.82553423670933,1.3921915438403,117.058421570416
70,1,69.9,1,6.78,3.54218949902495,1.19056418244556,126.744330184082
70,1.2,69.9,0.4,6.78,4.28135943586192,2.0446632016167,89.200948271798
70,1.2,69.9,0.6,6.78,3.8542036871795,1.50907845685557,108.800879361877
70,1.2,69.9,0.8,6.78,3.53182293409199,1.23206101186377,122.117040282753
70,1.2,69.9,1,6.78,3.28671740184671,1.06891434059013,130.987249504253
70,0.4,89.9,0.4,6.78,5.86028842129871,4.18452773952315,59.6598424216018
70,0.4,89.9,0.6,6.78,5.54494824192973,3.85438265780391,61.2847233966458
70,0.4,89.9,0.8,6.78,4.62829399321844,2.45007580232462,80.4731458438979
70,0.4,89.9,1,6.78,4.23250822597305,2.12649078675024,84.7898501322228
70,0.6,89.9,0.4,6.78,5.03687174904655,2.93829275515621,73.02564317761
70,0.6,89.9,0.6,6.78,4.67556178301841,2.3007303253551,86.5720388211201
70,0.6,89.9,0.8,6.78,4.24508939867379,1.90925503902148,94.7179865086696
70,0.6,89.9,1,6.78,3.91666327380884,1.60561843989669,103.916246320115
70,0.8,89.9,0.4,6.78,4.75118260627358,2.43251728005642,83.2061352657689
70,0.8,89.9,0.6,6.78,4.34756620163196,2.12104771485946,87.3183112126471
70,0.8,89.9,0.8,6.78,3.92439175617312,1.4707562300287,113.668785624605
70,0.8,89.9,1,6.78,3.62549585947983,1.31088662708996,117.818053298864
70,1,89.9,0.4,6.78,4.39779532468374,2.12388901196557,88.2089713105594
70,1,89.9,0.6,6.78,3.95153573914182,1.57321860238633,107.000646914627
70,1,89.9,0.8,6.78,3.6144611016956,1.30134850024986,118.320365242668
70,1,89.9,1,6.78,3.36330309377304,1.13198566253744,126.571125739714
70,1.2,89.9,0.4,6.78,4.03410959659838,1.87860485890119,91.4790853479076
70,1.2,89.9,0.6,6.78,3.6370783612236,1.43147900909527,108.237371311205
70,1.2,89.9,0.8,6.78,3.35081012773351,1.18255250234859,120.708804925778
70,1.2,89.9,1,6.78,3.11574234019627,1.03314735338001,128.472102248996
75,0.4,9.9,0.4,6.78,8.78895093947958,7.09822152762902,52.7469136842257
75,0.4,9.9,0.6,6.78,7.47349627666568,4.85894484189494,65.522644259479
75,0.4,9.9,0.8,6.78,6.64520406104252,3.79965371892841,74.5030178809037
75,0.4,9.9,1,6.78,6.05754538690592,3.16706615623567,81.4796404116842
75,0.6,9.9,0.4,6.78,8.07044885693469,6.0179097708828,57.1296521884488
75,0.6,9.9,0.6,6.78,6.86299028368744,3.9685714864075,73.6696723898741
75,0.6,9.9,0.8,6.78,6.14411346700999,3.14034724960011,83.3472194843153
75,0.6,9.9,1,6.78,5.60189221862506,2.61412088798326,91.2890407427499
75,0.8,9.9,0.4,6.78,7.32281354840605,5.05145549839431,61.7548409111551
75,0.8,9.9,0.6,6.78,6.33113043826327,3.38197349570705,79.7481512231336
75,0.8,9.9,0.8,6.78,5.67486107085431,2.66801183227516,90.6101907668224
75,0.8,9.9,1,6.78,5.1880824844288,2.19175277717456,100.838149891436
75,1,9.9,0.4,6.78,6.73732291304929,4.39627864224221,65.2847453678342
75,1,9.9,0.6,6.78,5.826872649546,2.97368029568381,83.4739209030883
75,1,9.9,0.8,6.78,5.2494779383617,2.3193423549248,96.4185993112709
75,1,9.9,1,6.78,4.80621811830909,1.90273184848876,107.605743088257
75,1.2,9.9,0.4,6.78,6.12984557864515,3.82121996701366,68.3371807252262
75,1.2,9.9,0.6,6.78,5.3481963430553,2.58800784817648,88.0341785008642
75,1.2,9.9,0.8,6.78,4.85114040987082,2.0451044729121,101.050370115366
75,1.2,9.9,1,6.78,4.45000459474832,1.67989913066968,112.846168069393
75,0.4,29.9,0.4,6.78,8.09025240666376,5.97725927212381,57.6593230389298
75,0.4,29.9,0.6,6.78,6.93995052982941,4.054798453875,72.9116060464514
75,0.4,29.9,0.8,6.78,6.23036336513113,3.22993118372823,82.1730995862868
75,0.4,29.9,1,6.78,5.6904466805044,2.72216495149653,89.0515498967243
75,0.6,29.9,0.4,6.78,7.34979196528023,4.98080620653952,62.8615324810844
75,0.6,29.9,0.6,6.78,6.40136444649828,3.4591463938785,78.8339293033708
75,0.6,29.9,0.8,6.78,5.75466316092531,2.67559190052789,91.6240738322533
75,0.6,29.9,1,6.78,5.26026525235097,2.23939180908967,100.066133944274
75,0.8,29.9,0.4,6.78,6.79353953719251,4.23014375073979,68.414875891479
75,0.8,29.9,0.6,6.78,5.88477984154911,2.83991427005872,88.2743548303176
75,0.8,29.9,0.8,6.78,5.32737177215278,2.23175674653998,101.689406148199
75,0.8,29.9,1,6.78,4.89727124721139,1.92374540136992,108.446646457288
75,1,29.9,0.4,6.78,6.21489390486991,3.61263660409238,73.2856599986477
75,1,29.9,0.6,6.78,5.45293903407863,2.55830527668537,90.8004159017647
75,1,29.9,0.8,6.78,4.9349084379961,2.00607178329228,104.795393344531
75,1,29.9,1,6.78,4.53836238534216,1.63800856217957,118.030043104049
75,1.2,29.9,0.4,6.78,5.68601118405273,3.05800857124063,79.2097373926721
75,1.2,29.9,0.6,6.78,5.0126116952538,2.22210437708847,96.0968540844906
75,1.2,29.9,0.8,6.78,4.56381615737586,1.72384026742033,112.782231317962
75,1.2,29.9,1,6.78,4.21189439319753,1.45395556748386,123.405893499855
75,0.4,49.9,0.4,6.78,7.67311699349614,5.60823957757156,58.2847347452904
75,0.4,49.9,0.6,6.78,6.52225701574355,3.66787077223367,75.7518850939135
75,0.4,49.9,0.8,6.78,5.86424815088862,2.89941042033227,86.1612927452852
75,0.4,49.9,1,6.78,5.36973864606738,2.4663838234059,92.7474648217996
75,0.6,49.9,0.4,6.78,6.96525380892949,4.5531751688193,65.1676634575363
75,0.6,49.9,0.6,6.78,5.99439038772844,3.03455927709068,84.1509377527832
75,0.6,49.9,0.8,6.78,5.42648056433963,2.4048623205318,96.1252752134345
75,0.6,49.9,1,6.78,4.97738634454741,2.01843227794205,105.050163233169
75,0.8,49.9,0.4,6.78,6.31342404915923,3.97029224427493,67.741069198197
75,0.8,49.9,0.6,6.78,5.53551356848622,2.54973527041639,92.4852319885217
75,0.8,49.9,0.8,6.78,5.02461137442599,2.04028355753693,104.911116684836
75,0.8,49.9,1,6.78,4.61996512575615,1.71957173157434,114.453206011429
75,1,49.9,0.4,6.78,5.83463127029895,3.26118394981408,76.2162683350515
75,1,49.9,0.6,6.78,5.11306724099189,2.24148822106654,97.1750125311839
75,1,49.9,0.8,6.78,4.64554986237809,1.79700100636411,110.128156095621
75,1,49.9,1,6.78,4.28810243120629,1.49394731039962,122.275495786445
75,1.2,49.9,0.4,6.78,5.36232582430045,2.83588484418035,80.5515996838589
75,1.2,49.9,0.6,6.78,4.71192999267461,1.97147608271204,101.816198737364
75,1.2,49.9,0.8,6.78,4.30811323458473,1.56618546622009,117.179996984907
75,1.2,49.9,1,6.78,3.98553812503287,1.32918966565407,127.734900516154
75,0.4,69.9,0.4,6.78,7.33263558374273,5.49624277906656,56.8334154620411
75,0.4,69.9,0.6,6.78,6.42784310003114,3.98977406068623,68.6319798175861
75,0.4,69.9,0.8,6.78,5.58125509001638,2.81611593398704,84.4288559913361
75,0.4,69.9,1,6.78,5.10232880214429,2.35242388854794,92.3979685688134
75,0.6,69.9,0.4,6.78,6.49382025499119,4.07981800114307,67.8061421599875
75,0.6,69.9,0.6,6.78,5.66326139557765,2.86733789917427,84.1389900490075
75,0.6,69.9,0.8,6.78,5.11191395516291,2.22944842502406,97.6777545307644
75,0.6,69.9,1,6.78,4.69917946752037,1.87820451242899,106.583189952531
75,0.8,69.9,0.4,6.78,5.94513637459637,3.4607899008659,73.1806308117587
75,0.8,69.9,0.6,6.78,5.24836097570106,2.37623858558092,94.0899453180088
75,0.8,69.9,0.8,6.78,4.72227512751136,1.88874565498792,106.50926069306
75,0.8,69.9,1,6.78,4.37097473590172,1.62946926508498,114.272488550729
75,1,69.9,0.4,6.78,5.4518623519259,2.95687142035734,78.5456259179617
75,1,69.9,0.6,6.78,4.841941460011,2.13921574231533,96.421639295884
75,1,69.9,0.8,6.78,4.38563825314803,1.66340194124893,112.316914563393
75,1,69.9,1,6.78,4.06714461078743,1.4016770711496,123.609317205475
75,1.2,69.9,0.4,6.78,4.98816845215005,2.57027162044932,82.6745143692757
75,1.2,69.9,0.6,6.78,4.46023911432443,1.85282593289518,102.549390508152
75,1.2,69.9,0.8,6.78,4.07763707551979,1.44831986518617,119.937127731578
75,1.2,69.9,1,6.78,3.77885306759022,1.23486166522851,130.362073374611
75,0.4,89.9,0.4,6.78,1.10339007688681,3.05521178910576,15.3849934239153
75,0.4,89.9,0.6,6.78,6.24675653211676,4.62363190758662,57.554712613475
75,0.4,89.9,0.8,6.78,5.37494894029897,3.00934727494898,76.0871991477605
75,0.4,89.9,1,6.78,4.81974652403822,2.3689817211776,86.6706495259017
75,0.6,89.9,0.4,6.78,5.79585521970819,3.43422407031782,71.8949626869403
75,0.6,89.9,0.6,6.78,5.33012193391558,2.78704444329943,81.470955961946
75,0.6,89.9,0.8,6.78,4.91215985271573,2.34836610689628,89.1079084058959
75,0.6,89.9,1,6.78,4.48583605878193,1.84211458176126,103.737629444682
75,0.8,89.9,0.4,6.78,5.61716641811151,3.30798390846314,72.3374948953789
75,0.8,89.9,0.6,6.78,4.91341260233188,2.31765727328908,90.3116097009885
75,0.8,89.9,0.8,6.78,4.47580926980545,1.88748831411529,101.017557182937
75,0.8,89.9,1,6.78,4.13686989555872,1.50643725639684,116.985053202896
75,1,89.9,0.4,6.78,5.12268299477013,2.77599798694356,78.6118282769662
75,1,89.9,0.6,6.78,4.56717432340945,2.11946935363845,91.797321495732
75,1,89.9,0.8,6.78,4.1560703483708,1.77516163003086,99.7365979590668
75,1,89.9,1,6.78,3.83435954399256,1.35517269694746,120.533495894583
75,1.2,89.9,0.4,6.78,4.70131635693932,2.41459101782137,82.9440921138447
75,1.2,89.9,0.6,6.78,4.23053256412603,1.7498561860301,102.991704899724
75,1.2,89.9,0.8,6.78,3.85997086163844,1.42041939868226,115.764924708566
75,1.2,89.9,1,6.78,3.57917421986446,1.22003574614881,124.974050391964
80,0.4,9.9,0.4,6.78,10.410624416664,9.61505606854752,46.1248025315255
80,0.4,9.9,0.6,6.78,8.69418965202355,6.36969595590794,58.1460167471562
80,0.4,9.9,0.8,6.78,7.65611309307695,4.55587167238329,71.589020394824
80,0.4,9.9,1,6.78,6.88812740741308,3.80258568939245,77.1670191306334
80,0.6,9.9,0.4,6.78,9.59254571815088,8.2018581557532,49.8231504536876
80,0.6,9.9,0.6,6.78,8.01021700299089,5.11990449059066,66.6487462762235
80,0.6,9.9,0.8,6.78,7.09616873065112,3.95307686113303,76.4712584338579
80,0.6,9.9,1,6.78,6.41801183286499,3.16492017476852,86.386785690109
80,0.8,9.9,0.4,6.78,8.84374046021202,7.2357264518691,52.067102608205
80,0.8,9.9,0.6,6.78,7.42350136110523,4.57536503660423,69.118229605696
80,0.8,9.9,0.8,6.78,6.55928799042518,3.32293306563287,84.0900611435685
80,0.8,9.9,1,6.78,5.96389022410269,2.6927132488174,94.3515623451702
80,1,9.9,0.4,6.78,8.05442253193819,6.09110382105935,56.3310658962712
80,1,9.9,0.6,6.78,6.80447812934347,2.91153956229047,99.5592666678393
80,1,9.9,0.8,6.78,6.06158611149493,2.82440385955475,91.4258580795452
80,1,9.9,1,6.78,5.53051244642478,2.30085141648028,102.396794736297
80,1.2,9.9,0.4,6.78,7.28195375717368,4.94276250658822,62.7606937013347
80,1.2,9.9,0.6,6.78,6.27583637222051,3.33859321041787,80.0788206004312
80,1.2,9.9,0.8,6.78,5.62269665420754,2.55707653744111,93.6721500600181
80,1.2,9.9,1,6.78,5.13900756656041,2.04921979366228,106.831733922879
80,0.4,29.9,0.4,6.78,9.37160059543588,7.6444758097024,52.2246601864791
80,0.4,29.9,0.6,6.78,8.00154569993474,5.14965454367141,66.1919775360371
80,0.4,29.9,0.8,6.78,7.11449065486629,3.97637876942825,76.2194181530337
80,0.4,29.9,1,6.78,6.47045791909357,3.30840052090346,83.3156331000641
80,0.6,29.9,0.4,6.78,8.70438722348769,6.44981798856692,57.4910586455774
80,0.6,29.9,0.6,6.78,7.41121379405513,4.36177379373396,72.382864345591
80,0.6,29.9,0.8,6.78,6.61470238863906,3.33290208375599,84.5468275836522
80,0.6,29.9,1,6.78,6.02416668491639,2.71521396240162,94.5153798336741
80,0.8,29.9,0.4,6.78,7.99204150725771,5.67326934601647,60.0114182025298
80,0.8,29.9,0.6,6.78,6.86150465588349,3.8030685074452,76.8590081793509
80,0.8,29.9,0.8,6.78,6.11959360785271,2.81299480726744,92.6751321703372
80,0.8,29.9,1,6.78,5.59564159381594,2.310997165946,103.147816521766
80,1,29.9,0.4,6.78,7.35244948233169,4.94823597062619,63.2981780194919
80,1,29.9,0.6,6.78,6.32004848605671,3.22749625999668,83.4188550367647
80,1,29.9,0.8,6.78,5.68032218626361,2.43335857812496,99.4435044479693
80,1,29.9,1,6.78,5.20656904160561,2.0276286253694,109.388780353282
80,1.2,29.9,0.4,6.78,6.70164387790202,4.1806625954822,68.2882194954293
80,1.2,29.9,0.6,6.78,5.83047440504132,2.77977484550565,89.3519088301821
80,1.2,29.9,0.8,6.78,5.26892969089235,2.2012132147485,101.969397725173
80,1.2,29.9,1,6.78,4.85142261322651,1.83218234314672,112.800227852507
80,0.4,49.9,0.4,6.78,9.23912878328737,8.37748348326083,46.9815134262653
80,0.4,49.9,0.6,6.78,7.53719648365453,4.71253463480367,68.1341502655269
80,0.4,49.9,0.8,6.78,6.69578058512242,3.60336900765546,79.1593167670081
80,0.4,49.9,1,6.78,6.09148549822821,2.96571206018951,87.4991418327621
80,0.6,49.9,0.4,6.78,8.19122907822899,6.00731060208626,58.0869464250865
80,0.6,49.9,0.6,6.78,6.8696364224777,3.73398511684099,78.3737689333492
80,0.6,49.9,0.8,6.78,6.18381577587298,3.00094219242626,87.7826071918932
80,0.6,49.9,1,6.78,5.66077648440941,2.42862255395092,99.2945805294786
80,0.8,49.9,0.4,6.78,7.44693399684618,4.9198332377642,64.4817305783019
80,0.8,49.9,0.6,6.78,6.39392894657783,3.24972485688213,83.8167420292446
80,0.8,49.9,0.8,6.78,5.74153792148736,2.49538166366542,98.016867819368
80,0.8,49.9,1,6.78,5.26163191762109,2.03660714147418,110.058290621231
80,1,49.9,0.4,6.78,6.88148082656549,4.38192522327162,66.9000595359964
80,1,49.9,0.6,6.78,5.92113138936085,2.88039978567606,87.5712382088404
80,1,49.9,0.8,6.78,5.33459482780017,2.21359064595026,102.662938508119
80,1,49.9,1,6.78,4.90517592732319,1.79222767279149,116.592595869752
80,1.2,49.9,0.4,6.78,6.24113051565649,3.60988106480178,73.6512180368425
80,1.2,49.9,0.6,6.78,5.44907594381451,2.47260932182647,93.8808300390791
80,1.2,49.9,0.8,6.78,4.94842442697527,1.93045228101363,109.198691292391
80,1.2,49.9,1,6.78,4.57193757188297,1.60500507625375,121.348229301955
80,0.4,69.9,0.4,6.78,8.75404898515561,7.50703503630984,49.6763973123436
80,0.4,69.9,0.6,6.78,7.9735720414094,6.52831806205355,52.0308809853256
80,0.4,69.9,0.8,6.78,6.39969326335585,3.5218729418788,77.4096381011883
80,0.4,69.9,1,6.78,5.77135943827908,2.78549505500043,88.2643430841714
80,0.6,69.9,0.4,6.78,7.78879980197396,5.73915669886962,57.8138672280619
80,0.6,69.9,0.6,6.78,6.61815185899643,3.71558357126156,75.8785907640165
80,0.6,69.9,0.8,6.78,5.85159388599171,2.74226908492917,90.9020488711756
80,0.6,69.9,1,6.78,5.3442001570978,2.25066723531903,101.153517404984
80,0.8,69.9,0.4,6.78,6.95553043689859,4.43562954938154,66.8012439165028
80,0.8,69.9,0.6,6.78,6.0095842831486,3.02116218006216,84.7383402364248
80,0.8,69.9,0.8,6.78,5.41503456883313,2.31878703755996,99.4832424486505
80,0.8,69.9,1,6.78,4.98305404804534,1.89346745141156,112.110764968876
80,1,69.9,0.4,6.78,6.33790424617734,3.7424134173574,72.1445409287681
80,1,69.9,0.6,6.78,5.58930171316375,2.65437074089704,89.7027039568715
80,1,69.9,0.8,6.78,5.01657532483326,1.99867544491817,106.923858615813
80,1,69.9,1,6.78,4.63220484642866,1.64793273848131,119.745123750341
80,1.2,69.9,0.4,6.78,5.85924861441047,3.30780567260233,75.4590790645587
80,1.2,69.9,0.6,6.78,5.15522784763384,2.33364516213395,94.107146718167
80,1.2,69.9,0.8,6.78,4.67202462392391,1.77832060808289,111.91920690471
80,1.2,69.9,1,6.78,4.31980534941428,1.46886727807306,125.282722956653
80,0.4,89.9,0.4,6.78,7.94942861783498,6.56931553985483,51.5496063950076
80,0.4,89.9,0.6,6.78,7.03347213439976,6.5865769545459,45.4903798362666
